timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size
2026-01-06 19:00:00.002000+00:00,2026-01-06 19:00:00.774878+00:00,0.002,0.525,0.52,0.53,0.475,0.47,0.48,75.28,5.56,5.56,75.28,0.51,48.39,0.54,19.86,0.46,19.86,0.49,48.39
2026-01-06 19:00:01.126000+00:00,2026-01-06 19:00:01.778885+00:00,1.126,0.525,0.52,0.53,0.475,0.47,0.48,75.28,5.56,5.56,75.28,0.51,48.39,0.54,19.86,0.46,19.86,0.49,48.39
2026-01-06 19:00:02.231000+00:00,2026-01-06 19:00:02.783801+00:00,2.231,0.525,0.52,0.53,0.455,0.45,0.46,199.19,20.56,145.52,35.58,0.51,174.39,0.54,24.86,0.44,107.72,0.48,154.19
2026-01-06 19:00:03.263000+00:00,2026-01-06 19:00:03.786867+00:00,3.263,0.545,0.54,0.55,0.455,0.45,0.46,45.58,129.52,119.52,313.58,0.53,203.0,0.56,107.72,0.44,107.72,0.47,324.0
2026-01-06 19:00:04.250000+00:00,2026-01-06 19:00:04.782983+00:00,4.25,0.565,0.56,0.57,0.425,0.42,0.43,137.28,117.0,243.0,40.0,0.55,246.48,0.58,193.0,0.41,183.0,0.44,228.28
2026-01-06 19:00:05.308000+00:00,2026-01-06 19:00:05.790157+00:00,5.308,0.565,0.56,0.57,0.435,0.43,0.44,15.0,50.0,55.0,45.0,0.55,248.48,0.58,207.0,0.42,207.0,0.45,404.48
2026-01-06 19:00:06.258000+00:00,2026-01-06 19:00:06.785902+00:00,6.258,0.56,0.55,0.57,0.44,0.43,0.45,151.4,85.0,85.0,151.4,0.54,349.0,0.58,192.0,0.42,131.0,0.46,349.0
2026-01-06 19:00:07.243000+00:00,2026-01-06 19:00:07.788405+00:00,7.243,0.575,0.57,0.58,0.43,0.42,0.44,118.0,86.0,288.0,107.33,0.56,222.0,0.59,150.0,0.41,230.0,0.45,455.4
2026-01-06 19:00:08.218000+00:00,2026-01-06 19:00:08.809848+00:00,8.218,0.56,0.55,0.57,0.44,0.43,0.45,391.0,128.0,199.0,391.0,0.54,470.0,0.58,202.0,0.42,202.0,0.46,470.0
2026-01-06 19:00:09.282000+00:00,2026-01-06 19:00:09.826044+00:00,9.282,0.555,0.55,0.56,0.47,0.46,0.48,7.0,501.87,15.0,13.19,0.54,71.0,0.57,550.0,0.45,173.0,0.49,124.39
2026-01-06 19:00:10.304000+00:00,2026-01-06 19:00:10.841798+00:00,10.304,0.515,0.51,0.52,0.495,0.49,0.5,19.39,280.88,15.0,397.29,0.5,412.29,0.53,455.0,0.48,277.88,0.51,107.73
2026-01-06 19:00:11.232000+00:00,2026-01-06 19:00:11.855184+00:00,11.232,0.495,0.49,0.5,0.505,0.5,0.51,106.61,119.24,119.24,98.76,0.48,282.09,0.51,268.0,0.49,368.0,0.52,282.09
2026-01-06 19:00:12.263000+00:00,2026-01-06 19:00:12.849855+00:00,12.263,0.495,0.49,0.5,0.51,0.5,0.52,81.76,269.65,270.45,89.09,0.48,89.09,0.51,461.0,0.49,461.0,0.53,465.3
2026-01-06 19:00:13.332000+00:00,2026-01-06 19:00:13.866066+00:00,13.332,0.485,0.48,0.49,0.515,0.51,0.52,88.09,210.52,184.52,93.09,0.47,319.3,0.5,85.0,0.5,185.0,0.53,319.3
2026-01-06 19:00:14.332000+00:00,2026-01-06 19:00:14.871062+00:00,14.332,0.485,0.48,0.49,0.515,0.51,0.52,81.09,493.52,483.52,81.09,0.47,114.3,0.5,510.0,0.5,580.0,0.53,125.3
2026-01-06 19:00:15.351000+00:00,2026-01-06 19:00:15.890552+00:00,15.351,0.475,0.47,0.48,0.525,0.52,0.53,355.0,183.0,183.0,442.0,0.46,473.5,0.49,304.0,0.51,289.0,0.54,448.5
