timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 02:15:00+00:00,2026-01-06 02:16:07.077110+00:00,0.0,93747.161,93745.1,93751.54,BTC
2026-01-06 02:15:01+00:00,2026-01-06 02:16:08.079426+00:00,1.0,93746.961,93745.1,93751.43,BTC
2026-01-06 02:15:02+00:00,2026-01-06 02:16:09.072986+00:00,2.0,93735.061,93733.14,93737.92,BTC
2026-01-06 02:15:03+00:00,2026-01-06 02:16:10.088016+00:00,3.0,93735.031,93733.12,93737.83,BTC
2026-01-06 02:15:04+00:00,2026-01-06 02:16:11.100067+00:00,4.0,93735.031,93733.12,93737.83,BTC
2026-01-06 02:15:05+00:00,2026-01-06 02:16:12.106933+00:00,5.0,93735.341,93732.97,93738.21,BTC
2026-01-06 02:15:06+00:00,2026-01-06 02:16:13.122108+00:00,6.0,93735.361,93732.97,93738.21,BTC
2026-01-06 02:15:07+00:00,2026-01-06 02:16:14.138478+00:00,7.0,93738.451,93737.21,93741.07,BTC
2026-01-06 02:15:08+00:00,2026-01-06 02:16:15.345051+00:00,8.0,93738.451,93737.21,93741.07,BTC
2026-01-06 02:15:09+00:00,2026-01-06 02:16:16.373951+00:00,9.0,93738.501,93737.9,93741.24,BTC
2026-01-06 02:15:10+00:00,2026-01-06 02:16:17.384904+00:00,10.0,93738.541,93737.86,93741.29,BTC
2026-01-06 02:15:11+00:00,2026-01-06 02:16:18.406413+00:00,11.0,93738.541,93737.86,93741.3,BTC
2026-01-06 02:15:12+00:00,2026-01-06 02:16:19.401465+00:00,12.0,93738.541,93737.86,93741.29,BTC
2026-01-06 02:15:13+00:00,2026-01-06 02:16:20.409318+00:00,13.0,93740.341,93739.59,93742.62,BTC
2026-01-06 02:15:14+00:00,2026-01-06 02:16:21.547205+00:00,14.0,93740.391,93740.29,93742.81,BTC
2026-01-06 02:15:15+00:00,2026-01-06 02:16:22.434771+00:00,15.0,93740.431,93740.28,93743.0,BTC
2026-01-06 02:15:16+00:00,2026-01-06 02:16:23.453122+00:00,16.0,93738.541,93738.45,93741.15,BTC
2026-01-06 02:15:17+00:00,2026-01-06 02:16:24.504689+00:00,17.0,93737.661,93737.56,93740.58,BTC
2026-01-06 02:15:18+00:00,2026-01-06 02:16:25.676007+00:00,18.0,93737.701,93737.49,93740.55,BTC
2026-01-06 02:15:19+00:00,2026-01-06 02:16:26.493439+00:00,19.0,93737.381,93735.74,93740.31,BTC
2026-01-06 02:15:20+00:00,2026-01-06 02:16:27.510224+00:00,20.0,93737.421,93735.74,93740.31,BTC
2026-01-06 02:15:21+00:00,2026-01-06 02:16:28.550740+00:00,21.0,93737.421,93736.41,93740.09,BTC
2026-01-06 02:15:22+00:00,2026-01-06 02:16:29.587333+00:00,22.0,93737.451,93736.62,93740.14,BTC
2026-01-06 02:15:23+00:00,2026-01-06 02:16:30.594691+00:00,23.0,93736.691,93734.93,93740.01,BTC
2026-01-06 02:15:24+00:00,2026-01-06 02:16:31.632343+00:00,24.0,93728.591,93725.7,93733.0,BTC
2026-01-06 02:15:25+00:00,2026-01-06 02:16:32.633187+00:00,25.0,93728.591,93725.7,93733.0,BTC
2026-01-06 02:15:00+00:00,2026-01-06 02:17:06.245343+00:00,0.0,93723.881,93721.01,93727.04,BTC
2026-01-06 02:15:01+00:00,2026-01-06 02:17:07.232392+00:00,1.0,93729.611,93728.17,93732.82,BTC
2026-01-06 02:15:02+00:00,2026-01-06 02:17:08.248557+00:00,2.0,93730.341,93729.1,93733.3,BTC
2026-01-06 02:15:03+00:00,2026-01-06 02:17:09.268033+00:00,3.0,93730.341,93729.1,93733.3,BTC
2026-01-06 02:15:04+00:00,2026-01-06 02:17:10.294082+00:00,4.0,93729.041,93728.33,93732.27,BTC
2026-01-06 02:15:05+00:00,2026-01-06 02:17:11.292576+00:00,5.0,93730.061,93730.02,93732.64,BTC
2026-01-06 02:15:06+00:00,2026-01-06 02:17:13.301595+00:00,6.0,93730.231,93730.05,93732.85,BTC
2026-01-06 02:15:07+00:00,2026-01-06 02:17:14.294754+00:00,7.0,93730.251,93730.05,93732.86,BTC
2026-01-06 02:15:08+00:00,2026-01-06 02:17:15.302538+00:00,8.0,93730.261,93730.05,93732.87,BTC
2026-01-06 02:15:09+00:00,2026-01-06 02:17:16.321753+00:00,9.0,93730.271,93730.05,93732.88,BTC
2026-01-06 02:15:10+00:00,2026-01-06 02:17:17.315798+00:00,10.0,93730.261,93730.06,93732.87,BTC
2026-01-06 02:15:11+00:00,2026-01-06 02:17:18.333546+00:00,11.0,93730.261,93730.07,93732.84,BTC
2026-01-06 02:15:12+00:00,2026-01-06 02:17:19.335260+00:00,12.0,93730.261,93729.91,93732.84,BTC
2026-01-06 02:15:13+00:00,2026-01-06 02:17:20.323523+00:00,13.0,93730.261,93729.76,93732.85,BTC
2026-01-06 02:15:14+00:00,2026-01-06 02:17:21.332170+00:00,14.0,93731.181,93730.58,93733.77,BTC
2026-01-06 02:15:15+00:00,2026-01-06 02:17:22.379934+00:00,15.0,93732.111,93731.4,93734.69,BTC
2026-01-06 02:15:16+00:00,2026-01-06 02:17:23.361499+00:00,16.0,93730.791,93730.0,93733.6,BTC
2026-01-06 02:15:18+00:00,2026-01-06 02:17:24.534182+00:00,18.0,93729.451,93728.6,93732.5,BTC
2026-01-06 02:15:19+00:00,2026-01-06 02:17:25.565489+00:00,19.0,93732.901,93732.53,93735.51,BTC
2026-01-06 02:15:20+00:00,2026-01-06 02:17:26.559368+00:00,20.0,93732.951,93732.77,93735.52,BTC
2026-01-06 02:15:22+00:00,2026-01-06 02:17:28.674121+00:00,22.0,93726.851,93725.93,93729.79,BTC
2026-01-06 02:15:23+00:00,2026-01-06 02:17:29.689541+00:00,23.0,93726.561,93725.93,93729.54,BTC
2026-01-06 02:15:24+00:00,2026-01-06 02:17:31.016420+00:00,24.0,93726.271,93724.47,93729.01,BTC
2026-01-06 02:15:25+00:00,2026-01-06 02:17:32.018261+00:00,25.0,93726.711,93724.84,93729.5,BTC
2026-01-06 02:15:26+00:00,2026-01-06 02:17:32.865569+00:00,26.0,93726.941,93725.03,93729.75,BTC
2026-01-06 02:15:26+00:00,2026-01-06 02:17:33.016671+00:00,26.0,93727.331,93725.46,93730.37,BTC
2026-01-06 02:15:27+00:00,2026-01-06 02:17:33.849325+00:00,27.0,93727.721,93725.89,93731.0,BTC
2026-01-06 02:15:27+00:00,2026-01-06 02:17:34.031675+00:00,27.0,93728.151,93726.43,93731.37,BTC
