timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 03:45:00.390000+00:00,2026-01-06 03:45:00.505384+00:00,0.39,0.485,0.47,0.5,0.515,0.5,0.53,,,,
2026-01-06 03:45:01.453000+00:00,2026-01-06 03:45:01.512902+00:00,1.453,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 03:45:02.486000+00:00,2026-01-06 03:45:02.519613+00:00,2.486,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 03:45:03.476000+00:00,2026-01-06 03:45:03.530142+00:00,3.476,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:04.495000+00:00,2026-01-06 03:45:04.529932+00:00,4.495,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:05.525000+00:00,2026-01-06 03:45:05.544282+00:00,5.525,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 03:45:06.538000+00:00,2026-01-06 03:45:06.548211+00:00,6.538,0.51,0.5,0.52,0.49,0.48,0.5,,,,
2026-01-06 03:45:07.526000+00:00,2026-01-06 03:45:07.563394+00:00,7.526,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:08.552000+00:00,2026-01-06 03:45:08.579587+00:00,8.552,0.505,0.5,0.51,0.49,0.48,0.5,,,,
2026-01-06 03:45:09.571000+00:00,2026-01-06 03:45:09.582311+00:00,9.571,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:10.584000+00:00,2026-01-06 03:45:10.610432+00:00,10.584,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:11.583000+00:00,2026-01-06 03:45:11.609231+00:00,11.583,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:12.582000+00:00,2026-01-06 03:45:12.620265+00:00,12.582,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:45:13.600000+00:00,2026-01-06 03:45:13.630283+00:00,13.6,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 03:45:14.614000+00:00,2026-01-06 03:45:14.624327+00:00,14.614,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 03:45:15.600000+00:00,2026-01-06 03:45:15.634526+00:00,15.6,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 03:45:16.575000+00:00,2026-01-06 03:45:16.647578+00:00,16.575,0.52,0.51,0.53,0.48,0.47,0.49,,,,
2026-01-06 03:45:17.630000+00:00,2026-01-06 03:45:17.659414+00:00,17.63,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 03:45:18.632000+00:00,2026-01-06 03:45:18.662251+00:00,18.632,0.555,0.55,0.56,0.445,0.44,0.45,,,,
2026-01-06 03:45:19.632000+00:00,2026-01-06 03:45:19.660331+00:00,19.632,0.5700000000000001,0.56,0.58,0.425,0.42,0.43,,,,
2026-01-06 03:45:20.624000+00:00,2026-01-06 03:45:20.668700+00:00,20.624,0.5700000000000001,0.56,0.58,0.43,0.42,0.44,,,,
2026-01-06 03:45:21.666000+00:00,2026-01-06 03:45:21.696286+00:00,21.666,0.5700000000000001,0.56,0.58,0.43,0.42,0.44,,,,
2026-01-06 03:45:22.676000+00:00,2026-01-06 03:45:22.703334+00:00,22.676,0.565,0.56,0.57,0.41,0.4,0.42,,,,
2026-01-06 03:45:23.689000+00:00,2026-01-06 03:45:23.715105+00:00,23.689,0.63,0.62,0.64,0.365,0.36,0.37,,,,
2026-01-06 03:45:24.660000+00:00,2026-01-06 03:45:24.713125+00:00,24.66,0.625,0.62,0.63,0.37,0.36,0.38,,,,
2026-01-06 03:45:25.635000+00:00,2026-01-06 03:45:25.712742+00:00,25.635,0.63,0.62,0.64,0.375,0.37,0.38,,,,
2026-01-06 03:45:26.686000+00:00,2026-01-06 03:45:26.710880+00:00,26.686,0.635,0.63,0.64,0.365,0.36,0.37,,,,
2026-01-06 03:45:27.691000+00:00,2026-01-06 03:45:27.713132+00:00,27.691,0.645,0.64,0.65,0.355,0.35,0.36,,,,
2026-01-06 03:45:28.662000+00:00,2026-01-06 03:45:28.726338+00:00,28.662,0.645,0.64,0.65,0.355,0.35,0.36,,,,
2026-01-06 03:45:29.657000+00:00,2026-01-06 03:45:29.732183+00:00,29.657,0.655,0.65,0.66,0.345,0.34,0.35,,,,
2026-01-06 03:45:30.718000+00:00,2026-01-06 03:45:30.739428+00:00,30.718,0.655,0.65,0.66,0.35,0.34,0.36,,,,
2026-01-06 03:45:31.660000+00:00,2026-01-06 03:45:31.748900+00:00,31.66,0.65,0.64,0.66,0.35,0.34,0.36,,,,
2026-01-06 03:45:32.728000+00:00,2026-01-06 03:45:32.757472+00:00,32.728,0.685,0.67,0.7,0.31,0.3,0.32,,,,
2026-01-06 03:45:33.734000+00:00,2026-01-06 03:45:33.768437+00:00,33.734,0.735,0.73,0.74,0.265,0.26,0.27,,,,
2026-01-06 03:45:34.760000+00:00,2026-01-06 03:45:34.782725+00:00,34.76,0.725,0.72,0.73,0.275,0.27,0.28,,,,
2026-01-06 03:45:35.766000+00:00,2026-01-06 03:45:35.795904+00:00,35.766,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:36.774000+00:00,2026-01-06 03:45:36.795445+00:00,36.774,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:37.761000+00:00,2026-01-06 03:45:37.798055+00:00,37.761,0.69,0.68,0.7,0.305,0.3,0.31,,,,
2026-01-06 03:45:38.785000+00:00,2026-01-06 03:45:38.808179+00:00,38.785,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:39.788000+00:00,2026-01-06 03:45:39.812128+00:00,39.788,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:40.790000+00:00,2026-01-06 03:45:40.821097+00:00,40.79,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:41.800000+00:00,2026-01-06 03:45:41.828167+00:00,41.8,0.705,0.7,0.71,0.31,0.3,0.32,,,,
2026-01-06 03:45:42.797000+00:00,2026-01-06 03:45:42.834483+00:00,42.797,0.705,0.7,0.71,0.3,0.29,0.31,,,,
2026-01-06 03:45:43.818000+00:00,2026-01-06 03:45:43.852966+00:00,43.818,0.695,0.69,0.7,0.3,0.29,0.31,,,,
2026-01-06 03:45:44.769000+00:00,2026-01-06 03:45:44.845047+00:00,44.769,0.7,0.69,0.71,0.3,0.29,0.31,,,,
2026-01-06 03:45:45.816000+00:00,2026-01-06 03:45:45.863753+00:00,45.816,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:46.759000+00:00,2026-01-06 03:45:46.868424+00:00,46.759,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:47.855000+00:00,2026-01-06 03:45:47.876595+00:00,47.855,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:48.855000+00:00,2026-01-06 03:45:48.877165+00:00,48.855,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:49.870000+00:00,2026-01-06 03:45:49.895799+00:00,49.87,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:50.870000+00:00,2026-01-06 03:45:50.911406+00:00,50.87,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:51.872000+00:00,2026-01-06 03:45:51.920453+00:00,51.872,0.71,0.7,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:52.900000+00:00,2026-01-06 03:45:52.927248+00:00,52.9,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 03:45:53.912000+00:00,2026-01-06 03:45:53.931843+00:00,53.912,0.715,0.71,0.72,0.285,0.28,0.29,,,,
2026-01-06 03:45:54.906000+00:00,2026-01-06 03:45:54.934122+00:00,54.906,0.705,0.7,0.71,0.295,0.29,0.3,,,,
