timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 03:11:35+00:00,2026-01-06 03:12:55.794600+00:00,695.0,2.397011,2.3968,2.3973,XRP
2026-01-06 03:11:36+00:00,2026-01-06 03:12:56.830967+00:00,696.0,2.397011,2.3968,2.3973,XRP
2026-01-06 03:11:37+00:00,2026-01-06 03:12:59.459974+00:00,697.0,2.397112,2.397,2.3974,XRP
2026-01-06 03:11:38+00:00,2026-01-06 03:12:59.469302+00:00,698.0,2.397212,2.397,2.3975,XRP
2026-01-06 03:11:39+00:00,2026-01-06 03:13:00.535710+00:00,699.0,2.397212,2.397,2.3975,XRP
2026-01-06 03:11:40+00:00,2026-01-06 03:13:01.822350+00:00,700.0,2.397212,2.397,2.3975,XRP
2026-01-06 03:11:41+00:00,2026-01-06 03:13:02.972082+00:00,701.0,2.396911,2.3968,2.3971,XRP
2026-01-06 03:11:42+00:00,2026-01-06 03:13:04.626343+00:00,702.0,2.396711,2.3965,2.3969,XRP
2026-01-06 03:11:43+00:00,2026-01-06 03:13:06.133034+00:00,703.0,2.396511,2.3964,2.3968,XRP
2026-01-06 03:11:44+00:00,2026-01-06 03:13:08.236518+00:00,704.0,2.396611,2.3964,2.3968,XRP
2026-01-06 03:11:45+00:00,2026-01-06 03:13:08.256640+00:00,705.0,2.396211,2.3959,2.3964,XRP
2026-01-06 03:11:46+00:00,2026-01-06 03:13:09.794172+00:00,706.0,2.396111,2.3958,2.3963,XRP
2026-01-06 03:11:47+00:00,2026-01-06 03:13:10.792177+00:00,707.0,2.396111,2.3959,2.3963,XRP
2026-01-06 03:11:48+00:00,2026-01-06 03:13:11.795780+00:00,708.0,2.396111,2.3959,2.3963,XRP
2026-01-06 03:11:49+00:00,2026-01-06 03:13:12.828279+00:00,709.0,2.396111,2.3958,2.3963,XRP
2026-01-06 03:11:50+00:00,2026-01-06 03:13:13.814266+00:00,710.0,2.396011,2.3958,2.3963,XRP
2026-01-06 03:11:51+00:00,2026-01-06 03:13:14.862827+00:00,711.0,2.395711,2.3956,2.396,XRP
2026-01-06 03:11:52+00:00,2026-01-06 03:13:15.853920+00:00,712.0,2.395411,2.3953,2.3957,XRP
2026-01-06 03:11:53+00:00,2026-01-06 03:13:16.903124+00:00,713.0,2.395111,2.395,2.3954,XRP
2026-01-06 03:11:54+00:00,2026-01-06 03:13:18.462933+00:00,714.0,2.395011,2.3948,2.3951,XRP
2026-01-06 03:11:55+00:00,2026-01-06 03:13:19.910082+00:00,715.0,2.395311,2.3951,2.3956,XRP
2026-01-06 03:11:56+00:00,2026-01-06 03:13:20.984177+00:00,716.0,2.395111,2.3949,2.3954,XRP
2026-01-06 03:11:57+00:00,2026-01-06 03:13:21.676241+00:00,717.0,2.394911,2.3948,2.3952,XRP
2026-01-06 03:11:58+00:00,2026-01-06 03:13:23.067808+00:00,718.0,2.394911,2.3947,2.3952,XRP
2026-01-06 03:11:59+00:00,2026-01-06 03:13:24.687022+00:00,719.0,2.394811,2.3946,2.395,XRP
2026-01-06 03:12:00+00:00,2026-01-06 03:13:25.387176+00:00,720.0,2.394411,2.3942,2.3946,XRP
2026-01-06 03:12:01+00:00,2026-01-06 03:13:26.952398+00:00,721.0,2.394011,2.3939,2.3942,XRP
2026-01-06 03:12:02+00:00,2026-01-06 03:13:28.148323+00:00,722.0,2.393711,2.3936,2.394,XRP
2026-01-06 03:12:03+00:00,2026-01-06 03:13:29.543954+00:00,723.0,2.393911,2.3937,2.3942,XRP
2026-01-06 03:12:04+00:00,2026-01-06 03:13:30.494471+00:00,724.0,2.393911,2.3937,2.3941,XRP
2026-01-06 03:12:05+00:00,2026-01-06 03:13:31.362716+00:00,725.0,2.393911,2.3937,2.3941,XRP
2026-01-06 03:12:06+00:00,2026-01-06 03:13:32.193677+00:00,726.0,2.393911,2.3937,2.3941,XRP
2026-01-06 03:12:07+00:00,2026-01-06 03:13:33.651172+00:00,727.0,2.393811,2.3936,2.394,XRP
2026-01-06 03:12:08+00:00,2026-01-06 03:13:36.704840+00:00,728.0,2.393711,2.3936,2.3939,XRP
2026-01-06 03:12:09+00:00,2026-01-06 03:13:36.888866+00:00,729.0,2.393711,2.3935,2.3941,XRP
2026-01-06 03:12:10+00:00,2026-01-06 03:13:38.074910+00:00,730.0,2.393711,2.3936,2.3941,XRP
2026-01-06 03:12:11+00:00,2026-01-06 03:13:40.607916+00:00,731.0,2.393511,2.3933,2.3937,XRP
2026-01-06 03:12:12+00:00,2026-01-06 03:13:40.633654+00:00,732.0,2.393611,2.3933,2.3939,XRP
2026-01-06 03:12:13+00:00,2026-01-06 03:13:41.720145+00:00,733.0,2.393711,2.3934,2.3939,XRP
2026-01-06 03:12:14+00:00,2026-01-06 03:13:42.833468+00:00,734.0,2.393711,2.3935,2.394,XRP
2026-01-06 03:12:15+00:00,2026-01-06 03:13:44.604511+00:00,735.0,2.394011,2.3938,2.3943,XRP
2026-01-06 03:12:16+00:00,2026-01-06 03:13:46.401580+00:00,736.0,2.393811,2.3936,2.394,XRP
2026-01-06 03:12:17+00:00,2026-01-06 03:13:48.210578+00:00,737.0,2.393711,2.3935,2.394,XRP
2026-01-06 03:12:18+00:00,2026-01-06 03:13:48.295000+00:00,738.0,2.393611,2.3934,2.3939,XRP
2026-01-06 03:12:19+00:00,2026-01-06 03:13:49.387601+00:00,739.0,2.393611,2.3934,2.3938,XRP
2026-01-06 03:12:20+00:00,2026-01-06 03:13:50.523988+00:00,740.0,2.393511,2.3933,2.3938,XRP
2026-01-06 03:12:21+00:00,2026-01-06 03:13:51.541839+00:00,741.0,2.393511,2.3933,2.3938,XRP
2026-01-06 03:12:22+00:00,2026-01-06 03:13:52.792177+00:00,742.0,2.393111,2.3929,2.3933,XRP
2026-01-06 03:12:23+00:00,2026-01-06 03:13:53.808723+00:00,743.0,2.393211,2.3929,2.3934,XRP
2026-01-06 03:12:24+00:00,2026-01-06 03:14:44.201512+00:00,744.0,2.392811,2.3925,2.3929,XRP
2026-01-06 03:12:25+00:00,2026-01-06 03:14:45.215806+00:00,745.0,2.392811,2.3925,2.393,XRP
2026-01-06 03:12:26+00:00,2026-01-06 03:14:46.197528+00:00,746.0,2.393311,2.3929,2.3936,XRP
2026-01-06 03:12:27+00:00,2026-01-06 03:14:47.250080+00:00,747.0,2.393411,2.3932,2.3937,XRP
2026-01-06 03:12:28+00:00,2026-01-06 03:14:48.245565+00:00,748.0,2.393611,2.3933,2.3938,XRP
2026-01-06 03:12:29+00:00,2026-01-06 03:14:49.387688+00:00,749.0,2.394011,2.3936,2.3942,XRP
2026-01-06 03:12:30+00:00,2026-01-06 03:14:50.388441+00:00,750.0,2.393811,2.3935,2.394,XRP
2026-01-06 03:12:31+00:00,2026-01-06 03:14:51.683271+00:00,751.0,2.393811,2.3936,2.394,XRP
2026-01-06 03:12:32+00:00,2026-01-06 03:14:52.681495+00:00,752.0,2.393911,2.3935,2.3941,XRP
2026-01-06 03:12:33+00:00,2026-01-06 03:14:53.687412+00:00,753.0,2.393911,2.3937,2.3943,XRP
2026-01-06 03:12:34+00:00,2026-01-06 03:14:54.769964+00:00,754.0,2.394411,2.3941,2.3946,XRP
2026-01-06 03:12:35+00:00,2026-01-06 03:14:55.828818+00:00,755.0,2.394311,2.3941,2.3945,XRP
2026-01-06 03:12:36+00:00,2026-01-06 03:14:56.822152+00:00,756.0,2.394311,2.394,2.3945,XRP
2026-01-06 03:12:37+00:00,2026-01-06 03:14:57.854389+00:00,757.0,2.394311,2.394,2.3945,XRP
2026-01-06 03:12:38+00:00,2026-01-06 03:14:58.859136+00:00,758.0,2.394211,2.394,2.3944,XRP
2026-01-06 03:12:39+00:00,2026-01-06 03:14:59.862963+00:00,759.0,2.394111,2.3939,2.3943,XRP
2026-01-06 03:12:40+00:00,2026-01-06 03:15:00.905317+00:00,760.0,2.394011,2.3938,2.3942,XRP
2026-01-06 03:12:41+00:00,2026-01-06 03:15:01.881641+00:00,761.0,2.393811,2.3937,2.3941,XRP
2026-01-06 03:12:42+00:00,2026-01-06 03:15:02.885640+00:00,762.0,2.393811,2.3936,2.3939,XRP
2026-01-06 03:12:43+00:00,2026-01-06 03:15:04.020111+00:00,763.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:44+00:00,2026-01-06 03:15:05.101688+00:00,764.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:46+00:00,2026-01-06 03:15:06.365028+00:00,766.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:47+00:00,2026-01-06 03:15:07.751751+00:00,767.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:48+00:00,2026-01-06 03:15:08.753853+00:00,768.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:49+00:00,2026-01-06 03:15:09.783026+00:00,769.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:50+00:00,2026-01-06 03:15:10.813359+00:00,770.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:51+00:00,2026-01-06 03:15:11.892340+00:00,771.0,2.393711,2.3935,2.3939,XRP
2026-01-06 03:12:52+00:00,2026-01-06 03:15:12.892719+00:00,772.0,2.394111,2.394,2.3944,XRP
2026-01-06 03:12:53+00:00,2026-01-06 03:15:13.923769+00:00,773.0,2.394311,2.394,2.3946,XRP
2026-01-06 03:12:54+00:00,2026-01-06 03:15:15.158577+00:00,774.0,2.394511,2.3941,2.3946,XRP
2026-01-06 03:12:55+00:00,2026-01-06 03:15:16.217300+00:00,775.0,2.394411,2.3941,2.3946,XRP
2026-01-06 03:12:56+00:00,2026-01-06 03:15:17.248436+00:00,776.0,2.394411,2.3942,2.3947,XRP
2026-01-06 03:12:57+00:00,2026-01-06 03:15:18.307014+00:00,777.0,2.394511,2.3942,2.3947,XRP
2026-01-06 03:12:58+00:00,2026-01-06 03:15:19.880073+00:00,778.0,2.394511,2.3942,2.3948,XRP
2026-01-06 03:12:59+00:00,2026-01-06 03:15:20.750775+00:00,779.0,2.394511,2.3943,2.3947,XRP
2026-01-06 03:13:00+00:00,2026-01-06 03:15:21.964489+00:00,780.0,2.394511,2.3943,2.3948,XRP
2026-01-06 03:13:01+00:00,2026-01-06 03:15:22.462240+00:00,781.0,2.394611,2.3943,2.3948,XRP
2026-01-06 03:13:02+00:00,2026-01-06 03:15:23.462024+00:00,782.0,2.395211,2.3949,2.3955,XRP
2026-01-06 03:13:03+00:00,2026-01-06 03:15:24.462967+00:00,783.0,2.395911,2.3956,2.3963,XRP
2026-01-06 03:13:04+00:00,2026-01-06 03:15:26.041518+00:00,784.0,2.396111,2.3959,2.3964,XRP
2026-01-06 03:13:06+00:00,2026-01-06 03:15:27.053082+00:00,786.0,2.396411,2.3961,2.3968,XRP
2026-01-06 03:13:07+00:00,2026-01-06 03:15:28.396358+00:00,787.0,2.397112,2.3968,2.3974,XRP
2026-01-06 03:13:08+00:00,2026-01-06 03:15:29.392373+00:00,788.0,2.396911,2.3967,2.3974,XRP
2026-01-06 03:13:09+00:00,2026-01-06 03:15:30.497944+00:00,789.0,2.397012,2.3969,2.3974,XRP
2026-01-06 03:13:10+00:00,2026-01-06 03:15:31.432748+00:00,790.0,2.397512,2.3973,2.3978,XRP
2026-01-06 03:13:11+00:00,2026-01-06 03:15:32.670980+00:00,791.0,2.397412,2.3972,2.3977,XRP
2026-01-06 03:13:12+00:00,2026-01-06 03:15:33.665152+00:00,792.0,2.397312,2.3972,2.3976,XRP
2026-01-06 03:13:13+00:00,2026-01-06 03:15:34.680901+00:00,793.0,2.397312,2.3972,2.3976,XRP
2026-01-06 03:13:14+00:00,2026-01-06 03:15:35.762571+00:00,794.0,2.397212,2.3969,2.3974,XRP
2026-01-06 03:13:15+00:00,2026-01-06 03:15:36.757570+00:00,795.0,2.397212,2.397,2.3975,XRP
2026-01-06 03:13:16+00:00,2026-01-06 03:15:37.771934+00:00,796.0,2.397212,2.3971,2.3975,XRP
2026-01-06 03:13:17+00:00,2026-01-06 03:15:38.976169+00:00,797.0,2.397312,2.3971,2.3977,XRP
2026-01-06 03:13:19+00:00,2026-01-06 03:15:40.304953+00:00,799.0,2.397412,2.3973,2.3978,XRP
2026-01-06 03:13:20+00:00,2026-01-06 03:15:41.371839+00:00,800.0,2.397512,2.3974,2.3979,XRP
2026-01-06 03:13:21+00:00,2026-01-06 03:15:42.379389+00:00,801.0,2.397912,2.3977,2.3981,XRP
2026-01-06 03:13:22+00:00,2026-01-06 03:15:43.391688+00:00,802.0,2.397812,2.3977,2.3982,XRP
2026-01-06 03:13:23+00:00,2026-01-06 03:15:44.826387+00:00,803.0,2.397912,2.3978,2.3981,XRP
2026-01-06 03:13:24+00:00,2026-01-06 03:15:45.824272+00:00,804.0,2.397812,2.3977,2.3981,XRP
2026-01-06 03:13:25+00:00,2026-01-06 03:15:47.239369+00:00,805.0,2.397812,2.3976,2.3981,XRP
2026-01-06 03:13:26+00:00,2026-01-06 03:15:47.852629+00:00,806.0,2.397812,2.3976,2.398,XRP
2026-01-06 03:13:27+00:00,2026-01-06 03:15:49.028823+00:00,807.0,2.397612,2.3974,2.3977,XRP
2026-01-06 03:13:28+00:00,2026-01-06 03:15:49.895047+00:00,808.0,2.397512,2.3974,2.3978,XRP
2026-01-06 03:13:29+00:00,2026-01-06 03:15:50.890550+00:00,809.0,2.397612,2.3974,2.3979,XRP
2026-01-06 03:13:30+00:00,2026-01-06 03:15:51.982947+00:00,810.0,2.397612,2.3974,2.3979,XRP
2026-01-06 03:13:31+00:00,2026-01-06 03:15:53.208517+00:00,811.0,2.397612,2.3974,2.3979,XRP
2026-01-06 03:13:32+00:00,2026-01-06 03:15:54.181805+00:00,812.0,2.397512,2.3974,2.3978,XRP
2026-01-06 03:13:33+00:00,2026-01-06 03:15:55.203917+00:00,813.0,2.397512,2.3974,2.3978,XRP
2026-01-06 03:13:35+00:00,2026-01-06 03:15:56.391525+00:00,815.0,2.397512,2.3974,2.3978,XRP
2026-01-06 03:13:36+00:00,2026-01-06 03:15:57.303584+00:00,816.0,2.397412,2.3972,2.3975,XRP
2026-01-06 03:13:37+00:00,2026-01-06 03:15:58.409524+00:00,817.0,2.396811,2.3966,2.397,XRP
2026-01-06 03:13:38+00:00,2026-01-06 03:15:59.432522+00:00,818.0,2.396611,2.3965,2.3968,XRP
2026-01-06 03:13:39+00:00,2026-01-06 03:16:00.814211+00:00,819.0,2.396911,2.3967,2.3974,XRP
2026-01-06 03:13:40+00:00,2026-01-06 03:16:01.829090+00:00,820.0,2.397212,2.397,2.3977,XRP
2026-01-06 03:13:41+00:00,2026-01-06 03:16:03.125515+00:00,821.0,2.397612,2.3973,2.3979,XRP
2026-01-06 03:13:42+00:00,2026-01-06 03:16:04.147007+00:00,822.0,2.398112,2.3978,2.3983,XRP
2026-01-06 03:13:43+00:00,2026-01-06 03:16:05.106055+00:00,823.0,2.398612,2.3982,2.399,XRP
2026-01-06 03:13:44+00:00,2026-01-06 03:16:06.177291+00:00,824.0,2.398612,2.3985,2.3989,XRP
2026-01-06 03:13:45+00:00,2026-01-06 03:16:07.154966+00:00,825.0,2.398512,2.3984,2.3989,XRP
2026-01-06 03:13:46+00:00,2026-01-06 03:16:08.161622+00:00,826.0,2.398412,2.3982,2.3985,XRP
2026-01-06 03:13:47+00:00,2026-01-06 03:16:09.162211+00:00,827.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:13:48+00:00,2026-01-06 03:16:10.261036+00:00,828.0,2.398112,2.3978,2.3984,XRP
2026-01-06 03:13:49+00:00,2026-01-06 03:16:11.280540+00:00,829.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:13:50+00:00,2026-01-06 03:16:12.230981+00:00,830.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:13:51+00:00,2026-01-06 03:16:13.225577+00:00,831.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:13:52+00:00,2026-01-06 03:16:14.223654+00:00,832.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:13:53+00:00,2026-01-06 03:16:15.270984+00:00,833.0,2.398212,2.3979,2.3984,XRP
2026-01-06 03:13:54+00:00,2026-01-06 03:16:16.473952+00:00,834.0,2.398212,2.3979,2.3984,XRP
2026-01-06 03:13:56+00:00,2026-01-06 03:16:17.894462+00:00,836.0,2.398212,2.3979,2.3984,XRP
2026-01-06 03:13:57+00:00,2026-01-06 03:16:18.911912+00:00,837.0,2.398312,2.398,2.3988,XRP
2026-01-06 03:13:58+00:00,2026-01-06 03:16:19.901997+00:00,838.0,2.398212,2.3979,2.3984,XRP
2026-01-06 03:13:59+00:00,2026-01-06 03:16:21.045459+00:00,839.0,2.398112,2.3979,2.3984,XRP
2026-01-06 03:14:00+00:00,2026-01-06 03:16:22.313138+00:00,840.0,2.398111,2.3979,2.3983,XRP
2026-01-06 03:14:01+00:00,2026-01-06 03:16:23.492059+00:00,841.0,2.397911,2.3977,2.3981,XRP
2026-01-06 03:14:02+00:00,2026-01-06 03:16:24.679776+00:00,842.0,2.397711,2.3975,2.398,XRP
2026-01-06 03:14:03+00:00,2026-01-06 03:16:25.681975+00:00,843.0,2.397711,2.3974,2.398,XRP
2026-01-06 03:14:05+00:00,2026-01-06 03:16:27.529631+00:00,845.0,2.397311,2.3971,2.3975,XRP
2026-01-06 03:14:06+00:00,2026-01-06 03:16:28.283100+00:00,846.0,2.396911,2.3968,2.3971,XRP
2026-01-06 03:14:07+00:00,2026-01-06 03:16:29.121890+00:00,847.0,2.396811,2.3967,2.3969,XRP
2026-01-06 03:14:08+00:00,2026-01-06 03:16:30.353555+00:00,848.0,2.396611,2.3964,2.3968,XRP
2026-01-06 03:14:09+00:00,2026-01-06 03:16:31.727942+00:00,849.0,2.396611,2.3964,2.3968,XRP
2026-01-06 03:14:10+00:00,2026-01-06 03:16:32.643103+00:00,850.0,2.396611,2.3964,2.3968,XRP
2026-01-06 03:14:11+00:00,2026-01-06 03:16:33.633434+00:00,851.0,2.396611,2.3964,2.3969,XRP
2026-01-06 03:14:12+00:00,2026-01-06 03:16:34.758227+00:00,852.0,2.396711,2.3964,2.397,XRP
2026-01-06 03:14:13+00:00,2026-01-06 03:16:35.698255+00:00,853.0,2.396711,2.3964,2.3969,XRP
2026-01-06 03:14:14+00:00,2026-01-06 03:16:36.853158+00:00,854.0,2.396611,2.3964,2.3968,XRP
2026-01-06 03:14:15+00:00,2026-01-06 03:16:37.699227+00:00,855.0,2.396111,2.3959,2.3962,XRP
2026-01-06 03:14:16+00:00,2026-01-06 03:16:38.764733+00:00,856.0,2.395511,2.3953,2.3957,XRP
2026-01-06 03:14:17+00:00,2026-01-06 03:16:39.749536+00:00,857.0,2.395011,2.3948,2.3953,XRP
2026-01-06 03:14:19+00:00,2026-01-06 03:16:41.278847+00:00,859.0,2.394611,2.3943,2.3947,XRP
2026-01-06 03:14:20+00:00,2026-01-06 03:16:42.751382+00:00,860.0,2.394511,2.3943,2.3948,XRP
2026-01-06 03:14:22+00:00,2026-01-06 03:16:44.169867+00:00,862.0,2.394711,2.3945,2.3951,XRP
2026-01-06 03:14:23+00:00,2026-01-06 03:16:45.281657+00:00,863.0,2.395311,2.3951,2.3956,XRP
2026-01-06 03:14:24+00:00,2026-01-06 03:16:45.874268+00:00,864.0,2.395311,2.3951,2.3955,XRP
2026-01-06 03:14:25+00:00,2026-01-06 03:16:47.180442+00:00,865.0,2.395311,2.3951,2.3956,XRP
2026-01-06 03:14:26+00:00,2026-01-06 03:16:48.200156+00:00,866.0,2.395311,2.395,2.3955,XRP
2026-01-06 03:14:27+00:00,2026-01-06 03:16:49.187937+00:00,867.0,2.395311,2.395,2.3955,XRP
2026-01-06 03:14:28+00:00,2026-01-06 03:16:50.716850+00:00,868.0,2.395211,2.395,2.3955,XRP
2026-01-06 03:14:29+00:00,2026-01-06 03:16:52.667857+00:00,869.0,2.395211,2.3951,2.3955,XRP
2026-01-06 03:14:31+00:00,2026-01-06 03:16:53.825105+00:00,871.0,2.395311,2.3951,2.3955,XRP
2026-01-06 03:14:32+00:00,2026-01-06 03:16:54.705420+00:00,872.0,2.395311,2.3951,2.3955,XRP
