timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 06:15:00.494000+00:00,2026-01-07 06:14:58.229921+00:00,0.494,0.99,0.99,,0.01,,0.01,14401.34,,,192956.34,0.98,665.41,,,0.97,215.78,,,0.96,174.8,,,0.95,791.0,,,0.94,236.42,,,,,0.02,665.41,,,0.03,215.78,,,0.04,174.8,,,0.05,791.0,,,0.06,236.42
2026-01-07 06:15:01.702000+00:00,2026-01-07 06:14:59.236776+00:00,1.702,0.99,0.99,,0.01,,0.01,221602.54,,,221602.54,0.98,665.41,,,0.97,94.0,,,0.96,174.8,,,0.95,691.0,,,0.94,236.42,,,,,0.02,665.41,,,0.03,94.0,,,0.04,174.8,,,0.05,691.0,,,0.06,236.42
2026-01-07 06:15:02.857000+00:00,2026-01-07 06:15:00.263341+00:00,2.857,0.555,0.55,0.56,0.445,0.44,0.45,112.41,3.0,3.0,92.41,0.54,5.0,0.57,127.0,0.53,109.31,0.58,122.0,0.52,342.07,0.59,243.0,0.51,465.06,0.6,288.68,0.5,786.5,0.61,248.0,0.43,183.0,0.46,5.0,0.42,183.0,0.47,231.31,0.41,304.0,0.48,524.07,0.4,349.68,0.49,647.06,0.39,309.0,0.5,847.5
2026-01-07 06:15:03.817000+00:00,2026-01-07 06:15:01.265994+00:00,3.817,0.555,0.55,0.56,0.425,0.42,0.43,404.0,48.0,56.0,80.0,0.54,318.0,0.57,9.0,0.53,471.94,0.58,26.0,0.52,524.07,0.6,50.68,0.51,647.06,0.61,188.0,0.5,897.5,0.62,304.0,0.4,50.68,0.44,157.0,0.39,188.0,0.45,384.0,0.38,304.0,0.46,318.0,0.37,304.0,0.47,471.94,0.36,304.0,0.48,524.07
2026-01-07 06:15:04.808000+00:00,2026-01-07 06:15:02.272488+00:00,4.808,0.575,0.57,0.58,0.425,0.42,0.43,91.0,71.0,71.0,91.0,0.56,248.0,0.59,14.0,0.55,319.0,0.6,60.68,0.54,324.0,0.61,188.0,0.53,465.94,0.62,304.0,0.52,524.07,0.63,304.0,0.41,24.0,0.44,248.0,0.4,55.68,0.45,319.0,0.39,5.0,0.46,324.0,0.38,183.0,0.47,465.94,0.37,304.0,0.48,524.07
2026-01-07 06:15:05.832000+00:00,2026-01-07 06:15:03.292997+00:00,5.832,0.575,0.57,0.58,0.425,0.42,0.43,92.0,91.0,91.0,92.0,0.56,248.0,0.59,24.0,0.55,319.0,0.6,61.68,0.54,324.0,0.61,5.0,0.53,465.94,0.62,183.0,0.52,524.07,0.63,304.0,0.41,24.0,0.44,248.0,0.4,61.68,0.45,319.0,0.39,5.0,0.46,324.0,0.38,183.0,0.47,465.94,0.37,304.0,0.48,524.07
2026-01-07 06:15:06.893000+00:00,2026-01-07 06:15:04.299396+00:00,6.893,0.575,0.57,0.58,0.425,0.42,0.43,83.0,239.0,295.0,37.0,0.56,183.0,0.59,146.0,0.55,354.0,0.6,304.68,0.54,339.0,0.61,248.0,0.53,480.94,0.62,304.0,0.52,524.07,0.63,304.0,0.41,207.0,0.45,65.0,0.4,365.68,0.46,35.0,0.39,309.0,0.47,359.94,0.38,304.0,0.48,524.07,0.37,304.0,0.49,681.23
2026-01-07 06:15:07.926000+00:00,2026-01-07 06:15:05.325025+00:00,7.926,0.555,0.55,0.56,0.445,0.44,0.45,134.0,19.0,30.0,127.0,0.54,50.0,0.58,258.0,0.53,379.94,0.59,213.0,0.52,524.07,0.6,365.68,0.51,681.23,0.61,344.0,0.5,847.5,0.62,339.0,0.43,5.0,0.46,56.0,0.42,258.0,0.47,379.94,0.41,213.0,0.48,524.07,0.4,359.68,0.49,681.23,0.39,344.0,0.5,847.5
2026-01-07 06:15:08.875000+00:00,2026-01-07 06:15:06.331766+00:00,8.875,0.555,0.55,0.56,0.445,0.44,0.45,135.0,45.84,34.84,135.0,0.54,66.0,0.57,7.0,0.53,379.94,0.58,293.0,0.52,559.07,0.59,223.0,0.51,716.23,0.6,394.68,0.5,897.5,0.61,344.0,0.43,7.0,0.46,75.0,0.42,293.0,0.47,379.94,0.41,223.0,0.48,559.07,0.4,394.68,0.49,716.23,0.39,344.0,0.5,897.5
2026-01-07 06:15:09.950000+00:00,2026-01-07 06:15:07.353870+00:00,9.95,0.555,0.55,0.56,0.445,0.44,0.45,277.0,24.84,24.84,289.0,0.54,246.0,0.57,16.0,0.53,576.94,0.58,265.0,0.52,629.07,0.59,233.0,0.51,835.23,0.6,454.68,0.5,917.5,0.61,414.0,0.43,28.0,0.46,318.0,0.42,337.0,0.47,588.94,0.41,245.0,0.48,629.07,0.4,454.68,0.49,835.23,0.39,414.0,0.5,917.5
