timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 11:45:00.245000+00:00,2026-01-06 11:45:00.566447+00:00,0.245,0.435,0.42,0.45,0.565,0.55,0.58,,,,
2026-01-06 11:45:01.281000+00:00,2026-01-06 11:45:01.576666+00:00,1.281,0.43,0.41,0.45,0.5700000000000001,0.55,0.59,,,,
2026-01-06 11:45:02.226000+00:00,2026-01-06 11:45:02.581480+00:00,2.226,0.43,0.41,0.45,0.5700000000000001,0.55,0.59,,,,
2026-01-06 11:45:03.261000+00:00,2026-01-06 11:45:03.588120+00:00,3.261,0.445,0.44,0.45,0.555,0.55,0.56,,,,
2026-01-06 11:45:04.299000+00:00,2026-01-06 11:45:04.599209+00:00,4.299,0.455,0.45,0.46,0.545,0.54,0.55,,,,
2026-01-06 11:45:05.309000+00:00,2026-01-06 11:45:05.615129+00:00,5.309,0.455,0.45,0.46,0.535,0.53,0.54,,,,
2026-01-06 11:45:06.338000+00:00,2026-01-06 11:45:06.616438+00:00,6.338,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:07.244000+00:00,2026-01-06 11:45:07.615667+00:00,7.244,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:08.316000+00:00,2026-01-06 11:45:08.617369+00:00,8.316,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:09.218000+00:00,2026-01-06 11:45:09.613030+00:00,9.218,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:10.288000+00:00,2026-01-06 11:45:10.632485+00:00,10.288,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:11.286000+00:00,2026-01-06 11:45:11.646307+00:00,11.286,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:12.254000+00:00,2026-01-06 11:45:12.668407+00:00,12.254,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 11:45:13.346000+00:00,2026-01-06 11:45:13.675121+00:00,13.346,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
