timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size
2026-01-06 18:15:00.378000+00:00,2026-01-06 18:15:00.894492+00:00,0.378,0.53,0.52,0.54,0.47,0.46,0.48,869.92,77.0,77.0,869.92,0.51,411.88,0.55,20.0,0.45,20.0,0.49,411.88
2026-01-06 18:15:00.707000+00:00,2026-01-06 18:15:01.292716+00:00,0.707,0.53,0.52,0.54,0.47,0.46,0.48,869.92,77.0,77.0,869.92,0.51,411.88,0.55,20.0,0.45,20.0,0.49,411.88
2026-01-06 18:15:01.242000+00:00,2026-01-06 18:15:01.901107+00:00,1.242,0.53,0.52,0.54,0.47,0.46,0.48,869.92,77.0,77.0,869.92,0.51,411.88,0.55,20.0,0.45,20.0,0.49,416.88
2026-01-06 18:15:01.781000+00:00,2026-01-06 18:15:02.292324+00:00,1.781,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,5.0,172.0,172.0,221.98,0.52,869.92,0.55,20.0,0.45,20.0,0.48,1091.07
2026-01-06 18:15:02.419000+00:00,2026-01-06 18:15:02.908591+00:00,2.419,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,428.53,199.0,241.48,585.53,0.52,1091.07,0.55,142.0,0.45,293.0,0.48,1213.07
2026-01-06 18:15:02.797000+00:00,2026-01-06 18:15:03.290079+00:00,2.797,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,382.53,204.48,53.48,438.53,0.52,1213.07,0.55,81.0,0.45,20.0,0.48,1274.07
2026-01-06 18:15:03.397000+00:00,2026-01-06 18:15:03.923210+00:00,3.397,0.545,0.54,0.55,0.455,0.45,0.46,68.52,15.0,15.0,144.52,0.53,342.53,0.56,781.0,0.44,771.0,0.47,342.53
2026-01-06 18:15:03.791000+00:00,2026-01-06 18:15:04.293558+00:00,3.791,0.555,0.55,0.56,0.445,0.44,0.45,116.77,896.0,891.0,107.0,0.54,81.52,0.57,85.0,0.43,85.0,0.46,61.52
2026-01-06 18:15:04.433000+00:00,2026-01-06 18:15:04.936120+00:00,4.433,0.54,0.53,0.55,0.46499999999999997,0.46,0.47,193.74,136.0,35.0,198.74,0.52,1400.07,0.56,791.0,0.45,41.0,0.48,1395.07
2026-01-06 18:15:04.784000+00:00,2026-01-06 18:15:05.288830+00:00,4.784,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,213.74,50.0,75.0,212.16,0.52,1410.07,0.55,41.0,0.45,41.0,0.48,1410.07
2026-01-06 18:15:05.399000+00:00,2026-01-06 18:15:05.939013+00:00,5.399,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,243.09,86.42,86.42,190.96,0.52,1410.07,0.55,141.0,0.45,141.0,0.48,1410.07
2026-01-06 18:15:05.761000+00:00,2026-01-06 18:15:06.303088+00:00,5.761,0.535,0.53,0.54,0.455,0.45,0.46,32.77,86.42,120.42,127.0,0.52,1410.07,0.55,141.0,0.44,905.0,0.47,37.77
2026-01-06 18:15:06.451000+00:00,2026-01-06 18:15:06.958757+00:00,6.451,0.55,0.54,0.56,0.445,0.44,0.45,183.9,952.0,883.0,226.0,0.53,311.51,0.57,373.0,0.43,368.0,0.46,290.9
2026-01-06 18:15:06.817000+00:00,2026-01-06 18:15:07.328374+00:00,6.817,0.555,0.55,0.56,0.445,0.44,0.45,49.08,761.0,690.0,49.08,0.54,290.9,0.57,185.0,0.43,185.0,0.46,351.9
2026-01-06 18:15:07.487000+00:00,2026-01-06 18:15:07.979195+00:00,7.487,0.555,0.55,0.56,0.445,0.44,0.45,32.54,488.0,478.0,32.54,0.54,421.9,0.57,215.0,0.43,215.0,0.46,421.9
2026-01-06 18:15:07.789000+00:00,2026-01-06 18:15:08.327385+00:00,7.789,0.55,0.54,0.56,0.45,0.44,0.46,421.9,455.0,455.0,421.9,0.53,322.51,0.57,215.0,0.43,215.0,0.47,322.51
2026-01-06 18:15:08.491000+00:00,2026-01-06 18:15:08.991908+00:00,8.491,0.545,0.54,0.55,0.455,0.45,0.46,301.9,40.0,40.0,25.0,0.53,357.51,0.56,407.0,0.44,407.0,0.47,248.0
