timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 11:00:00.593000+00:00,2026-01-07 10:59:58.265598+00:00,0.593,0.99,0.99,,0.01,,0.01,21463.63,,,54038.63,0.98,321.66,,,0.97,468.77,,,0.96,45.19,,,0.95,147.18,,,0.94,347.8,,,,,0.02,321.66,,,0.03,468.77,,,0.04,45.19,,,0.05,147.18,,,0.06,347.8
2026-01-07 11:00:01.534000+00:00,2026-01-07 10:59:59.271650+00:00,1.534,0.99,0.99,,0.01,,0.01,200764.23,,,200764.23,0.98,321.66,,,0.97,468.77,,,0.96,45.19,,,0.95,147.18,,,0.94,347.8,,,,,0.02,321.66,,,0.03,468.77,,,0.04,45.19,,,0.05,147.18,,,0.06,347.8
2026-01-07 11:00:02.747000+00:00,2026-01-07 11:00:00.292479+00:00,2.747,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,101.0,686.46,686.46,34.25,0.45,56.0,0.48,2495.9,0.44,240.48,0.49,244.94,0.43,194.16,0.5,1806.88,0.42,314.0,0.51,328.81,0.41,383.0,0.52,183.0,0.52,2495.9,0.55,56.0,0.51,274.94,0.56,240.48,0.5,1806.88,0.57,194.16,0.49,328.81,0.58,314.0,0.48,183.0,0.59,383.0
2026-01-07 11:00:03.735000+00:00,2026-01-07 11:00:01.302044+00:00,3.735,0.455,0.45,0.46,0.545,0.54,0.55,15.0,5.0,20.0,15.0,0.44,140.87,0.47,686.46,0.43,194.16,0.48,2485.9,0.42,314.0,0.49,244.94,0.41,322.0,0.5,1806.88,0.4,254.0,0.51,358.81,0.53,686.46,0.56,140.87,0.52,2485.9,0.57,224.16,0.51,284.94,0.58,314.0,0.5,1806.88,0.59,322.0,0.49,328.81,0.6,254.0
2026-01-07 11:00:04.744000+00:00,2026-01-07 11:00:02.321399+00:00,4.744,0.455,0.45,0.46,0.545,0.54,0.55,62.92,5.0,5.0,62.92,0.44,140.87,0.47,686.46,0.43,239.16,0.48,2510.9,0.42,314.0,0.49,304.94,0.41,322.0,0.5,1836.88,0.4,201.0,0.51,343.81,0.53,686.46,0.56,150.87,0.52,2510.9,0.57,239.16,0.51,319.94,0.58,314.0,0.5,1836.88,0.59,322.0,0.49,343.81,0.6,264.0
2026-01-07 11:00:05.755000+00:00,2026-01-07 11:00:03.323504+00:00,5.755,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,100.0,541.46,541.46,100.0,0.45,52.92,0.48,2550.9,0.44,170.87,0.49,284.94,0.43,234.16,0.5,1836.88,0.42,349.0,0.51,393.81,0.41,322.0,0.52,193.0,0.52,2550.9,0.55,52.92,0.51,284.94,0.56,170.87,0.5,1836.88,0.57,234.16,0.49,393.81,0.58,349.0,0.48,193.0,0.59,322.0
2026-01-07 11:00:06.747000+00:00,2026-01-07 11:00:04.330038+00:00,6.747,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,86.0,436.46,436.46,101.0,0.45,52.92,0.48,2535.9,0.44,170.87,0.49,284.94,0.43,234.16,0.5,1851.88,0.42,349.0,0.51,378.81,0.41,322.0,0.52,193.0,0.52,2535.9,0.55,52.92,0.51,284.94,0.56,170.87,0.5,1851.88,0.57,234.16,0.49,378.81,0.58,349.0,0.48,193.0,0.59,322.0
2026-01-07 11:00:07.761000+00:00,2026-01-07 11:00:05.334256+00:00,7.761,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,91.29,417.31,372.31,72.03,0.45,52.35,0.48,2470.9,0.44,170.87,0.49,284.94,0.43,292.16,0.5,1836.88,0.42,349.0,0.51,343.81,0.41,322.0,0.52,223.0,0.52,2470.9,0.55,37.35,0.51,319.94,0.56,170.87,0.5,1836.88,0.57,322.16,0.49,393.81,0.58,349.0,0.48,223.0,0.59,322.0
2026-01-07 11:00:08.771000+00:00,2026-01-07 11:00:06.355442+00:00,8.771,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,32.85,372.31,372.31,52.85,0.45,52.35,0.48,2470.9,0.44,170.87,0.49,319.94,0.43,322.16,0.5,1836.88,0.42,349.0,0.51,393.81,0.41,322.0,0.52,223.0,0.52,2470.9,0.55,107.35,0.51,339.94,0.56,240.87,0.5,1941.88,0.57,334.16,0.49,413.81,0.58,419.0,0.48,283.0,0.59,392.0
2026-01-07 11:00:09.806000+00:00,2026-01-07 11:00:07.364154+00:00,9.806,0.475,0.47,0.48,0.525,0.52,0.53,65.0,2424.1,2429.1,65.0,0.46,171.85,0.49,254.94,0.45,167.35,0.5,1871.88,0.44,240.87,0.51,175.81,0.43,304.16,0.52,15.0,0.42,384.0,0.53,288.0,0.51,254.94,0.54,117.85,0.5,1871.88,0.55,223.35,0.49,175.81,0.56,240.87,0.48,15.0,0.57,304.16,0.47,288.0,0.58,384.0
2026-01-07 11:00:10.807000+00:00,2026-01-07 11:00:08.370769+00:00,10.807,0.445,0.44,0.45,0.555,0.55,0.56,3.63,55.0,58.8,3.63,0.43,199.16,0.46,125.0,0.42,379.0,0.47,100.0,0.41,352.0,0.48,2746.1,0.4,439.0,0.49,467.94,0.39,458.0,0.5,2089.88,0.54,125.0,0.57,16.16,0.53,130.0,0.58,196.0,0.52,2807.1,0.59,352.0,0.51,537.94,0.6,469.0,0.5,2089.88,0.61,354.0
2026-01-07 11:00:11.821000+00:00,2026-01-07 11:00:09.379403+00:00,11.821,0.435,0.43,0.44,0.565,0.56,0.57,56.16,85.0,85.0,50.86,0.42,75.0,0.45,8.8,0.41,372.0,0.46,100.0,0.4,484.0,0.47,313.0,0.39,364.0,0.48,2707.1,0.38,381.0,0.49,537.94,0.55,8.8,0.58,85.0,0.54,100.0,0.59,407.0,0.53,348.0,0.6,519.0,0.52,2717.1,0.61,364.0,0.51,572.94,0.62,381.0
2026-01-07 11:00:12.833000+00:00,2026-01-07 11:00:10.399645+00:00,12.833,0.435,0.43,0.44,0.575,0.57,0.58,15.86,242.0,90.0,50.0,0.42,50.0,0.45,326.8,0.41,33.0,0.46,278.0,0.4,195.0,0.47,318.0,0.39,236.0,0.48,2863.1,0.38,365.0,0.49,693.94,0.56,248.0,0.59,28.0,0.55,326.8,0.6,120.0,0.54,278.0,0.61,311.0,0.53,318.0,0.62,350.0,0.52,2863.1,0.63,340.0
2026-01-07 11:00:13.813000+00:00,2026-01-07 11:00:11.408493+00:00,13.813,0.415,0.41,0.42,0.585,0.58,0.59,18.0,115.0,115.0,18.0,0.4,120.0,0.43,140.0,0.39,291.0,0.44,313.0,0.38,350.0,0.45,326.8,0.37,450.0,0.46,308.0,0.36,369.0,0.47,318.0,0.57,140.0,0.6,120.0,0.56,313.0,0.61,291.0,0.55,326.8,0.62,350.0,0.54,308.0,0.63,450.0,0.53,318.0,0.64,439.0
2026-01-07 11:00:14.844000+00:00,2026-01-07 11:00:12.413005+00:00,14.844,0.445,0.44,0.45,0.555,0.55,0.56,65.0,35.0,35.0,95.0,0.43,50.0,0.46,80.0,0.42,80.0,0.47,333.0,0.41,316.0,0.48,2807.1,0.4,549.0,0.49,733.94,0.39,454.0,0.5,2220.88,0.54,80.0,0.57,50.0,0.53,333.0,0.58,80.0,0.52,2802.1,0.59,316.0,0.51,733.94,0.6,549.0,0.5,2220.88,0.61,454.0
2026-01-07 11:00:15.855000+00:00,2026-01-07 11:00:13.415713+00:00,15.855,0.44,0.43,0.45,0.555,0.55,0.56,175.0,90.0,5.0,65.0,0.42,75.0,0.46,50.0,0.41,336.0,0.47,353.0,0.4,549.0,0.48,2782.1,0.39,518.0,0.49,693.94,0.38,390.0,0.5,2210.88,0.54,175.0,0.57,120.0,0.53,308.0,0.58,95.0,0.52,2782.1,0.59,336.0,0.51,693.94,0.6,549.0,0.5,2245.88,0.61,518.0
2026-01-07 11:00:16.830000+00:00,2026-01-07 11:00:14.436065+00:00,16.83,0.445,0.44,0.45,0.555,0.55,0.56,65.0,5.0,5.0,65.0,0.43,100.0,0.46,175.0,0.42,95.0,0.47,308.0,0.41,336.0,0.48,2782.1,0.4,549.0,0.49,693.94,0.39,454.0,0.5,2245.88,0.54,175.0,0.57,100.0,0.53,308.0,0.58,95.0,0.52,2782.1,0.59,336.0,0.51,693.94,0.6,549.0,0.5,2245.88,0.61,454.0
2026-01-07 11:00:17.868000+00:00,2026-01-07 11:00:15.439015+00:00,17.868,0.445,0.44,0.45,0.555,0.55,0.56,50.0,5.0,5.0,50.0,0.43,100.0,0.46,190.0,0.42,165.0,0.47,308.0,0.41,336.0,0.48,2772.1,0.4,549.0,0.49,693.94,0.39,454.0,0.5,2166.51,0.54,190.0,0.57,110.0,0.53,318.0,0.58,165.0,0.52,2772.1,0.59,336.0,0.51,693.94,0.6,549.0,0.5,2166.51,0.61,454.0
2026-01-07 11:00:18.722000+00:00,2026-01-07 11:00:16.445519+00:00,18.722,0.445,0.44,0.45,0.555,0.55,0.56,50.0,2.55,24.88,50.0,0.43,215.0,0.46,270.0,0.42,155.0,0.47,308.0,0.41,336.0,0.48,2772.1,0.4,549.0,0.49,693.94,0.39,454.0,0.5,2166.51,0.54,240.3,0.57,180.0,0.53,333.0,0.58,180.0,0.52,2772.1,0.59,311.0,0.51,693.94,0.6,549.0,0.5,2131.51,0.61,454.0
2026-01-07 11:00:19.863000+00:00,2026-01-07 11:00:17.452084+00:00,19.863,0.455,0.45,0.46,0.545,0.54,0.55,5.0,260.3,260.3,5.0,0.44,70.0,0.47,308.0,0.43,205.0,0.48,2772.1,0.42,145.0,0.49,693.94,0.41,336.0,0.5,2166.51,0.4,549.0,0.51,549.81,0.53,308.0,0.56,70.0,0.52,2772.1,0.57,205.0,0.51,693.94,0.58,145.0,0.5,2166.51,0.59,336.0,0.49,549.81,0.6,549.0
