timestamp,timestamp_ms,asset,market_id,up_mid,up_bid,up_ask,down_mid,down_bid,down_ask,is_observed,collected_at
2026-01-06T02:48:25.906000+00:00,1767667705906,SOL,sol-updown-15m-1767667500,0.42,0.41,0.43,0.58,0.57,0.59,1,2026-01-06 02:48:26.186126+00:00
2026-01-06T02:48:26.902000+00:00,1767667706902,SOL,sol-updown-15m-1767667500,0.42,0.41,0.43,0.58,0.57,0.59,1,2026-01-06 02:48:27.170115+00:00
2026-01-06T02:48:28.026000+00:00,1767667708026,SOL,sol-updown-15m-1767667500,0.42,0.41,0.43,0.58,0.57,0.59,1,2026-01-06 02:48:28.302232+00:00
2026-01-06T02:48:29.941000+00:00,1767667709941,SOL,sol-updown-15m-1767667500,0.39,0.38,0.4,0.61,0.6,0.62,1,2026-01-06 02:48:30.399196+00:00
2026-01-06T02:48:31.590000+00:00,1767667711590,SOL,sol-updown-15m-1767667500,0.365,0.36,0.37,0.635,0.63,0.64,1,2026-01-06 02:48:31.605537+00:00
2026-01-06T02:48:32.929000+00:00,1767667712929,SOL,sol-updown-15m-1767667500,0.33999999999999997,0.33,0.35,0.66,0.65,0.67,1,2026-01-06 02:48:33.398046+00:00
2026-01-06T02:48:34.340000+00:00,1767667714340,SOL,sol-updown-15m-1767667500,0.33999999999999997,0.33,0.35,0.66,0.65,0.67,1,2026-01-06 02:48:34.422604+00:00
2026-01-06T02:48:35.357000+00:00,1767667715357,SOL,sol-updown-15m-1767667500,0.33999999999999997,0.33,0.35,0.66,0.65,0.67,1,2026-01-06 02:48:35.405482+00:00
2026-01-06T02:48:36.195000+00:00,1767667716195,SOL,sol-updown-15m-1767667500,0.33999999999999997,0.33,0.35,0.66,0.65,0.67,1,2026-01-06 02:48:36.461582+00:00
2026-01-06T02:48:37.448000+00:00,1767667717448,SOL,sol-updown-15m-1767667500,0.355,0.35,0.36,0.645,0.64,0.65,1,2026-01-06 02:48:37.508030+00:00
2026-01-06T02:48:38.276000+00:00,1767667718276,SOL,sol-updown-15m-1767667500,0.385,0.38,0.39,0.62,0.61,0.63,1,2026-01-06 02:48:38.484011+00:00
2026-01-06T02:48:39.438000+00:00,1767667719438,SOL,sol-updown-15m-1767667500,0.385,0.38,0.39,0.615,0.61,0.62,1,2026-01-06 02:48:39.522428+00:00
2026-01-06T02:48:40.548000+00:00,1767667720548,SOL,sol-updown-15m-1767667500,0.38,0.37,0.39,0.6,0.59,0.61,1,2026-01-06 02:48:40.533369+00:00
2026-01-06T02:48:41.363000+00:00,1767667721363,SOL,sol-updown-15m-1767667500,0.425,0.42,0.43,0.565,0.56,0.57,1,2026-01-06 02:48:41.468054+00:00
2026-01-06T02:48:42.694000+00:00,1767667722694,SOL,sol-updown-15m-1767667500,0.42,0.41,0.43,0.58,0.57,0.59,1,2026-01-06 02:48:42.934492+00:00
2026-01-06T02:48:43.232000+00:00,1767667723232,SOL,sol-updown-15m-1767667500,0.42,0.41,0.43,0.58,0.57,0.59,1,2026-01-06 02:48:43.534531+00:00
2026-01-06T02:48:44.602000+00:00,1767667724602,SOL,sol-updown-15m-1767667500,0.46499999999999997,0.46,0.47,0.545,0.54,0.55,1,2026-01-06 02:48:44.631917+00:00
2026-01-06T02:48:45.597000+00:00,1767667725597,SOL,sol-updown-15m-1767667500,0.455,0.45,0.46,0.515,0.51,0.52,1,2026-01-06 02:48:45.595520+00:00
2026-01-06T02:48:46.420000+00:00,1767667726420,SOL,sol-updown-15m-1767667500,0.48,0.47,0.49,0.525,0.52,0.53,1,2026-01-06 02:48:46.603895+00:00
2026-01-06T02:48:47.551000+00:00,1767667727551,SOL,sol-updown-15m-1767667500,0.48,0.47,0.49,0.52,0.51,0.53,1,2026-01-06 02:48:47.654606+00:00
2026-01-06T02:48:48.708000+00:00,1767667728708,SOL,sol-updown-15m-1767667500,0.495,0.49,0.5,0.505,0.5,0.51,1,2026-01-06 02:48:48.703663+00:00
2026-01-06T02:48:49.703000+00:00,1767667729703,SOL,sol-updown-15m-1767667500,0.485,0.48,0.49,0.515,0.51,0.52,1,2026-01-06 02:48:49.700283+00:00
2026-01-06T02:48:50.539000+00:00,1767667730539,SOL,sol-updown-15m-1767667500,0.485,0.48,0.49,0.515,0.51,0.52,1,2026-01-06 02:48:50.712680+00:00
2026-01-06T02:48:51.702000+00:00,1767667731702,SOL,sol-updown-15m-1767667500,0.475,0.47,0.48,0.535,0.53,0.54,1,2026-01-06 02:48:51.695234+00:00
2026-01-06T02:48:52.424000+00:00,1767667732424,SOL,sol-updown-15m-1767667500,0.46499999999999997,0.46,0.47,0.535,0.53,0.54,1,2026-01-06 02:48:52.772437+00:00
2026-01-06T02:48:53.777000+00:00,1767667733777,SOL,sol-updown-15m-1767667500,0.485,0.47,0.5,0.525,0.52,0.53,1,2026-01-06 02:48:53.781195+00:00
2026-01-06T02:48:54.001000+00:00,1767667734001,SOL,sol-updown-15m-1767667500,0.475,0.47,0.48,0.525,0.52,0.53,1,2026-01-06 02:48:54.786725+00:00
2026-01-06T02:48:55.577000+00:00,1767667735577,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:48:55.745412+00:00
2026-01-06T02:48:56.751000+00:00,1767667736751,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:48:56.749079+00:00
2026-01-06T02:48:57.569000+00:00,1767667737569,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:48:57.764766+00:00
2026-01-06T02:48:58.659000+00:00,1767667738659,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:48:58.984136+00:00
2026-01-06T02:48:59.282000+00:00,1767667739282,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:49:00.837907+00:00
2026-01-06T02:49:00.952000+00:00,1767667740952,SOL,sol-updown-15m-1767667500,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,1,2026-01-06 02:49:01.855431+00:00
2026-01-06T02:49:02.858000+00:00,1767667742858,SOL,sol-updown-15m-1767667500,0.475,0.47,0.48,0.525,0.52,0.53,1,2026-01-06 02:49:02.859719+00:00
2026-01-06T02:49:03.802000+00:00,1767667743802,SOL,sol-updown-15m-1767667500,0.485,0.48,0.49,0.515,0.51,0.52,1,2026-01-06 02:49:03.821164+00:00
2026-01-06T02:49:04.800000+00:00,1767667744800,SOL,sol-updown-15m-1767667500,0.485,0.48,0.49,0.515,0.51,0.52,1,2026-01-06 02:49:04.800521+00:00
2026-01-06T02:49:05.646000+00:00,1767667745646,SOL,sol-updown-15m-1767667500,0.485,0.48,0.49,0.515,0.51,0.52,1,2026-01-06 02:49:05.782572+00:00
2026-01-06T02:49:06.795000+00:00,1767667746795,SOL,sol-updown-15m-1767667500,0.505,0.5,0.51,0.495,0.49,0.5,1,2026-01-06 02:49:06.798283+00:00
2026-01-06T02:49:07.808000+00:00,1767667747808,SOL,sol-updown-15m-1767667500,0.515,0.51,0.52,0.485,0.48,0.49,1,2026-01-06 02:49:07.799233+00:00
2026-01-06T02:49:08.692000+00:00,1767667748692,SOL,sol-updown-15m-1767667500,0.515,0.51,0.52,0.485,0.48,0.49,1,2026-01-06 02:49:09.833308+00:00
2026-01-06T02:49:10.816000+00:00,1767667750816,SOL,sol-updown-15m-1767667500,0.515,0.51,0.52,0.475,0.47,0.48,1,2026-01-06 02:49:10.822763+00:00
2026-01-06T02:49:11.846000+00:00,1767667751846,SOL,sol-updown-15m-1767667500,0.565,0.56,0.57,0.435,0.43,0.44,1,2026-01-06 02:49:11.906630+00:00
2026-01-06T02:49:12.767000+00:00,1767667752767,SOL,sol-updown-15m-1767667500,0.545,0.54,0.55,0.455,0.45,0.46,1,2026-01-06 02:49:12.898999+00:00
2026-01-06T02:49:13.891000+00:00,1767667753891,SOL,sol-updown-15m-1767667500,0.505,0.5,0.51,0.49,0.48,0.5,1,2026-01-06 02:49:13.954072+00:00
2026-01-06T02:49:14.938000+00:00,1767667754938,SOL,sol-updown-15m-1767667500,0.51,0.5,0.52,0.49,0.48,0.5,1,2026-01-06 02:49:14.939628+00:00
2026-01-06T02:49:15.947000+00:00,1767667755947,SOL,sol-updown-15m-1767667500,0.525,0.52,0.53,0.47,0.46,0.48,1,2026-01-06 02:49:15.978878+00:00
2026-01-06T02:49:16.967000+00:00,1767667756967,SOL,sol-updown-15m-1767667500,0.5700000000000001,0.56,0.58,0.44,0.43,0.45,1,2026-01-06 02:49:16.971322+00:00
2026-01-06T02:49:18.255000+00:00,1767667758255,SOL,sol-updown-15m-1767667500,0.555,0.55,0.56,0.47,0.46,0.48,1,2026-01-06 02:49:18.298216+00:00
2026-01-06T02:49:19.967000+00:00,1767667759967,SOL,sol-updown-15m-1767667500,0.525,0.52,0.53,0.455,0.45,0.46,1,2026-01-06 02:49:20.010673+00:00
2026-01-06T02:49:21.003000+00:00,1767667761003,SOL,sol-updown-15m-1767667500,0.54,0.53,0.55,0.45999999999999996,0.45,0.47,1,2026-01-06 02:49:21.002586+00:00
2026-01-06T02:49:22.040000+00:00,1767667762040,SOL,sol-updown-15m-1767667500,0.53,0.52,0.54,0.47,0.46,0.48,1,2026-01-06 02:49:22.052602+00:00
2026-01-06T02:49:23.023000+00:00,1767667763023,SOL,sol-updown-15m-1767667500,0.525,0.52,0.53,0.45999999999999996,0.45,0.47,1,2026-01-06 02:49:23.063359+00:00
2026-01-06T02:49:24.001000+00:00,1767667764001,SOL,sol-updown-15m-1767667500,0.54,0.53,0.55,0.45999999999999996,0.45,0.47,1,2026-01-06 02:49:24.027738+00:00
