timestamp,seconds,mid,bid,ask,asset
2026-01-07 10:30:00+00:00,0.0,3208.1,3208.09,3208.21,ETH
2026-01-07 10:30:01+00:00,1.0,3208.35,3208.2,3208.44,ETH
2026-01-07 10:30:02+00:00,2.0,3208.35,3208.26,3208.4,ETH
2026-01-07 10:30:03+00:00,3.0,3208.35,3208.27,3208.4,ETH
2026-01-07 10:30:04+00:00,4.0,3208.31,3208.26,3208.36,ETH
2026-01-07 10:30:05+00:00,5.0,3208.35,3208.27,3208.39,ETH
2026-01-07 10:30:06+00:00,6.0,3208.37,3208.3,3208.42,ETH
2026-01-07 10:30:07+00:00,7.0,3208.39,3208.3,3208.45,ETH
2026-01-07 10:30:08+00:00,8.0,3208.42,3208.3,3208.51,ETH
2026-01-07 10:30:09+00:00,9.0,3208.8,3208.79,3209.02,ETH
2026-01-07 10:30:10+00:00,10.0,3209.04,3209.01,3209.23,ETH
2026-01-07 10:30:11+00:00,11.0,3209.09,3209.03,3209.18,ETH
2026-01-07 10:30:12+00:00,12.0,3209.13,3209.04,3209.19,ETH
2026-01-07 10:30:13+00:00,13.0,3209.2,3209.07,3209.22,ETH
2026-01-07 10:30:14+00:00,14.0,3209.32,3209.23,3209.53,ETH
2026-01-07 10:30:15+00:00,15.0,3209.57,3209.49,3209.62,ETH
2026-01-07 10:30:16+00:00,16.0,3210.88,3210.63,3210.96,ETH
2026-01-07 10:30:17+00:00,17.0,3210.81,3210.68,3210.91,ETH
2026-01-07 10:30:18+00:00,18.0,3210.8,3210.7,3210.89,ETH
2026-01-07 10:30:19+00:00,19.0,3210.88,3210.75,3210.96,ETH
2026-01-07 10:30:20+00:00,20.0,3211.03,3210.84,3211.05,ETH
2026-01-07 10:30:21+00:00,21.0,3210.91,3210.75,3211.04,ETH
2026-01-07 10:30:22+00:00,22.0,3211.03,3210.85,3211.04,ETH
2026-01-07 10:30:23+00:00,23.0,3211.1,3210.98,3211.12,ETH
2026-01-07 10:30:24+00:00,24.0,3211.34,3211.16,3211.39,ETH
2026-01-07 10:30:25+00:00,25.0,3211.34,3211.17,3211.4,ETH
2026-01-07 10:30:26+00:00,26.0,3211.35,3211.17,3211.4,ETH
2026-01-07 10:30:27+00:00,27.0,3211.35,3211.18,3211.4,ETH
2026-01-07 10:30:28+00:00,28.0,3211.45,3211.2,3211.47,ETH
2026-01-07 10:30:29+00:00,29.0,3211.49,3211.21,3211.56,ETH
2026-01-07 10:30:30+00:00,30.0,3211.47,3211.23,3211.47,ETH
2026-01-07 10:30:31+00:00,31.0,3211.36,3211.24,3211.47,ETH
2026-01-07 10:30:32+00:00,32.0,3211.37,3211.25,3211.46,ETH
2026-01-07 10:30:33+00:00,33.0,3211.37,3211.21,3211.42,ETH
2026-01-07 10:30:34+00:00,34.0,3211.4,3211.35,3211.45,ETH
2026-01-07 10:30:35+00:00,35.0,3211.49,3211.35,3211.52,ETH
