timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 03:15:00.040000+00:00,2026-01-06 03:15:00.446991+00:00,0.04,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 03:15:01.095000+00:00,2026-01-06 03:15:01.461608+00:00,1.095,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 03:15:02.436000+00:00,2026-01-06 03:15:02.477632+00:00,2.436,0.4649999999999999,0.43,0.5,0.5349999999999999,0.5,0.57,,,,
2026-01-06 03:15:03.480000+00:00,2026-01-06 03:15:03.487676+00:00,3.48,0.4649999999999999,0.43,0.5,0.5349999999999999,0.5,0.57,,,,
2026-01-06 03:15:04.781000+00:00,2026-01-06 03:15:04.802996+00:00,4.781,0.475,0.47,0.48,0.55,0.54,0.56,,,,
2026-01-06 03:15:05.984000+00:00,2026-01-06 03:15:06.033453+00:00,5.984,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:07.990000+00:00,2026-01-06 03:15:08.061876+00:00,7.99,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:09.018000+00:00,2026-01-06 03:15:09.069686+00:00,9.018,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:10.064000+00:00,2026-01-06 03:15:10.073321+00:00,10.064,0.425,0.41,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:11.382000+00:00,2026-01-06 03:15:11.344840+00:00,11.382,0.425,0.42,0.43,0.575,0.57,0.58,,,,
2026-01-06 03:15:12.331000+00:00,2026-01-06 03:15:12.368287+00:00,12.331,0.425,0.42,0.43,0.575,0.57,0.58,,,,
2026-01-06 03:15:13.258000+00:00,2026-01-06 03:15:13.360592+00:00,13.258,0.43,0.42,0.44,0.56,0.55,0.57,,,,
2026-01-06 03:15:14.453000+00:00,2026-01-06 03:15:14.380111+00:00,14.453,0.425,0.42,0.43,0.575,0.57,0.58,,,,
2026-01-06 03:15:15.358000+00:00,2026-01-06 03:15:15.380574+00:00,15.358,0.425,0.42,0.43,0.575,0.57,0.58,,,,
2026-01-06 03:15:16.405000+00:00,2026-01-06 03:15:16.399223+00:00,16.405,0.385,0.38,0.39,0.61,0.6,0.62,,,,
2026-01-06 03:15:17.285000+00:00,2026-01-06 03:15:17.408732+00:00,17.285,0.36,0.35,0.37,0.64,0.63,0.65,,,,
2026-01-06 03:15:18.343000+00:00,2026-01-06 03:15:18.413965+00:00,18.343,0.36,0.35,0.37,0.64,0.63,0.65,,,,
2026-01-06 03:15:19.453000+00:00,2026-01-06 03:15:19.461569+00:00,19.453,0.36,0.35,0.37,0.64,0.63,0.65,,,,
2026-01-06 03:15:20.406000+00:00,2026-01-06 03:15:20.454658+00:00,20.406,0.36,0.35,0.37,0.635,0.63,0.64,,,,
2026-01-06 03:15:21.471000+00:00,2026-01-06 03:15:21.494821+00:00,21.471,0.38,0.37,0.39,0.62,0.61,0.63,,,,
2026-01-06 03:15:22.480000+00:00,2026-01-06 03:15:22.511772+00:00,22.48,0.39,0.38,0.4,0.61,0.6,0.62,,,,
2026-01-06 03:15:23.341000+00:00,2026-01-06 03:15:23.519084+00:00,23.341,0.39,0.38,0.4,0.61,0.6,0.62,,,,
2026-01-06 03:15:24.474000+00:00,2026-01-06 03:15:24.528130+00:00,24.474,0.39,0.38,0.4,0.61,0.6,0.62,,,,
2026-01-06 03:15:25.583000+00:00,2026-01-06 03:15:25.574097+00:00,25.583,0.38,0.37,0.39,0.62,0.61,0.63,,,,
2026-01-06 03:15:26.723000+00:00,2026-01-06 03:15:26.741004+00:00,26.723,0.385,0.38,0.39,0.615,0.61,0.62,,,,
2026-01-06 03:15:28.097000+00:00,2026-01-06 03:15:28.113103+00:00,28.097,0.38,0.37,0.39,0.615,0.61,0.62,,,,
2026-01-06 03:15:29.077000+00:00,2026-01-06 03:15:29.108054+00:00,29.077,0.39,0.38,0.4,0.61,0.6,0.62,,,,
