timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 03:15:00.281000+00:00,2026-01-06 03:15:00.328458+00:00,0.281,0.455,0.45,0.46,0.545,0.54,0.55,,,,
2026-01-06 03:15:01.287000+00:00,2026-01-06 03:15:01.331612+00:00,1.287,0.47,0.45,0.49,0.525,0.51,0.54,,,,
2026-01-06 03:15:02.390000+00:00,2026-01-06 03:15:02.332133+00:00,2.39,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 03:15:03.462000+00:00,2026-01-06 03:15:03.466854+00:00,3.462,0.44,0.43,0.45,0.56,0.55,0.57,,,,
2026-01-06 03:15:04.460000+00:00,2026-01-06 03:15:04.482075+00:00,4.46,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 03:15:05.591000+00:00,2026-01-06 03:15:05.624839+00:00,5.591,0.445,0.44,0.45,0.565,0.56,0.57,,,,
2026-01-06 03:15:06.565000+00:00,2026-01-06 03:15:06.632723+00:00,6.565,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:07.634000+00:00,2026-01-06 03:15:07.643122+00:00,7.634,0.435,0.43,0.44,0.5700000000000001,0.56,0.58,,,,
2026-01-06 03:15:08.643000+00:00,2026-01-06 03:15:08.650759+00:00,8.643,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 03:15:09.652000+00:00,2026-01-06 03:15:09.668313+00:00,9.652,0.455,0.45,0.46,0.535,0.53,0.54,,,,
2026-01-06 03:15:10.661000+00:00,2026-01-06 03:15:10.683530+00:00,10.661,0.4599999999999999,0.45,0.47,0.535,0.53,0.54,,,,
2026-01-06 03:15:11.642000+00:00,2026-01-06 03:15:11.678488+00:00,11.642,0.4649999999999999,0.46,0.47,0.525,0.52,0.53,,,,
