timestamp,seconds,mid,bid,ask,asset
2026-01-07 10:45:00+00:00,0.0,3211.15,3210.96,3211.26,ETH
2026-01-07 10:45:01+00:00,1.0,3211.1,3210.95,3211.24,ETH
2026-01-07 10:45:02+00:00,2.0,3211.04,3210.95,3211.16,ETH
2026-01-07 10:45:03+00:00,3.0,3211.09,3210.96,3211.23,ETH
2026-01-07 10:45:04+00:00,4.0,3211.14,3210.96,3211.29,ETH
2026-01-07 10:45:05+00:00,5.0,3211.13,3210.96,3211.23,ETH
2026-01-07 10:45:06+00:00,6.0,3211.14,3210.97,3211.17,ETH
2026-01-07 10:45:07+00:00,7.0,3211.14,3210.99,3211.22,ETH
2026-01-07 10:45:08+00:00,8.0,3211.14,3211.0,3211.28,ETH
2026-01-07 10:45:09+00:00,9.0,3211.15,3211.0,3211.29,ETH
2026-01-07 10:45:10+00:00,10.0,3211.15,3211.0,3211.31,ETH
2026-01-07 10:45:11+00:00,11.0,3211.15,3211.01,3211.3,ETH
2026-01-07 10:45:12+00:00,12.0,3211.15,3211.02,3211.3,ETH
2026-01-07 10:45:13+00:00,13.0,3211.31,3211.13,3211.53,ETH
2026-01-07 10:45:14+00:00,14.0,3211.64,3211.46,3211.79,ETH
2026-01-07 10:45:15+00:00,15.0,3211.84,3211.71,3211.87,ETH
2026-01-07 10:45:16+00:00,16.0,3211.86,3211.73,3211.98,ETH
2026-01-07 10:45:17+00:00,17.0,3211.91,3211.79,3212.19,ETH
2026-01-07 10:45:18+00:00,18.0,3212.07,3211.97,3212.36,ETH
2026-01-07 10:45:19+00:00,19.0,3212.41,3212.24,3212.6,ETH
2026-01-07 10:45:20+00:00,20.0,3212.61,3212.38,3212.75,ETH
2026-01-07 10:45:21+00:00,21.0,3212.57,3212.37,3212.68,ETH
2026-01-07 10:45:22+00:00,22.0,3212.55,3212.37,3212.65,ETH
2026-01-07 10:45:23+00:00,23.0,3212.51,3212.36,3212.58,ETH
2026-01-07 10:45:24+00:00,24.0,3212.45,3212.39,3212.58,ETH
2026-01-07 10:45:25+00:00,25.0,3212.65,3212.58,3212.77,ETH
2026-01-07 10:45:26+00:00,26.0,3212.72,3212.59,3212.84,ETH
2026-01-07 10:45:27+00:00,27.0,3212.71,3212.59,3212.85,ETH
2026-01-07 10:45:28+00:00,28.0,3212.7,3212.6,3212.84,ETH
2026-01-07 10:45:29+00:00,29.0,3212.7,3212.6,3212.83,ETH
2026-01-07 10:45:30+00:00,30.0,3212.7,3212.6,3212.85,ETH
2026-01-07 10:45:31+00:00,31.0,3212.7,3212.61,3212.83,ETH
2026-01-07 10:45:32+00:00,32.0,3212.63,3212.53,3212.71,ETH
2026-01-07 10:45:33+00:00,33.0,3212.57,3212.47,3212.68,ETH
2026-01-07 10:45:34+00:00,34.0,3212.57,3212.44,3212.75,ETH
2026-01-07 10:45:35+00:00,35.0,3212.57,3212.39,3212.7,ETH
