timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 10:45:00.036000+00:00,2026-01-07 10:44:57.596737+00:00,0.036,0.999,0.999,,0.001,,0.001,544.85,,,544.85,0.99,14847.49,,,0.98,119.64,,,0.96,88.31,,,0.95,165.0,,,0.94,26.0,,,,,0.01,14847.49,,,0.02,119.64,,,0.04,88.31,,,0.05,165.0,,,0.06,26.0
2026-01-07 10:45:01.579000+00:00,2026-01-07 10:44:59.638517+00:00,1.579,0.999,0.999,,0.001,,0.001,62142.73,,,62132.74,0.99,208177.32,,,0.98,119.64,,,0.96,88.31,,,0.95,165.0,,,0.94,26.0,,,,,0.01,208177.32,,,0.02,119.64,,,0.04,88.31,,,0.05,165.0,,,0.06,26.0
2026-01-07 10:45:02.966000+00:00,2026-01-07 10:45:00.641023+00:00,2.966,0.48,0.47,0.49,0.52,0.51,0.53,318.39,42.36,42.36,306.54,0.46,273.0,0.5,13.0,0.45,347.0,0.51,109.0,0.44,340.0,0.52,196.0,0.43,304.0,0.53,183.0,0.42,314.0,0.54,358.0,0.5,13.0,0.54,273.0,0.49,109.0,0.55,347.0,0.48,196.0,0.56,340.0,0.47,183.0,0.57,304.0,0.46,358.0,0.58,314.0
2026-01-07 10:45:04.142000+00:00,2026-01-07 10:45:01.648140+00:00,4.142,0.485,0.48,0.49,0.515,0.51,0.52,162.0,81.48,81.48,328.0,0.47,271.54,0.5,13.0,0.46,394.0,0.51,19.0,0.45,347.0,0.52,13.0,0.44,397.0,0.53,183.0,0.43,304.0,0.54,304.0,0.5,13.0,0.53,392.54,0.49,19.0,0.54,448.0,0.48,13.0,0.55,347.0,0.47,183.0,0.56,340.0,0.46,304.0,0.57,304.0
2026-01-07 10:45:05.115000+00:00,2026-01-07 10:45:02.668397+00:00,5.115,0.525,0.52,0.53,0.475,0.47,0.48,212.0,80.0,80.0,207.0,0.51,228.0,0.54,90.0,0.5,218.0,0.55,34.23,0.49,407.52,0.57,183.0,0.48,354.0,0.58,304.0,0.47,392.54,0.59,304.0,0.46,90.0,0.49,228.0,0.45,34.23,0.5,218.0,0.43,183.0,0.51,407.52,0.42,304.0,0.52,354.0,0.41,304.0,0.53,392.54
2026-01-07 10:45:06.122000+00:00,2026-01-07 10:45:03.675465+00:00,6.122,0.525,0.52,0.53,0.47,0.46,0.48,220.0,15.0,30.0,165.0,0.51,243.0,0.54,130.0,0.5,218.0,0.55,34.23,0.49,407.52,0.56,15.0,0.48,362.33,0.57,183.0,0.47,392.54,0.58,304.0,0.45,19.23,0.49,228.0,0.44,15.0,0.5,203.0,0.43,183.0,0.51,407.52,0.42,364.0,0.52,362.33,0.41,304.0,0.53,392.54
2026-01-07 10:45:07.147000+00:00,2026-01-07 10:45:04.698456+00:00,7.147,0.605,0.6,0.61,0.395,0.39,0.4,21.7,41.85,203.85,21.7,0.59,122.0,0.62,137.0,0.58,163.0,0.63,66.0,0.57,213.0,0.64,61.0,0.56,243.0,0.65,389.0,0.55,233.77,0.66,378.0,0.38,137.0,0.41,122.0,0.37,66.0,0.42,163.0,0.36,182.0,0.43,213.0,0.35,389.0,0.44,243.0,0.34,304.0,0.45,279.77
2026-01-07 10:45:08.151000+00:00,2026-01-07 10:45:05.705518+00:00,8.151,0.575,0.57,0.58,0.425,0.42,0.43,76.0,45.0,45.0,15.0,0.56,183.0,0.59,80.0,0.55,279.77,0.6,229.0,0.54,304.0,0.61,263.0,0.53,304.0,0.62,308.0,0.52,246.0,0.63,66.0,0.41,116.0,0.49,90.0,0.4,166.0,0.5,80.0,0.39,263.0,0.51,119.0,0.38,218.0,0.52,23.33,0.37,66.0,0.53,138.54
2026-01-07 10:45:09.155000+00:00,2026-01-07 10:45:06.711837+00:00,9.155,0.495,0.49,0.5,0.51,0.5,0.52,73.0,245.4,283.4,183.33,0.48,153.33,0.51,116.0,0.47,113.54,0.52,323.0,0.46,186.0,0.53,248.0,0.45,387.0,0.54,429.0,0.44,432.0,0.55,304.0,0.49,116.0,0.53,118.54,0.48,303.0,0.54,151.0,0.47,248.0,0.55,352.0,0.46,429.0,0.56,340.0,0.45,304.0,0.57,304.0
2026-01-07 10:45:10.065000+00:00,2026-01-07 10:45:07.719285+00:00,10.065,0.485,0.48,0.49,0.515,0.51,0.52,83.33,55.0,55.0,83.33,0.47,293.54,0.5,140.0,0.46,201.0,0.51,161.0,0.45,362.0,0.52,393.0,0.44,375.0,0.53,248.0,0.43,339.0,0.54,304.0,0.5,140.0,0.53,293.54,0.49,161.0,0.54,201.0,0.48,393.0,0.55,362.0,0.47,248.0,0.56,375.0,0.46,304.0,0.57,339.0
