timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size
2026-01-06 17:30:08.282000+00:00,2026-01-06 17:30:08.751610+00:00,8.282,0.575,0.57,0.58,0.425,0.42,0.43,306.36,35.0,35.0,371.36,0.56,404.0,0.59,136.0,0.41,141.0,0.44,369.0
2026-01-06 17:30:08.796000+00:00,2026-01-06 17:30:09.300759+00:00,8.796,0.575,0.57,0.58,0.425,0.42,0.43,301.36,103.1,103.1,299.38,0.56,404.0,0.59,304.0,0.41,304.0,0.44,404.0
2026-01-06 17:30:09.199000+00:00,2026-01-06 17:30:09.744480+00:00,9.199,0.575,0.57,0.58,0.425,0.42,0.43,147.0,78.1,78.1,152.0,0.56,65.0,0.59,365.0,0.41,365.0,0.44,65.0
2026-01-06 17:30:09.682000+00:00,2026-01-06 17:30:10.318276+00:00,9.682,0.575,0.57,0.58,0.425,0.42,0.43,142.0,84.47,33.47,137.0,0.56,65.0,0.59,365.0,0.41,365.0,0.44,65.0
2026-01-06 17:30:10.253000+00:00,2026-01-06 17:30:10.752561+00:00,10.253,0.575,0.57,0.58,0.425,0.42,0.43,177.0,40.0,40.0,177.0,0.56,147.0,0.59,463.0,0.41,463.0,0.44,147.0
2026-01-06 17:30:10.807000+00:00,2026-01-06 17:30:11.324599+00:00,10.807,0.575,0.57,0.58,0.425,0.42,0.43,177.0,35.0,32.91,177.0,0.56,147.0,0.59,463.0,0.41,478.0,0.44,112.0
2026-01-06 17:30:11.284000+00:00,2026-01-06 17:30:11.763108+00:00,11.284,0.555,0.55,0.56,0.445,0.44,0.45,153.53,15.0,242.0,6.97,0.54,309.0,0.57,289.0,0.43,276.0,0.46,344.0
2026-01-06 17:30:11.893000+00:00,2026-01-06 17:30:12.324817+00:00,11.893,0.555,0.55,0.56,0.455,0.45,0.46,0.97,340.0,15.0,6.1,0.54,51.0,0.57,257.0,0.44,340.0,0.47,32.0
2026-01-06 17:30:12.273000+00:00,2026-01-06 17:30:12.769763+00:00,12.273,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,50.0,85.0,75.0,50.0,0.52,349.0,0.55,153.0,0.45,148.0,0.48,349.0
2026-01-06 17:30:12.836000+00:00,2026-01-06 17:30:13.340854+00:00,12.836,0.545,0.54,0.55,0.455,0.45,0.46,344.0,40.0,40.0,344.0,0.53,399.0,0.56,349.0,0.44,344.0,0.47,399.0
2026-01-06 17:30:13.306000+00:00,2026-01-06 17:30:13.760694+00:00,13.306,0.555,0.55,0.56,0.445,0.44,0.45,82.0,172.0,176.0,82.0,0.54,488.0,0.57,144.0,0.43,154.0,0.46,523.0
2026-01-06 17:30:13.857000+00:00,2026-01-06 17:30:14.346279+00:00,13.857,0.555,0.55,0.56,0.445,0.44,0.45,124.0,281.0,294.0,95.0,0.54,470.0,0.57,336.0,0.43,299.0,0.46,475.0
2026-01-06 17:30:14.278000+00:00,2026-01-06 17:30:14.773428+00:00,14.278,0.555,0.55,0.56,0.445,0.44,0.45,65.0,304.0,167.71,65.0,0.54,511.0,0.57,329.0,0.43,207.0,0.46,511.0
2026-01-06 17:30:14.785000+00:00,2026-01-06 17:30:15.364337+00:00,14.785,0.55,0.54,0.56,0.45,0.44,0.46,481.0,177.71,177.71,481.0,0.53,470.0,0.57,280.0,0.43,208.0,0.47,434.0
2026-01-06 17:30:15.309000+00:00,2026-01-06 17:30:15.787500+00:00,15.309,0.545,0.54,0.55,0.455,0.45,0.46,362.0,72.0,97.0,364.0,0.53,526.0,0.56,141.0,0.44,224.0,0.47,491.0
2026-01-06 17:30:15.861000+00:00,2026-01-06 17:30:16.368111+00:00,15.861,0.545,0.54,0.55,0.455,0.45,0.46,314.0,105.96,105.96,254.0,0.53,383.0,0.56,188.0,0.44,188.0,0.47,383.0
2026-01-06 17:30:16.362000+00:00,2026-01-06 17:30:16.813683+00:00,16.362,0.545,0.54,0.55,0.455,0.45,0.46,254.0,104.96,425.96,71.0,0.53,318.0,0.56,321.0,0.44,314.0,0.47,197.0
2026-01-06 17:30:16.908000+00:00,2026-01-06 17:30:17.381689+00:00,16.908,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,14.0,91.0,253.0,14.0,0.52,21.0,0.55,440.97,0.45,450.97,0.48,21.0
2026-01-06 17:30:17.288000+00:00,2026-01-06 17:30:17.827818+00:00,17.288,0.535,0.53,0.54,0.475,0.47,0.48,14.0,318.0,65.0,15.89,0.52,21.0,0.55,377.97,0.46,293.0,0.49,169.0
2026-01-06 17:30:17.866000+00:00,2026-01-06 17:30:18.385986+00:00,17.866,0.525,0.52,0.53,0.475,0.47,0.48,0.89,70.0,105.0,0.89,0.51,169.0,0.54,288.0,0.46,321.0,0.49,169.0
