timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 10:15:00.899000+00:00,2026-01-07 10:14:58.449525+00:00,0.899,0.99,0.99,,0.01,,0.01,167722.32,,,178751.19,0.98,396.51,,,0.97,138.64,,,0.96,52.51,,,0.95,140.0,,,0.94,48.32,,,,,0.02,396.51,,,0.03,138.64,,,0.04,52.51,,,0.05,140.0,,,0.06,48.32
2026-01-07 10:15:01.386000+00:00,2026-01-07 10:14:59.456472+00:00,1.386,0.99,0.99,,0.01,,0.01,178751.19,,,178751.19,0.98,416.91,,,0.97,138.64,,,0.96,52.51,,,0.95,140.0,,,0.94,48.32,,,,,0.02,416.91,,,0.03,138.64,,,0.04,52.51,,,0.05,140.0,,,0.06,48.32
2026-01-07 10:15:02.920000+00:00,2026-01-07 10:15:00.476964+00:00,2.92,0.545,0.54,0.55,0.455,0.45,0.46,8.52,198.0,198.0,8.52,0.53,300.66,0.56,240.0,0.52,221.15,0.57,304.0,0.51,346.73,0.58,304.0,0.5,275.22,0.59,304.0,0.49,411.81,0.6,379.0,0.44,240.0,0.47,300.66,0.43,304.0,0.48,221.15,0.42,304.0,0.49,346.73,0.41,304.0,0.5,275.22,0.4,379.0,0.51,411.81
2026-01-07 10:15:03.949000+00:00,2026-01-07 10:15:01.488730+00:00,3.949,0.535,0.53,0.54,0.475,0.47,0.48,79.66,158.48,30.0,209.81,0.52,221.15,0.55,448.5,0.51,346.73,0.56,319.0,0.5,275.22,0.57,304.0,0.49,107.81,0.58,304.0,0.48,121.0,0.59,304.0,0.46,158.48,0.49,346.73,0.45,463.5,0.5,275.22,0.44,304.0,0.51,107.81,0.43,304.0,0.52,121.0,0.42,304.0,0.53,304.0
2026-01-07 10:15:04.977000+00:00,2026-01-07 10:15:02.509063+00:00,4.977,0.515,0.51,0.52,0.485,0.48,0.49,287.05,283.0,373.0,272.05,0.5,275.22,0.53,317.0,0.49,107.81,0.54,340.48,0.47,198.0,0.55,338.5,0.46,334.0,0.56,304.0,0.45,382.0,0.57,304.0,0.47,227.0,0.5,275.22,0.46,340.48,0.51,107.81,0.45,338.5,0.53,30.0,0.44,304.0,0.54,30.0,0.43,304.0,0.55,276.0
2026-01-07 10:15:05.980000+00:00,2026-01-07 10:15:03.517645+00:00,5.98,0.48,0.46,0.5,0.545,0.54,0.55,15.0,120.0,60.0,48.0,0.45,78.0,0.51,45.0,0.44,46.0,0.52,171.0,0.43,319.0,0.53,227.0,0.42,314.0,0.54,325.48,0.41,412.0,0.55,323.5,0.53,167.0,0.56,61.0,0.52,224.0,0.57,319.0,0.51,119.0,0.58,329.0,0.5,261.0,0.59,412.0,0.49,166.0,0.6,384.0
2026-01-07 10:15:06.985000+00:00,2026-01-07 10:15:04.523029+00:00,6.985,0.425,0.42,0.43,0.575,0.57,0.58,7.91,182.0,232.0,7.91,0.41,63.0,0.44,288.0,0.4,95.0,0.45,262.0,0.39,30.0,0.46,349.0,0.38,194.0,0.47,349.0,0.37,325.0,0.48,349.0,0.56,313.0,0.59,63.0,0.55,463.0,0.6,95.0,0.54,384.0,0.61,25.0,0.53,384.0,0.62,229.0,0.52,349.0,0.63,335.0
2026-01-07 10:15:07.945000+00:00,2026-01-07 10:15:05.528221+00:00,7.945,0.425,0.42,0.43,0.575,0.57,0.58,7.91,375.16,375.16,7.91,0.41,78.0,0.44,359.0,0.4,95.0,0.45,444.0,0.39,25.0,0.46,384.0,0.38,46.0,0.47,384.0,0.37,214.0,0.48,349.0,0.56,359.0,0.59,78.0,0.55,444.0,0.6,95.0,0.54,384.0,0.61,25.0,0.53,384.0,0.62,46.0,0.52,349.0,0.63,214.0
2026-01-07 10:15:09.901000+00:00,2026-01-07 10:15:07.528539+00:00,9.901,0.415,0.41,0.42,0.585,0.58,0.59,61.05,145.0,155.0,51.05,0.4,165.0,0.43,228.53,0.39,95.0,0.44,429.0,0.38,116.0,0.45,429.0,0.37,284.0,0.46,454.0,0.36,499.0,0.47,419.0,0.57,308.53,0.6,230.0,0.56,474.0,0.61,115.0,0.55,384.0,0.62,116.0,0.54,454.0,0.63,284.0,0.53,419.0,0.64,499.0
2026-01-07 10:15:10.959000+00:00,2026-01-07 10:15:08.536209+00:00,10.959,0.415,0.41,0.42,0.585,0.58,0.59,21.05,224.85,199.85,106.05,0.4,205.0,0.43,468.53,0.39,115.0,0.44,544.0,0.38,116.0,0.45,454.0,0.37,101.0,0.46,454.0,0.36,288.0,0.47,419.0,0.57,288.53,0.6,200.0,0.56,499.0,0.61,80.0,0.55,514.0,0.62,213.0,0.54,454.0,0.63,338.0,0.53,419.0,0.64,409.0
