timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 16:21:49.490000+00:00,2026-01-06 16:21:49.941368+00:00,409.49,0.185,0.18,0.19,0.81,0.8,0.82,,,,
2026-01-06 16:21:50.420000+00:00,2026-01-06 16:21:50.961363+00:00,410.42,0.185,0.18,0.19,0.815,0.81,0.82,,,,
2026-01-06 16:21:51.548000+00:00,2026-01-06 16:21:51.986955+00:00,411.548,0.185,0.18,0.19,0.815,0.81,0.82,,,,
2026-01-06 16:21:52.558000+00:00,2026-01-06 16:21:53.009976+00:00,412.558,0.185,0.18,0.19,0.815,0.81,0.82,,,,
2026-01-06 16:21:53.571000+00:00,2026-01-06 16:21:54.012662+00:00,413.571,0.19,0.18,0.2,0.815,0.81,0.82,,,,
2026-01-06 16:21:54.584000+00:00,2026-01-06 16:21:55.025107+00:00,414.584,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:21:55.504000+00:00,2026-01-06 16:21:56.014758+00:00,415.504,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:21:56.587000+00:00,2026-01-06 16:21:57.026370+00:00,416.587,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:21:57.597000+00:00,2026-01-06 16:21:58.041877+00:00,417.597,0.2,0.19,0.21,0.8,0.79,0.81,,,,
2026-01-06 16:21:58.624000+00:00,2026-01-06 16:21:59.061888+00:00,418.624,0.195,0.19,0.2,0.805,0.8,0.81,,,,
2026-01-06 16:21:59.669000+00:00,2026-01-06 16:22:00.072205+00:00,419.669,0.2,0.19,0.21,0.805,0.8,0.81,,,,
2026-01-06 16:22:00.627000+00:00,2026-01-06 16:22:01.071746+00:00,420.627,0.2,0.19,0.21,0.8,0.79,0.81,,,,
2026-01-06 16:22:01.626000+00:00,2026-01-06 16:22:02.060944+00:00,421.626,0.2,0.19,0.21,0.81,0.8,0.82,,,,
2026-01-06 16:22:02.521000+00:00,2026-01-06 16:22:03.074030+00:00,422.521,0.185,0.18,0.19,0.815,0.81,0.82,,,,
2026-01-06 16:22:03.647000+00:00,2026-01-06 16:22:04.076186+00:00,423.647,0.20500000000000002,0.2,0.21,0.795,0.79,0.8,,,,
2026-01-06 16:22:04.614000+00:00,2026-01-06 16:22:05.095981+00:00,424.614,0.195,0.19,0.2,0.805,0.8,0.81,,,,
2026-01-06 16:22:05.668000+00:00,2026-01-06 16:22:06.104558+00:00,425.668,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:22:06.659000+00:00,2026-01-06 16:22:07.114140+00:00,426.659,0.165,0.16,0.17,0.835,0.83,0.84,,,,
2026-01-06 16:22:07.667000+00:00,2026-01-06 16:22:08.123597+00:00,427.667,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:08.694000+00:00,2026-01-06 16:22:09.121605+00:00,428.694,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:09.531000+00:00,2026-01-06 16:22:10.131677+00:00,429.531,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:10.706000+00:00,2026-01-06 16:22:11.147650+00:00,430.706,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:11.731000+00:00,2026-01-06 16:22:12.155873+00:00,431.731,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:12.733000+00:00,2026-01-06 16:22:13.169900+00:00,432.733,0.155,0.15,0.16,0.845,0.84,0.85,,,,
2026-01-06 16:22:13.747000+00:00,2026-01-06 16:22:14.180540+00:00,433.747,0.185,0.18,0.19,0.815,0.81,0.82,,,,
2026-01-06 16:22:14.746000+00:00,2026-01-06 16:22:15.195817+00:00,434.746,0.16999999999999998,0.16,0.18,0.83,0.82,0.84,,,,
2026-01-06 16:22:15.748000+00:00,2026-01-06 16:22:16.195971+00:00,435.748,0.165,0.16,0.17,0.835,0.83,0.84,,,,
2026-01-06 16:22:16.715000+00:00,2026-01-06 16:22:17.200120+00:00,436.715,0.16999999999999998,0.16,0.18,0.83,0.82,0.84,,,,
2026-01-06 16:22:17.361000+00:00,2026-01-06 16:22:17.726685+00:00,437.361,0.16999999999999998,0.16,0.18,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:17.767000+00:00,2026-01-06 16:22:18.210215+00:00,437.767,0.185,0.18,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:18.582000+00:00,2026-01-06 16:22:18.986921+00:00,438.582,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:18.748000+00:00,2026-01-06 16:22:19.218149+00:00,438.748,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:19.515000+00:00,2026-01-06 16:22:19.970138+00:00,439.515,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:22:19.798000+00:00,2026-01-06 16:22:20.229851+00:00,439.798,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:20.534000+00:00,2026-01-06 16:22:20.982216+00:00,440.534,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:20.785000+00:00,2026-01-06 16:22:21.231009+00:00,440.785,0.18,0.17,0.19,0.825,0.82,0.83,,,,
2026-01-06 16:22:21.526000+00:00,2026-01-06 16:22:21.985000+00:00,441.526,0.14500000000000002,0.14,0.15,0.855,0.85,0.86,,,,
2026-01-06 16:22:21.802000+00:00,2026-01-06 16:22:22.235979+00:00,441.802,0.14500000000000002,0.14,0.15,0.855,0.85,0.86,,,,
2026-01-06 16:22:22.541000+00:00,2026-01-06 16:22:22.991743+00:00,442.541,0.14500000000000002,0.14,0.15,0.855,0.85,0.86,,,,
2026-01-06 16:22:22.775000+00:00,2026-01-06 16:22:23.242055+00:00,442.775,0.14500000000000002,0.14,0.15,0.855,0.85,0.86,,,,
2026-01-06 16:22:23.800000+00:00,2026-01-06 16:22:24.241395+00:00,443.8,0.15000000000000002,0.14,0.16,0.85,0.84,0.86,,,,
2026-01-06 16:22:23.517000+00:00,2026-01-06 16:22:24.005613+00:00,443.517,0.15000000000000002,0.14,0.16,0.85,0.84,0.86,,,,
2026-01-06 16:22:24.767000+00:00,2026-01-06 16:22:25.265538+00:00,444.767,0.16999999999999998,0.16,0.18,0.83,0.82,0.84,,,,
2026-01-06 16:22:24.846000+00:00,2026-01-06 16:22:25.306566+00:00,444.846,0.16999999999999998,0.16,0.18,0.83,0.82,0.84,,,,
2026-01-06 16:22:25.829000+00:00,2026-01-06 16:22:26.268223+00:00,445.829,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:22:25.891000+00:00,2026-01-06 16:22:26.330301+00:00,445.891,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:22:26.846000+00:00,2026-01-06 16:22:27.291246+00:00,446.846,0.15000000000000002,0.14,0.16,0.85,0.84,0.86,,,,
2026-01-06 16:22:26.934000+00:00,2026-01-06 16:22:27.409401+00:00,446.934,0.15000000000000002,0.14,0.16,0.85,0.84,0.86,,,,
2026-01-06 16:22:28.002000+00:00,2026-01-06 16:22:28.449489+00:00,448.002,0.165,0.16,0.17,0.83,0.82,0.84,,,,
2026-01-06 16:22:29.078000+00:00,2026-01-06 16:22:29.559394+00:00,449.078,0.18,0.17,0.19,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:30.148000+00:00,2026-01-06 16:22:30.559400+00:00,450.148,0.165,0.16,0.17,0.835,0.83,0.84,,,,
2026-01-06 16:22:28.294000+00:00,2026-01-06 16:22:28.708765+00:00,448.294,0.175,0.17,0.18,0.8200000000000001,0.81,0.83,,,,
2026-01-06 16:22:31.148000+00:00,2026-01-06 16:22:31.583410+00:00,451.148,0.165,0.16,0.17,0.835,0.83,0.84,,,,
2026-01-06 16:22:32.130000+00:00,2026-01-06 16:22:32.621395+00:00,452.13,0.175,0.17,0.18,0.825,0.82,0.83,,,,
2026-01-06 16:22:32.104000+00:00,2026-01-06 16:22:32.500415+00:00,452.104,0.175,0.17,0.18,0.825,0.82,0.83,,,,
