timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 03:15:00+00:00,2026-01-06 03:17:19.941631+00:00,0.0,138.13,138.1,138.14,SOL
2026-01-06 03:15:01+00:00,2026-01-06 03:17:20.972761+00:00,1.0,138.12,138.1,138.14,SOL
2026-01-06 03:15:02+00:00,2026-01-06 03:17:22.028421+00:00,2.0,138.12,138.1,138.13,SOL
2026-01-06 03:15:03+00:00,2026-01-06 03:17:23.128640+00:00,3.0,138.11,138.09,138.12,SOL
2026-01-06 03:15:05+00:00,2026-01-06 03:17:24.500303+00:00,5.0,138.09,138.07,138.1,SOL
2026-01-06 03:15:06+00:00,2026-01-06 03:17:25.540456+00:00,6.0,138.09,138.07,138.1,SOL
2026-01-06 03:15:07+00:00,2026-01-06 03:17:26.576751+00:00,7.0,138.1,138.07,138.1,SOL
2026-01-06 03:15:08+00:00,2026-01-06 03:17:27.633776+00:00,8.0,138.09,138.07,138.1,SOL
2026-01-06 03:15:09+00:00,2026-01-06 03:17:28.766488+00:00,9.0,138.07,138.06,138.08,SOL
2026-01-06 03:15:10+00:00,2026-01-06 03:17:29.920094+00:00,10.0,138.06,138.05,138.07,SOL
2026-01-06 03:15:11+00:00,2026-01-06 03:17:30.967250+00:00,11.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:12+00:00,2026-01-06 03:17:32.153100+00:00,12.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:14+00:00,2026-01-06 03:17:33.248879+00:00,14.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:15+00:00,2026-01-06 03:17:34.241914+00:00,15.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:16+00:00,2026-01-06 03:17:35.432599+00:00,16.0,138.05,138.04,138.06,SOL
2026-01-06 03:15:17+00:00,2026-01-06 03:17:37.365116+00:00,17.0,138.04,138.03,138.05,SOL
2026-01-06 03:15:18+00:00,2026-01-06 03:17:38.507166+00:00,18.0,138.04,138.02,138.05,SOL
2026-01-06 03:15:19+00:00,2026-01-06 03:17:39.738095+00:00,19.0,138.03,138.01,138.03,SOL
2026-01-06 03:15:21+00:00,2026-01-06 03:17:40.795577+00:00,21.0,137.99,137.98,138.0,SOL
2026-01-06 03:15:22+00:00,2026-01-06 03:17:41.783333+00:00,22.0,137.99,137.98,138.0,SOL
2026-01-06 03:15:23+00:00,2026-01-06 03:17:42.841514+00:00,23.0,137.97,137.96,137.99,SOL
2026-01-06 03:15:24+00:00,2026-01-06 03:17:43.784540+00:00,24.0,137.97,137.96,137.98,SOL
2026-01-06 03:15:25+00:00,2026-01-06 03:17:44.875867+00:00,25.0,137.97,137.96,137.99,SOL
2026-01-06 03:15:26+00:00,2026-01-06 03:17:46.035388+00:00,26.0,137.98,137.96,137.99,SOL
2026-01-06 03:15:27+00:00,2026-01-06 03:17:46.971718+00:00,27.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:28+00:00,2026-01-06 03:17:48.341724+00:00,28.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:29+00:00,2026-01-06 03:17:48.990760+00:00,29.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:30+00:00,2026-01-06 03:17:50.038028+00:00,30.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:31+00:00,2026-01-06 03:17:51.266312+00:00,31.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:32+00:00,2026-01-06 03:17:52.708840+00:00,32.0,137.98,137.97,137.99,SOL
2026-01-06 03:15:33+00:00,2026-01-06 03:17:53.452887+00:00,33.0,138.0,137.99,138.02,SOL
2026-01-06 03:15:35+00:00,2026-01-06 03:17:54.683592+00:00,35.0,138.03,138.01,138.04,SOL
2026-01-06 03:15:36+00:00,2026-01-06 03:17:55.656708+00:00,36.0,138.03,138.01,138.04,SOL
2026-01-06 03:15:37+00:00,2026-01-06 03:17:56.718453+00:00,37.0,138.02,138.01,138.03,SOL
2026-01-06 03:15:38+00:00,2026-01-06 03:17:57.718796+00:00,38.0,138.02,138.01,138.04,SOL
2026-01-06 03:15:39+00:00,2026-01-06 03:17:58.853613+00:00,39.0,138.02,138.01,138.04,SOL
2026-01-06 03:15:40+00:00,2026-01-06 03:18:00.331369+00:00,40.0,138.02,138.01,138.04,SOL
2026-01-06 03:15:41+00:00,2026-01-06 03:18:02.015093+00:00,41.0,138.02,138.01,138.04,SOL
2026-01-06 03:15:42+00:00,2026-01-06 03:18:03.064431+00:00,42.0,138.02,138.01,138.04,SOL
2026-01-06 03:15:43+00:00,2026-01-06 03:18:04.115329+00:00,43.0,138.03,138.02,138.06,SOL
2026-01-06 03:15:45+00:00,2026-01-06 03:18:05.048065+00:00,45.0,138.05,138.03,138.07,SOL
2026-01-06 03:15:46+00:00,2026-01-06 03:18:06.257241+00:00,46.0,138.05,138.04,138.07,SOL
2026-01-06 03:15:47+00:00,2026-01-06 03:18:07.715535+00:00,47.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:48+00:00,2026-01-06 03:18:08.214852+00:00,48.0,138.06,138.04,138.07,SOL
2026-01-06 03:15:49+00:00,2026-01-06 03:18:09.173753+00:00,49.0,138.08,138.06,138.1,SOL
2026-01-06 03:15:50+00:00,2026-01-06 03:18:10.309407+00:00,50.0,138.08,138.07,138.1,SOL
2026-01-06 03:15:51+00:00,2026-01-06 03:18:11.425854+00:00,51.0,138.08,138.06,138.09,SOL
2026-01-06 03:15:52+00:00,2026-01-06 03:18:12.449029+00:00,52.0,138.08,138.06,138.09,SOL
2026-01-06 03:15:53+00:00,2026-01-06 03:18:13.737795+00:00,53.0,138.07,138.06,138.09,SOL
2026-01-06 03:15:54+00:00,2026-01-06 03:18:14.590969+00:00,54.0,138.07,138.06,138.09,SOL
2026-01-06 03:15:55+00:00,2026-01-06 03:18:15.985484+00:00,55.0,138.08,138.06,138.09,SOL
2026-01-06 03:15:56+00:00,2026-01-06 03:18:16.343734+00:00,56.0,138.08,138.06,138.09,SOL
2026-01-06 03:15:57+00:00,2026-01-06 03:18:17.337486+00:00,57.0,138.08,138.06,138.09,SOL
2026-01-06 03:15:58+00:00,2026-01-06 03:18:18.357037+00:00,58.0,138.08,138.06,138.1,SOL
2026-01-06 03:15:59+00:00,2026-01-06 03:18:19.367971+00:00,59.0,138.09,138.06,138.1,SOL
2026-01-06 03:16:00+00:00,2026-01-06 03:18:20.693947+00:00,60.0,138.09,138.06,138.1,SOL
2026-01-06 03:16:01+00:00,2026-01-06 03:18:21.687496+00:00,61.0,138.09,138.07,138.1,SOL
2026-01-06 03:16:02+00:00,2026-01-06 03:18:22.702846+00:00,62.0,138.09,138.07,138.11,SOL
2026-01-06 03:16:03+00:00,2026-01-06 03:18:23.818423+00:00,63.0,138.09,138.08,138.11,SOL
2026-01-06 03:16:04+00:00,2026-01-06 03:18:25.225272+00:00,64.0,138.1,138.08,138.11,SOL
2026-01-06 03:16:05+00:00,2026-01-06 03:18:25.727050+00:00,65.0,138.1,138.08,138.11,SOL
2026-01-06 03:16:06+00:00,2026-01-06 03:18:26.803600+00:00,66.0,138.1,138.08,138.11,SOL
2026-01-06 03:16:07+00:00,2026-01-06 03:18:28.263234+00:00,67.0,138.09,138.07,138.13,SOL
2026-01-06 03:16:08+00:00,2026-01-06 03:18:29.373831+00:00,68.0,138.11,138.09,138.15,SOL
