timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 03:15:00.736000+00:00,2026-01-06 03:15:00.786538+00:00,0.736,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 03:15:01.533000+00:00,2026-01-06 03:15:01.796253+00:00,1.533,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 03:15:02.798000+00:00,2026-01-06 03:15:02.812019+00:00,2.798,0.4599999999999999,0.44,0.48,0.54,0.52,0.56,,,,
2026-01-06 03:15:03.806000+00:00,2026-01-06 03:15:03.818276+00:00,3.806,0.4599999999999999,0.44,0.48,0.54,0.52,0.56,,,,
2026-01-06 03:15:04.764000+00:00,2026-01-06 03:15:04.815901+00:00,4.764,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 03:15:05.985000+00:00,2026-01-06 03:15:06.126536+00:00,5.985,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 03:15:07.035000+00:00,2026-01-06 03:15:07.131915+00:00,7.035,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 03:15:08.195000+00:00,2026-01-06 03:15:08.198799+00:00,8.195,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 03:15:09.177000+00:00,2026-01-06 03:15:09.203429+00:00,9.177,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 03:15:10.066000+00:00,2026-01-06 03:15:10.198392+00:00,10.066,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 03:15:11.328000+00:00,2026-01-06 03:15:11.365355+00:00,11.328,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 03:15:12.266000+00:00,2026-01-06 03:15:12.370169+00:00,12.266,0.495,0.48,0.51,0.505,0.49,0.52,,,,
2026-01-06 03:15:13.209000+00:00,2026-01-06 03:15:13.356588+00:00,13.209,0.495,0.48,0.51,0.505,0.49,0.52,,,,
2026-01-06 03:15:14.398000+00:00,2026-01-06 03:15:14.364325+00:00,14.398,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:15:15.387000+00:00,2026-01-06 03:15:15.365061+00:00,15.387,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:15:16.301000+00:00,2026-01-06 03:15:16.383899+00:00,16.301,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:15:17.082000+00:00,2026-01-06 03:15:17.393372+00:00,17.082,0.5,0.49,0.51,0.5,0.49,0.51,,,,
2026-01-06 03:15:18.339000+00:00,2026-01-06 03:15:18.396972+00:00,18.339,0.5,0.49,0.51,0.495,0.49,0.5,,,,
2026-01-06 03:15:19.563000+00:00,2026-01-06 03:15:19.659059+00:00,19.563,0.51,0.5,0.52,0.49,0.48,0.5,,,,
2026-01-06 03:15:20.679000+00:00,2026-01-06 03:15:20.713951+00:00,20.679,0.51,0.5,0.52,0.49,0.48,0.5,,,,
