timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 06:30:00.202000+00:00,2026-01-06 06:30:00.559336+00:00,0.202,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 06:30:01.425000+00:00,2026-01-06 06:30:01.558452+00:00,1.425,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 06:30:02.436000+00:00,2026-01-06 06:30:02.569380+00:00,2.436,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 06:30:03.449000+00:00,2026-01-06 06:30:03.571290+00:00,3.449,0.49,0.47,0.51,0.5,0.49,0.51,,,,
2026-01-06 06:30:04.445000+00:00,2026-01-06 06:30:04.577792+00:00,4.445,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 06:30:05.463000+00:00,2026-01-06 06:30:05.581048+00:00,5.463,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:30:06.480000+00:00,2026-01-06 06:30:06.588557+00:00,6.48,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 06:30:07.491000+00:00,2026-01-06 06:30:07.603868+00:00,7.491,0.455,0.45,0.46,0.545,0.54,0.55,,,,
2026-01-06 06:30:08.488000+00:00,2026-01-06 06:30:08.607369+00:00,8.488,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 06:30:09.508000+00:00,2026-01-06 06:30:09.626206+00:00,9.508,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 06:30:10.423000+00:00,2026-01-06 06:30:10.643562+00:00,10.423,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 06:30:11.532000+00:00,2026-01-06 06:30:11.650431+00:00,11.532,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:30:12.547000+00:00,2026-01-06 06:30:12.663289+00:00,12.547,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:30:13.501000+00:00,2026-01-06 06:30:13.663823+00:00,13.501,0.525,0.52,0.53,0.48,0.47,0.49,,,,
2026-01-06 06:30:14.476000+00:00,2026-01-06 06:30:14.670856+00:00,14.476,0.525,0.52,0.53,0.485,0.48,0.49,,,,
