timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 13:30:03.631000+00:00,2026-01-06 13:30:04.054451+00:00,3.631,0.51,0.5,0.52,0.49,0.48,0.5,,,,
2026-01-06 13:30:04.652000+00:00,2026-01-06 13:30:05.049533+00:00,4.652,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 13:30:05.671000+00:00,2026-01-06 13:30:06.066609+00:00,5.671,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 13:30:06.358000+00:00,2026-01-06 13:30:07.058606+00:00,6.358,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 13:30:07.696000+00:00,2026-01-06 13:30:08.079723+00:00,7.696,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 13:30:08.526000+00:00,2026-01-06 13:30:09.095514+00:00,8.526,0.485,0.48,0.49,0.52,0.51,0.53,,,,
2026-01-06 13:30:09.533000+00:00,2026-01-06 13:30:10.098660+00:00,9.533,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 13:30:10.541000+00:00,2026-01-06 13:30:11.104786+00:00,10.541,0.49,0.48,0.5,0.525,0.52,0.53,,,,
2026-01-06 13:30:11.779000+00:00,2026-01-06 13:30:12.125847+00:00,11.779,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 13:30:12.716000+00:00,2026-01-06 13:30:13.142059+00:00,12.716,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 13:30:13.648000+00:00,2026-01-06 13:30:14.133835+00:00,13.648,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 13:30:14.573000+00:00,2026-01-06 13:30:15.128719+00:00,14.573,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:30:15.766000+00:00,2026-01-06 13:30:16.128448+00:00,15.766,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:30:16.796000+00:00,2026-01-06 13:30:17.141567+00:00,16.796,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:30:17.673000+00:00,2026-01-06 13:30:18.167103+00:00,17.673,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 13:30:18.732000+00:00,2026-01-06 13:30:19.183668+00:00,18.732,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 13:30:19.811000+00:00,2026-01-06 13:30:20.190778+00:00,19.811,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 13:30:20.534000+00:00,2026-01-06 13:30:21.194257+00:00,20.534,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 13:30:21.732000+00:00,2026-01-06 13:30:22.208525+00:00,21.732,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 13:30:22.823000+00:00,2026-01-06 13:30:23.207414+00:00,22.823,0.49,0.48,0.5,0.505,0.5,0.51,,,,
2026-01-06 13:30:23.374000+00:00,2026-01-06 13:30:24.224281+00:00,23.374,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 13:30:24.811000+00:00,2026-01-06 13:30:25.225085+00:00,24.811,0.48,0.47,0.49,0.52,0.51,0.53,,,,
2026-01-06 13:30:25.692000+00:00,2026-01-06 13:30:26.226543+00:00,25.692,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 13:30:26.750000+00:00,2026-01-06 13:30:27.243134+00:00,26.75,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 13:30:27.598000+00:00,2026-01-06 13:30:28.246776+00:00,27.598,0.48,0.47,0.49,0.52,0.51,0.53,,,,
2026-01-06 13:30:28.885000+00:00,2026-01-06 13:30:29.264489+00:00,28.885,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 13:30:29.709000+00:00,2026-01-06 13:30:30.274527+00:00,29.709,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:30.056000+00:00,2026-01-06 13:30:31.264943+00:00,30.056,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:31.590000+00:00,2026-01-06 13:30:32.281527+00:00,31.59,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:32.815000+00:00,2026-01-06 13:30:33.299328+00:00,32.815,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:33.694000+00:00,2026-01-06 13:30:35.323416+00:00,33.694,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:35+00:00,2026-01-06 13:30:36.323145+00:00,35.0,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:36.814000+00:00,2026-01-06 13:30:37.333571+00:00,36.814,0.4599999999999999,0.45,0.47,0.54,0.53,0.55,,,,
2026-01-06 13:30:37.856000+00:00,2026-01-06 13:30:38.346138+00:00,37.856,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 13:30:38.586000+00:00,2026-01-06 13:30:39.338788+00:00,38.586,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 13:30:39.836000+00:00,2026-01-06 13:30:40.347089+00:00,39.836,0.445,0.44,0.45,0.555,0.55,0.56,,,,
2026-01-06 13:30:40.743000+00:00,2026-01-06 13:30:41.348190+00:00,40.743,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 13:30:41.863000+00:00,2026-01-06 13:30:43.382753+00:00,41.863,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 13:30:44.005000+00:00,2026-01-06 13:30:44.394131+00:00,44.005,0.45,0.44,0.46,0.55,0.54,0.56,,,,
2026-01-06 13:30:45.053000+00:00,2026-01-06 13:30:45.406768+00:00,45.053,0.445,0.44,0.45,0.555,0.55,0.56,,,,
2026-01-06 13:30:46.007000+00:00,2026-01-06 13:30:46.398961+00:00,46.007,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 13:30:47.004000+00:00,2026-01-06 13:30:48.422665+00:00,47.004,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 13:30:49.054000+00:00,2026-01-06 13:30:49.422620+00:00,49.054,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 13:30:50.774000+00:00,2026-01-06 13:30:51.445496+00:00,50.774,0.43,0.42,0.44,0.5700000000000001,0.56,0.58,,,,
2026-01-06 13:30:52.851000+00:00,2026-01-06 13:30:53.472117+00:00,52.851,0.43,0.42,0.44,0.5700000000000001,0.56,0.58,,,,
2026-01-06 13:30:53.910000+00:00,2026-01-06 13:30:54.471929+00:00,53.91,0.43,0.42,0.44,0.5700000000000001,0.56,0.58,,,,
