timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 13:30:00+00:00,2026-01-06 13:31:08.440398+00:00,0.0,139.064,139.05,139.07,SOL
2026-01-06 13:30:01+00:00,2026-01-06 13:31:09.445494+00:00,1.0,139.064,139.05,139.08,SOL
2026-01-06 13:30:02+00:00,2026-01-06 13:31:10.439711+00:00,2.0,139.064,139.05,139.07,SOL
2026-01-06 13:30:03+00:00,2026-01-06 13:31:11.448530+00:00,3.0,139.064,139.05,139.07,SOL
2026-01-06 13:30:04+00:00,2026-01-06 13:31:12.470941+00:00,4.0,139.054,139.04,139.06,SOL
2026-01-06 13:30:05+00:00,2026-01-06 13:32:13.978365+00:00,5.0,139.044,139.03,139.06,SOL
2026-01-06 13:30:06+00:00,2026-01-06 13:32:14.978072+00:00,6.0,139.054,139.03,139.07,SOL
2026-01-06 13:30:07+00:00,2026-01-06 13:32:15.965062+00:00,7.0,139.064,139.04,139.08,SOL
2026-01-06 13:30:08+00:00,2026-01-06 13:32:16.982242+00:00,8.0,139.074,139.06,139.1,SOL
2026-01-06 13:30:09+00:00,2026-01-06 13:32:17.998688+00:00,9.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:10+00:00,2026-01-06 13:32:18.995465+00:00,10.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:11+00:00,2026-01-06 13:32:20.002204+00:00,11.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:12+00:00,2026-01-06 13:32:21.009472+00:00,12.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:13+00:00,2026-01-06 13:32:22.018913+00:00,13.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:14+00:00,2026-01-06 13:32:23.044518+00:00,14.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:15+00:00,2026-01-06 13:32:24.037487+00:00,15.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:16+00:00,2026-01-06 13:32:25.047951+00:00,16.0,139.094,139.08,139.11,SOL
2026-01-06 13:30:17+00:00,2026-01-06 13:32:26.055663+00:00,17.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:18+00:00,2026-01-06 13:32:27.067775+00:00,18.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:19+00:00,2026-01-06 13:32:28.088462+00:00,19.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:20+00:00,2026-01-06 13:32:29.101252+00:00,20.0,139.094,139.08,139.1,SOL
2026-01-06 13:30:21+00:00,2026-01-06 13:32:30.116506+00:00,21.0,139.074,139.06,139.09,SOL
2026-01-06 13:30:22+00:00,2026-01-06 13:32:31.117491+00:00,22.0,139.054,139.04,139.07,SOL
2026-01-06 13:30:23+00:00,2026-01-06 13:32:32.130170+00:00,23.0,139.044,139.04,139.05,SOL
2026-01-06 13:30:24+00:00,2026-01-06 13:32:33.126344+00:00,24.0,139.044,139.03,139.04,SOL
2026-01-06 13:30:25+00:00,2026-01-06 13:32:34.130257+00:00,25.0,139.034,139.03,139.04,SOL
2026-01-06 13:30:26+00:00,2026-01-06 13:32:35.134800+00:00,26.0,139.044,139.03,139.04,SOL
2026-01-06 13:30:27+00:00,2026-01-06 13:32:36.147571+00:00,27.0,139.044,139.03,139.04,SOL
2026-01-06 13:30:28+00:00,2026-01-06 13:32:37.151592+00:00,28.0,139.044,139.03,139.05,SOL
2026-01-06 13:30:29+00:00,2026-01-06 13:32:38.163225+00:00,29.0,139.044,139.03,139.05,SOL
2026-01-06 13:30:30+00:00,2026-01-06 13:32:39.148719+00:00,30.0,139.044,139.03,139.05,SOL
2026-01-06 13:30:31+00:00,2026-01-06 13:32:40.157058+00:00,31.0,139.044,139.03,139.06,SOL
2026-01-06 13:30:32+00:00,2026-01-06 13:32:41.148938+00:00,32.0,139.054,139.03,139.06,SOL
2026-01-06 13:30:33+00:00,2026-01-06 13:32:42.144803+00:00,33.0,139.064,139.04,139.08,SOL
2026-01-06 13:30:34+00:00,2026-01-06 13:32:43.155915+00:00,34.0,139.064,139.06,139.08,SOL
2026-01-06 13:30:35+00:00,2026-01-06 13:32:44.167015+00:00,35.0,139.084,139.07,139.1,SOL
2026-01-06 13:30:36+00:00,2026-01-06 13:32:45.186492+00:00,36.0,139.094,139.07,139.1,SOL
2026-01-06 13:30:37+00:00,2026-01-06 13:32:46.189828+00:00,37.0,139.094,139.07,139.1,SOL
2026-01-06 13:30:38+00:00,2026-01-06 13:32:47.197701+00:00,38.0,139.094,139.08,139.11,SOL
2026-01-06 13:30:39+00:00,2026-01-06 13:32:48.195294+00:00,39.0,139.104,139.08,139.11,SOL
2026-01-06 13:30:40+00:00,2026-01-06 13:32:49.219696+00:00,40.0,139.104,139.08,139.11,SOL
2026-01-06 13:30:41+00:00,2026-01-06 13:32:50.231296+00:00,41.0,139.104,139.09,139.12,SOL
2026-01-06 13:30:42+00:00,2026-01-06 13:32:51.235195+00:00,42.0,139.104,139.09,139.12,SOL
2026-01-06 13:30:43+00:00,2026-01-06 13:32:52.294662+00:00,43.0,139.114,139.09,139.12,SOL
2026-01-06 13:30:44+00:00,2026-01-06 13:32:53.272586+00:00,44.0,139.114,139.09,139.12,SOL
2026-01-06 13:30:45+00:00,2026-01-06 13:32:54.275107+00:00,45.0,139.114,139.09,139.13,SOL
2026-01-06 13:30:46+00:00,2026-01-06 13:32:55.298118+00:00,46.0,139.114,139.1,139.12,SOL
2026-01-06 13:30:47+00:00,2026-01-06 13:32:56.309502+00:00,47.0,139.114,139.1,139.12,SOL
2026-01-06 13:30:48+00:00,2026-01-06 13:32:57.317271+00:00,48.0,139.114,139.1,139.13,SOL
2026-01-06 13:30:49+00:00,2026-01-06 13:32:58.315875+00:00,49.0,139.114,139.1,139.13,SOL
2026-01-06 13:30:50+00:00,2026-01-06 13:32:59.306982+00:00,50.0,139.124,139.1,139.13,SOL
2026-01-06 13:30:51+00:00,2026-01-06 13:33:00.354275+00:00,51.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:52+00:00,2026-01-06 13:33:01.373883+00:00,52.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:53+00:00,2026-01-06 13:33:02.394930+00:00,53.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:54+00:00,2026-01-06 13:33:03.400327+00:00,54.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:55+00:00,2026-01-06 13:33:04.416895+00:00,55.0,139.124,139.11,139.14,SOL
2026-01-06 13:30:56+00:00,2026-01-06 13:33:05.432264+00:00,56.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:57+00:00,2026-01-06 13:33:06.431598+00:00,57.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:58+00:00,2026-01-06 13:33:07.451100+00:00,58.0,139.134,139.11,139.14,SOL
2026-01-06 13:30:59+00:00,2026-01-06 13:33:08.442883+00:00,59.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:00+00:00,2026-01-06 13:33:09.448660+00:00,60.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:01+00:00,2026-01-06 13:33:10.468962+00:00,61.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:02+00:00,2026-01-06 13:33:11.469214+00:00,62.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:03+00:00,2026-01-06 13:33:12.460798+00:00,63.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:04+00:00,2026-01-06 13:33:13.458453+00:00,64.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:05+00:00,2026-01-06 13:33:14.445295+00:00,65.0,139.124,139.11,139.14,SOL
2026-01-06 13:31:06+00:00,2026-01-06 13:33:15.440489+00:00,66.0,139.114,139.1,139.13,SOL
2026-01-06 13:31:07+00:00,2026-01-06 13:33:16.447197+00:00,67.0,139.094,139.09,139.1,SOL
2026-01-06 13:31:08+00:00,2026-01-06 13:33:17.445306+00:00,68.0,139.084,139.07,139.09,SOL
2026-01-06 13:31:09+00:00,2026-01-06 13:33:18.452033+00:00,69.0,139.084,139.07,139.09,SOL
2026-01-06 13:31:10+00:00,2026-01-06 13:33:19.447708+00:00,70.0,139.084,139.07,139.09,SOL
2026-01-06 13:31:11+00:00,2026-01-06 13:33:20.468569+00:00,71.0,139.084,139.07,139.09,SOL
2026-01-06 13:31:12+00:00,2026-01-06 13:33:21.459751+00:00,72.0,139.084,139.07,139.09,SOL
2026-01-06 13:31:13+00:00,2026-01-06 13:33:22.463186+00:00,73.0,139.094,139.07,139.09,SOL
2026-01-06 13:31:14+00:00,2026-01-06 13:33:23.481402+00:00,74.0,139.094,139.07,139.09,SOL
2026-01-06 13:31:15+00:00,2026-01-06 13:33:24.500070+00:00,75.0,139.094,139.08,139.1,SOL
2026-01-06 13:31:16+00:00,2026-01-06 13:33:25.532464+00:00,76.0,139.104,139.08,139.11,SOL
2026-01-06 13:31:17+00:00,2026-01-06 13:33:26.529344+00:00,77.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:18+00:00,2026-01-06 13:33:27.543309+00:00,78.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:19+00:00,2026-01-06 13:33:28.543905+00:00,79.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:20+00:00,2026-01-06 13:33:29.550219+00:00,80.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:21+00:00,2026-01-06 13:33:30.562308+00:00,81.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:22+00:00,2026-01-06 13:33:31.557904+00:00,82.0,139.104,139.09,139.11,SOL
2026-01-06 13:31:23+00:00,2026-01-06 13:33:32.571494+00:00,83.0,139.104,139.09,139.11,SOL
