timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 08:30:00.900000+00:00,2026-01-06 08:30:01.144237+00:00,0.9,0.54,0.53,0.55,0.4649999999999999,0.46,0.47,,,,
2026-01-06 08:30:01.884000+00:00,2026-01-06 08:30:02.160261+00:00,1.884,0.535,0.52,0.55,0.4599999999999999,0.45,0.47,,,,
2026-01-06 08:30:02.973000+00:00,2026-01-06 08:30:03.175617+00:00,2.973,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:04.993000+00:00,2026-01-06 08:30:05.177490+00:00,4.993,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 08:30:05.984000+00:00,2026-01-06 08:30:06.177005+00:00,5.984,0.485,0.48,0.49,0.525,0.52,0.53,,,,
2026-01-06 08:30:06.946000+00:00,2026-01-06 08:30:07.176849+00:00,6.946,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 08:30:07.891000+00:00,2026-01-06 08:30:08.176492+00:00,7.891,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 08:30:08.844000+00:00,2026-01-06 08:30:09.177824+00:00,8.844,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 08:30:09.990000+00:00,2026-01-06 08:30:10.178164+00:00,9.99,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 08:30:10.989000+00:00,2026-01-06 08:30:11.192904+00:00,10.989,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 08:30:12.995000+00:00,2026-01-06 08:30:13.210109+00:00,12.995,0.475,0.47,0.48,0.525,0.52,0.53,,,,
2026-01-06 08:30:14.027000+00:00,2026-01-06 08:30:14.216222+00:00,14.027,0.4649999999999999,0.46,0.47,0.545,0.54,0.55,,,,
2026-01-06 08:30:15.028000+00:00,2026-01-06 08:30:15.212094+00:00,15.028,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 08:30:16.042000+00:00,2026-01-06 08:30:16.224586+00:00,16.042,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 08:30:17.029000+00:00,2026-01-06 08:30:17.225067+00:00,17.029,0.455,0.45,0.46,0.535,0.53,0.54,,,,
2026-01-06 08:30:18.044000+00:00,2026-01-06 08:30:18.227167+00:00,18.044,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 08:30:19.041000+00:00,2026-01-06 08:30:19.229832+00:00,19.041,0.545,0.54,0.55,0.455,0.45,0.46,,,,
2026-01-06 08:30:20.072000+00:00,2026-01-06 08:30:20.245665+00:00,20.072,0.545,0.54,0.55,0.4599999999999999,0.45,0.47,,,,
2026-01-06 08:30:21.059000+00:00,2026-01-06 08:30:21.243150+00:00,21.059,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 08:30:22.031000+00:00,2026-01-06 08:30:22.267246+00:00,22.031,0.545,0.54,0.55,0.455,0.45,0.46,,,,
2026-01-06 08:30:23.033000+00:00,2026-01-06 08:30:23.278441+00:00,23.033,0.535,0.53,0.54,0.485,0.48,0.49,,,,
2026-01-06 08:30:24.076000+00:00,2026-01-06 08:30:24.278295+00:00,24.076,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 08:30:25.109000+00:00,2026-01-06 08:30:25.293948+00:00,25.109,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 08:30:26.101000+00:00,2026-01-06 08:30:26.303715+00:00,26.101,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 08:30:27.100000+00:00,2026-01-06 08:30:27.303809+00:00,27.1,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:28.116000+00:00,2026-01-06 08:30:28.306472+00:00,28.116,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:29.095000+00:00,2026-01-06 08:30:29.323814+00:00,29.095,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:30.748000+00:00,2026-01-06 08:30:31.362403+00:00,30.748,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 08:30:31.935000+00:00,2026-01-06 08:30:32.366452+00:00,31.935,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:33.075000+00:00,2026-01-06 08:30:33.367062+00:00,33.075,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 08:30:34.192000+00:00,2026-01-06 08:30:34.375056+00:00,34.192,0.52,0.51,0.53,0.48,0.47,0.49,,,,
2026-01-06 08:30:35.158000+00:00,2026-01-06 08:30:35.380879+00:00,35.158,0.515,0.51,0.52,0.485,0.48,0.49,,,,
2026-01-06 08:30:36.200000+00:00,2026-01-06 08:30:36.386376+00:00,36.2,0.515,0.51,0.52,0.495,0.49,0.5,,,,
2026-01-06 08:30:37.193000+00:00,2026-01-06 08:30:37.398945+00:00,37.193,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 08:30:38.120000+00:00,2026-01-06 08:30:38.396281+00:00,38.12,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 08:30:39.209000+00:00,2026-01-06 08:30:39.393855+00:00,39.209,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 08:30:40.991000+00:00,2026-01-06 08:30:41.403226+00:00,40.991,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 08:30:42.051000+00:00,2026-01-06 08:30:42.393539+00:00,42.051,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 08:30:43.206000+00:00,2026-01-06 08:30:43.392650+00:00,43.206,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:44.854000+00:00,2026-01-06 08:30:45.415822+00:00,44.854,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:46.198000+00:00,2026-01-06 08:30:46.426485+00:00,46.198,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:47.246000+00:00,2026-01-06 08:30:47.431668+00:00,47.246,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:48.256000+00:00,2026-01-06 08:30:48.443526+00:00,48.256,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:49.259000+00:00,2026-01-06 08:30:49.450045+00:00,49.259,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:50.223000+00:00,2026-01-06 08:30:50.452529+00:00,50.223,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:51.003000+00:00,2026-01-06 08:30:51.451616+00:00,51.003,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:52.065000+00:00,2026-01-06 08:30:52.453246+00:00,52.065,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:53.876000+00:00,2026-01-06 08:30:54.464864+00:00,53.876,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:54.625000+00:00,2026-01-06 08:30:55.468355+00:00,54.625,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:56.908000+00:00,2026-01-06 08:30:57.481805+00:00,56.908,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:58.289000+00:00,2026-01-06 08:30:58.480202+00:00,58.289,0.435,0.43,0.44,0.565,0.56,0.57,,,,
2026-01-06 08:30:59.246000+00:00,2026-01-06 08:30:59.480167+00:00,59.246,0.425,0.42,0.43,0.575,0.57,0.58,,,,
2026-01-06 08:31:00.272000+00:00,2026-01-06 08:31:00.484934+00:00,60.272,0.43,0.42,0.44,0.5700000000000001,0.56,0.58,,,,
2026-01-06 08:31:01.266000+00:00,2026-01-06 08:31:01.482735+00:00,61.266,0.415,0.41,0.42,0.585,0.58,0.59,,,,
2026-01-06 08:31:02.304000+00:00,2026-01-06 08:31:02.497161+00:00,62.304,0.41,0.4,0.42,0.595,0.59,0.6,,,,
2026-01-06 08:31:03.230000+00:00,2026-01-06 08:31:03.499668+00:00,63.23,0.415,0.41,0.42,0.585,0.58,0.59,,,,
2026-01-06 08:31:04.317000+00:00,2026-01-06 08:31:04.502314+00:00,64.317,0.415,0.41,0.42,0.565,0.56,0.57,,,,
2026-01-06 08:31:05.323000+00:00,2026-01-06 08:31:05.512361+00:00,65.323,0.455,0.45,0.46,0.545,0.54,0.55,,,,
2026-01-06 08:31:06.280000+00:00,2026-01-06 08:31:06.520179+00:00,66.28,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 08:31:07.327000+00:00,2026-01-06 08:31:07.530409+00:00,67.327,0.47,0.46,0.48,0.53,0.52,0.54,,,,
