timestamp,seconds,mid,bid,ask,asset
2026-01-07 07:45:00+00:00,0.0,3252.881,3252.85,3253.06,ETH
2026-01-07 07:45:01+00:00,1.0,3252.931,3252.88,3253.08,ETH
2026-01-07 07:45:02+00:00,2.0,3252.951,3252.9,3252.99,ETH
2026-01-07 07:45:03+00:00,3.0,3252.921,3252.87,3252.98,ETH
2026-01-07 07:45:04+00:00,4.0,3252.891,3252.84,3252.97,ETH
2026-01-07 07:45:05+00:00,5.0,3252.881,3252.83,3252.97,ETH
2026-01-07 07:45:06+00:00,6.0,3252.871,3252.83,3252.97,ETH
2026-01-07 07:45:07+00:00,7.0,3253.031,3252.94,3253.11,ETH
2026-01-07 07:45:08+00:00,8.0,3253.261,3253.13,3253.34,ETH
2026-01-07 07:45:09+00:00,9.0,3253.341,3253.22,3253.43,ETH
2026-01-07 07:45:10+00:00,10.0,3253.341,3253.22,3253.41,ETH
2026-01-07 07:45:11+00:00,11.0,3253.341,3253.21,3253.41,ETH
2026-01-07 07:45:12+00:00,12.0,3253.431,3253.22,3253.49,ETH
2026-01-07 07:45:13+00:00,13.0,3253.451,3253.28,3253.52,ETH
2026-01-07 07:45:14+00:00,14.0,3253.341,3253.29,3253.51,ETH
2026-01-07 07:45:15+00:00,15.0,3253.291,3253.27,3253.47,ETH
2026-01-07 07:45:16+00:00,16.0,3253.231,3253.2,3253.4,ETH
2026-01-07 07:45:17+00:00,17.0,3253.181,3253.15,3253.39,ETH
2026-01-07 07:45:18+00:00,18.0,3253.221,3253.21,3253.39,ETH
2026-01-07 07:45:19+00:00,19.0,3253.281,3253.25,3253.37,ETH
2026-01-07 07:45:20+00:00,20.0,3253.281,3253.24,3253.32,ETH
2026-01-07 07:45:21+00:00,21.0,3253.281,3253.24,3253.32,ETH
2026-01-07 07:45:22+00:00,22.0,3253.281,3253.24,3253.34,ETH
2026-01-07 07:45:23+00:00,23.0,3253.251,3253.2,3253.29,ETH
2026-01-07 07:45:24+00:00,24.0,3253.241,3253.2,3253.29,ETH
2026-01-07 07:45:25+00:00,25.0,3253.241,3253.2,3253.29,ETH
2026-01-07 07:45:26+00:00,26.0,3253.241,3253.2,3253.28,ETH
2026-01-07 07:45:27+00:00,27.0,3253.231,3253.19,3253.29,ETH
2026-01-07 07:45:28+00:00,28.0,3253.241,3253.2,3253.29,ETH
2026-01-07 07:45:29+00:00,29.0,3253.221,3253.18,3253.29,ETH
2026-01-07 07:45:30+00:00,30.0,3253.181,3253.13,3253.28,ETH
2026-01-07 07:45:31+00:00,31.0,3253.111,3253.09,3253.26,ETH
2026-01-07 07:45:32+00:00,32.0,3253.051,3253.05,3253.24,ETH
2026-01-07 07:45:33+00:00,33.0,3253.051,3253.05,3253.24,ETH
2026-01-07 07:45:34+00:00,34.0,3252.881,3252.83,3252.99,ETH
2026-01-07 07:45:35+00:00,35.0,3252.651,3252.6,3252.71,ETH
2026-01-07 07:45:36+00:00,36.0,3252.581,3252.57,3252.62,ETH
2026-01-07 07:45:37+00:00,37.0,3252.481,3252.48,3252.55,ETH
2026-01-07 07:45:38+00:00,38.0,3252.161,3252.15,3252.56,ETH
2026-01-07 07:45:39+00:00,39.0,3252.031,3251.99,3252.39,ETH
2026-01-07 07:45:40+00:00,40.0,3252.051,3252.01,3252.19,ETH
2026-01-07 07:45:41+00:00,41.0,3251.931,3251.92,3252.06,ETH
2026-01-07 07:45:42+00:00,42.0,3251.921,3251.89,3251.96,ETH
2026-01-07 07:45:43+00:00,43.0,3251.911,3251.88,3252.03,ETH
2026-01-07 07:45:44+00:00,44.0,3251.921,3251.9,3252.1,ETH
2026-01-07 07:45:45+00:00,45.0,3251.941,3251.93,3252.07,ETH
2026-01-07 07:45:46+00:00,46.0,3251.941,3251.93,3252.05,ETH
2026-01-07 07:45:47+00:00,47.0,3251.571,3251.56,3252.07,ETH
2026-01-07 07:45:48+00:00,48.0,3251.561,3251.56,3251.94,ETH
2026-01-07 07:45:49+00:00,49.0,3251.561,3251.56,3251.95,ETH
2026-01-07 07:45:50+00:00,50.0,3251.561,3251.56,3251.93,ETH
2026-01-07 07:45:51+00:00,51.0,3251.561,3251.56,3251.95,ETH
2026-01-07 07:45:52+00:00,52.0,3251.561,3251.56,3252.0,ETH
2026-01-07 07:45:53+00:00,53.0,3251.561,3251.56,3252.0,ETH
2026-01-07 07:45:54+00:00,54.0,3251.561,3251.56,3252.0,ETH
2026-01-07 07:45:55+00:00,55.0,3251.761,3251.75,3251.99,ETH
2026-01-07 07:45:56+00:00,56.0,3251.761,3251.75,3251.97,ETH
2026-01-07 07:45:57+00:00,57.0,3251.761,3251.75,3251.97,ETH
2026-01-07 07:45:58+00:00,58.0,3251.761,3251.75,3251.94,ETH
2026-01-07 07:45:59+00:00,59.0,3251.761,3251.75,3251.92,ETH
2026-01-07 07:46:00+00:00,60.0,3251.761,3251.76,3251.91,ETH
2026-01-07 07:46:01+00:00,61.0,3251.761,3251.75,3251.94,ETH
2026-01-07 07:46:02+00:00,62.0,3251.761,3251.75,3251.89,ETH
2026-01-07 07:46:03+00:00,63.0,3251.761,3251.75,3251.89,ETH
2026-01-07 07:46:04+00:00,64.0,3251.761,3251.75,3251.88,ETH
2026-01-07 07:46:05+00:00,65.0,3251.861,3251.83,3251.98,ETH
2026-01-07 07:46:06+00:00,66.0,3252.191,3252.09,3252.26,ETH
2026-01-07 07:46:07+00:00,67.0,3252.431,3252.34,3252.47,ETH
2026-01-07 07:46:08+00:00,68.0,3252.431,3252.39,3252.49,ETH
