timestamp,seconds,mid,bid,ask,asset
2026-01-07 04:30:00+00:00,0.0,3261.461,3261.46,3261.62,ETH
2026-01-07 04:30:01+00:00,1.0,3261.461,3261.46,3261.59,ETH
2026-01-07 04:30:02+00:00,2.0,3261.401,3261.36,3261.47,ETH
2026-01-07 04:30:03+00:00,3.0,3261.101,3261.03,3261.17,ETH
2026-01-07 04:30:04+00:00,4.0,3261.151,3261.07,3261.2,ETH
2026-01-07 04:30:05+00:00,5.0,3261.151,3261.09,3261.23,ETH
2026-01-07 04:30:06+00:00,6.0,3261.151,3261.08,3261.22,ETH
2026-01-07 04:30:07+00:00,7.0,3261.141,3261.08,3261.18,ETH
2026-01-07 04:30:08+00:00,8.0,3261.061,3261.01,3261.18,ETH
2026-01-07 04:30:09+00:00,9.0,3261.041,3261.0,3261.2,ETH
2026-01-07 04:30:10+00:00,10.0,3261.141,3261.1,3261.32,ETH
2026-01-07 04:30:11+00:00,11.0,3260.991,3260.92,3261.1,ETH
2026-01-07 04:30:12+00:00,12.0,3261.091,3261.09,3261.29,ETH
2026-01-07 04:30:13+00:00,13.0,3261.061,3261.02,3261.15,ETH
2026-01-07 04:30:14+00:00,14.0,3261.061,3261.03,3261.15,ETH
2026-01-07 04:30:15+00:00,15.0,3260.991,3260.95,3261.12,ETH
2026-01-07 04:30:16+00:00,16.0,3261.041,3260.99,3261.12,ETH
2026-01-07 04:30:17+00:00,17.0,3261.111,3261.1,3261.18,ETH
2026-01-07 04:30:18+00:00,18.0,3261.111,3261.11,3261.2,ETH
2026-01-07 04:30:19+00:00,19.0,3261.111,3261.11,3261.34,ETH
2026-01-07 04:30:21+00:00,21.0,3261.111,3261.11,3261.38,ETH
2026-01-07 04:30:22+00:00,22.0,3261.211,3261.15,3261.35,ETH
2026-01-07 04:30:23+00:00,23.0,3261.211,3261.15,3261.37,ETH
2026-01-07 04:30:25+00:00,25.0,3261.211,3261.15,3261.34,ETH
2026-01-07 04:30:26+00:00,26.0,3261.061,3261.0,3261.19,ETH
2026-01-07 04:30:27+00:00,27.0,3260.921,3260.85,3261.03,ETH
2026-01-07 04:30:28+00:00,28.0,3260.891,3260.85,3261.0,ETH
2026-01-07 04:30:29+00:00,29.0,3260.861,3260.85,3261.0,ETH
2026-01-07 04:30:30+00:00,30.0,3260.861,3260.85,3260.98,ETH
2026-01-07 04:30:31+00:00,31.0,3260.861,3260.85,3260.96,ETH
