timestamp,timestamp_ms,asset,market_id,up_mid,up_bid,up_ask,down_mid,down_bid,down_ask,is_observed,collected_at
2026-01-06T03:12:23.063000+00:00,1767669143063,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:23.668879+00:00
2026-01-06T03:12:29.209000+00:00,1767669149209,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:29.277544+00:00
2026-01-06T03:12:32.812000+00:00,1767669152812,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:32.944938+00:00
2026-01-06T03:12:35.281000+00:00,1767669155281,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:35.592109+00:00
2026-01-06T03:12:38.483000+00:00,1767669158483,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:38.571796+00:00
2026-01-06T03:12:39.479000+00:00,1767669159479,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:39.867122+00:00
2026-01-06T03:12:41.810000+00:00,1767669161810,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:41.850671+00:00
2026-01-06T03:12:43.643000+00:00,1767669163643,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:43.644224+00:00
2026-01-06T03:12:45.641000+00:00,1767669165641,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:45.818724+00:00
2026-01-06T03:12:46.504000+00:00,1767669166504,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:46.823286+00:00
2026-01-06T03:12:47.383000+00:00,1767669167383,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:47.840735+00:00
2026-01-06T03:12:49.127000+00:00,1767669169127,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:49.184138+00:00
2026-01-06T03:12:51.689000+00:00,1767669171689,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:51.721168+00:00
2026-01-06T03:12:52.726000+00:00,1767669172726,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:52.746212+00:00
2026-01-06T03:12:54.005000+00:00,1767669174005,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:54.008608+00:00
2026-01-06T03:12:55.341000+00:00,1767669175341,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:55.378916+00:00
2026-01-06T03:12:56.376000+00:00,1767669176376,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:56.384858+00:00
2026-01-06T03:12:57.162000+00:00,1767669177162,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:57.704690+00:00
2026-01-06T03:12:59.174000+00:00,1767669179174,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:12:59.187180+00:00
2026-01-06T03:13:00.242000+00:00,1767669180242,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:00.236610+00:00
2026-01-06T03:13:01.194000+00:00,1767669181194,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:01.248977+00:00
2026-01-06T03:13:02.520000+00:00,1767669182520,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:02.902400+00:00
2026-01-06T03:13:03.346000+00:00,1767669183346,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:03.940824+00:00
2026-01-06T03:13:05.101000+00:00,1767669185101,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:05.235667+00:00
2026-01-06T03:13:06.201000+00:00,1767669186201,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:06.223670+00:00
2026-01-06T03:13:08.457000+00:00,1767669188457,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:08.478493+00:00
2026-01-06T03:13:09.314000+00:00,1767669189314,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:09.519018+00:00
2026-01-06T03:13:10.679000+00:00,1767669190679,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:10.692297+00:00
2026-01-06T03:13:11.556000+00:00,1767669191556,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:11.694354+00:00
2026-01-06T03:13:12.741000+00:00,1767669192741,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:12.765788+00:00
2026-01-06T03:13:13.783000+00:00,1767669193783,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:13.873806+00:00
2026-01-06T03:13:14.838000+00:00,1767669194838,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:14.881904+00:00
2026-01-06T03:13:15.852000+00:00,1767669195852,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:15.885962+00:00
2026-01-06T03:13:16.164000+00:00,1767669196164,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:17.033051+00:00
2026-01-06T03:13:18.032000+00:00,1767669198032,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:18.144054+00:00
2026-01-06T03:13:19.099000+00:00,1767669199099,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:19.202574+00:00
2026-01-06T03:13:20.002000+00:00,1767669200002,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:20.197245+00:00
2026-01-06T03:13:21.164000+00:00,1767669201164,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:21.222984+00:00
2026-01-06T03:13:22.611000+00:00,1767669202611,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:22.678390+00:00
2026-01-06T03:13:23.467000+00:00,1767669203467,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:24.053671+00:00
2026-01-06T03:13:25.098000+00:00,1767669205098,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:25.303704+00:00
2026-01-06T03:13:26.861000+00:00,1767669206861,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:27.326433+00:00
2026-01-06T03:13:28.370000+00:00,1767669208370,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:28.424133+00:00
2026-01-06T03:13:29.775000+00:00,1767669209775,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:29.885562+00:00
2026-01-06T03:13:31.365000+00:00,1767669211365,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:31.485065+00:00
2026-01-06T03:13:32.251000+00:00,1767669212251,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:32.500575+00:00
2026-01-06T03:13:33.636000+00:00,1767669213636,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:33.910038+00:00
2026-01-06T03:13:36.111000+00:00,1767669216111,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:36.361011+00:00
2026-01-06T03:13:37.356000+00:00,1767669217356,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:37.377276+00:00
2026-01-06T03:13:38.300000+00:00,1767669218300,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:38.395895+00:00
2026-01-06T03:13:39.298000+00:00,1767669219298,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:39.418905+00:00
2026-01-06T03:13:40.191000+00:00,1767669220191,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:40.440372+00:00
2026-01-06T03:13:41.417000+00:00,1767669221417,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:41.450578+00:00
2026-01-06T03:13:42.345000+00:00,1767669222345,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:42.456627+00:00
2026-01-06T03:13:43.466000+00:00,1767669223466,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:43.460071+00:00
2026-01-06T03:13:44.151000+00:00,1767669224151,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:44.564867+00:00
2026-01-06T03:13:45.531000+00:00,1767669225531,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:45.569242+00:00
2026-01-06T03:13:46.607000+00:00,1767669226607,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:46.624476+00:00
2026-01-06T03:13:47.427000+00:00,1767669227427,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:47.613498+00:00
2026-01-06T03:13:48.551000+00:00,1767669228551,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:48.649705+00:00
2026-01-06T03:13:49.623000+00:00,1767669229623,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:49.690144+00:00
2026-01-06T03:13:50.003000+00:00,1767669230003,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:50.723600+00:00
2026-01-06T03:13:51.544000+00:00,1767669231544,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:51.721837+00:00
2026-01-06T03:13:52.350000+00:00,1767669232350,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:52.770759+00:00
2026-01-06T03:13:53.591000+00:00,1767669233591,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:53.780970+00:00
2026-01-06T03:13:54.653000+00:00,1767669234653,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:54.790725+00:00
2026-01-06T03:13:55.793000+00:00,1767669235793,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:55.810293+00:00
2026-01-06T03:13:56.176000+00:00,1767669236176,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:56.818021+00:00
2026-01-06T03:13:57.111000+00:00,1767669237111,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:57.883494+00:00
2026-01-06T03:13:58.462000+00:00,1767669238462,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:13:58.878676+00:00
2026-01-06T03:14:00.374000+00:00,1767669240374,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:00.467351+00:00
2026-01-06T03:14:01.161000+00:00,1767669241161,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:01.333951+00:00
2026-01-06T03:14:02.295000+00:00,1767669242295,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:02.335812+00:00
2026-01-06T03:14:03.170000+00:00,1767669243170,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:03.343811+00:00
2026-01-06T03:14:04.849000+00:00,1767669244849,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:04.889775+00:00
2026-01-06T03:14:05.983000+00:00,1767669245983,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:06.922601+00:00
2026-01-06T03:14:08.369000+00:00,1767669248369,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:08.515549+00:00
2026-01-06T03:14:09.469000+00:00,1767669249469,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:09.531936+00:00
2026-01-06T03:14:10.153000+00:00,1767669250153,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:10.531856+00:00
2026-01-06T03:14:11.085000+00:00,1767669251085,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:11.549944+00:00
2026-01-06T03:14:12.446000+00:00,1767669252446,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:12.691303+00:00
2026-01-06T03:14:13.079000+00:00,1767669253079,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:13.704024+00:00
2026-01-06T03:14:14.638000+00:00,1767669254638,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:14.763870+00:00
2026-01-06T03:14:15.986000+00:00,1767669255986,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:16.780845+00:00
2026-01-06T03:14:17.172000+00:00,1767669257172,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:17.794481+00:00
2026-01-06T03:14:18.166000+00:00,1767669258166,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:18.791295+00:00
2026-01-06T03:14:20.222000+00:00,1767669260222,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:20.383853+00:00
2026-01-06T03:14:21.169000+00:00,1767669261169,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:21.395438+00:00
2026-01-06T03:14:22.394000+00:00,1767669262394,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:23.518687+00:00
2026-01-06T03:14:24.177000+00:00,1767669264177,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:24.530426+00:00
2026-01-06T03:14:25.143000+00:00,1767669265143,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:25.560251+00:00
2026-01-06T03:14:26.290000+00:00,1767669266290,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:26.574165+00:00
2026-01-06T03:14:27.897000+00:00,1767669267897,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:28.875666+00:00
2026-01-06T03:14:29.003000+00:00,1767669269003,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:29.879343+00:00
2026-01-06T03:14:30.827000+00:00,1767669270827,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:30.881171+00:00
2026-01-06T03:14:31.145000+00:00,1767669271145,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:31.895359+00:00
2026-01-06T03:14:32.164000+00:00,1767669272164,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:32.899030+00:00
2026-01-06T03:14:33.729000+00:00,1767669273729,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:33.937929+00:00
2026-01-06T03:14:35.178000+00:00,1767669275178,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:36.270153+00:00
2026-01-06T03:14:37.167000+00:00,1767669277167,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:38.476939+00:00
2026-01-06T03:14:39.612000+00:00,1767669279612,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:40.499007+00:00
2026-01-06T03:14:41.002000+00:00,1767669281002,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:41.520414+00:00
2026-01-06T03:14:42.538000+00:00,1767669282538,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:43.824134+00:00
2026-01-06T03:14:44.092000+00:00,1767669284092,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:44.870024+00:00
2026-01-06T03:14:45.574000+00:00,1767669285574,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:45.878944+00:00
2026-01-06T03:14:46.460000+00:00,1767669286460,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:46.887581+00:00
2026-01-06T03:14:47.842000+00:00,1767669287842,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:47.901831+00:00
2026-01-06T03:14:48.557000+00:00,1767669288557,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:48.893409+00:00
2026-01-06T03:14:49.343000+00:00,1767669289343,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:50.046896+00:00
2026-01-06T03:14:51.026000+00:00,1767669291026,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.01,,0.01,1,2026-01-06 03:14:51.054349+00:00
2026-01-06T03:14:52.166000+00:00,1767669292166,BTC,btc-updown-15m-1767668400,0.99,0.99,,0.001,,0.001,1,2026-01-06 03:14:53.347493+00:00
2026-01-06T03:14:54.125000+00:00,1767669294125,BTC,btc-updown-15m-1767668400,0.999,0.999,,0.001,,0.001,1,2026-01-06 03:14:54.346337+00:00
2026-01-06T03:14:55.507000+00:00,1767669295507,BTC,btc-updown-15m-1767668400,0.999,0.999,,0.001,,0.001,1,2026-01-06 03:14:56.345856+00:00
