timestamp,seconds,mid,bid,ask,asset
2026-01-07 09:30:00+00:00,0.0,3224.51,3224.33,3224.52,ETH
2026-01-07 09:30:01+00:00,1.0,3224.48,3224.33,3224.49,ETH
2026-01-07 09:30:02+00:00,2.0,3224.12,3224.02,3224.13,ETH
2026-01-07 09:30:03+00:00,3.0,3224.07,3224.02,3224.12,ETH
2026-01-07 09:30:04+00:00,4.0,3224.03,3223.98,3224.09,ETH
2026-01-07 09:30:05+00:00,5.0,3223.54,3223.5,3223.58,ETH
2026-01-07 09:30:06+00:00,6.0,3223.55,3223.46,3223.57,ETH
2026-01-07 09:30:07+00:00,7.0,3223.57,3223.55,3223.6,ETH
2026-01-07 09:30:08+00:00,8.0,3223.85,3223.79,3223.9,ETH
2026-01-07 09:30:09+00:00,9.0,3223.85,3223.69,3223.92,ETH
2026-01-07 09:30:10+00:00,10.0,3223.8,3223.7,3223.93,ETH
2026-01-07 09:30:11+00:00,11.0,3223.89,3223.82,3223.95,ETH
2026-01-07 09:30:12+00:00,12.0,3224.2,3224.03,3224.26,ETH
2026-01-07 09:30:13+00:00,13.0,3224.45,3224.19,3224.57,ETH
2026-01-07 09:30:14+00:00,14.0,3224.51,3224.24,3224.7,ETH
2026-01-07 09:30:15+00:00,15.0,3224.46,3224.17,3224.62,ETH
2026-01-07 09:30:16+00:00,16.0,3224.33,3224.15,3224.42,ETH
2026-01-07 09:30:17+00:00,17.0,3224.26,3224.12,3224.38,ETH
2026-01-07 09:30:18+00:00,18.0,3224.22,3224.04,3224.38,ETH
2026-01-07 09:30:19+00:00,19.0,3224.22,3224.08,3224.42,ETH
2026-01-07 09:30:20+00:00,20.0,3224.22,3224.1,3224.43,ETH
2026-01-07 09:30:21+00:00,21.0,3224.15,3224.02,3224.37,ETH
2026-01-07 09:30:22+00:00,22.0,3223.93,3223.85,3224.34,ETH
2026-01-07 09:30:23+00:00,23.0,3223.67,3223.42,3223.97,ETH
2026-01-07 09:30:24+00:00,24.0,3223.05,3222.73,3223.06,ETH
2026-01-07 09:30:25+00:00,25.0,3222.51,3222.37,3222.52,ETH
2026-01-07 09:30:26+00:00,26.0,3222.48,3222.35,3222.51,ETH
2026-01-07 09:30:27+00:00,27.0,3222.5,3222.36,3222.54,ETH
2026-01-07 09:30:28+00:00,28.0,3222.51,3222.36,3222.57,ETH
2026-01-07 09:30:29+00:00,29.0,3222.51,3222.38,3222.59,ETH
2026-01-07 09:30:30+00:00,30.0,3222.5,3222.44,3222.63,ETH
2026-01-07 09:30:31+00:00,31.0,3222.76,3222.69,3222.91,ETH
2026-01-07 09:30:32+00:00,32.0,3223.14,3223.06,3223.35,ETH
2026-01-07 09:30:33+00:00,33.0,3223.21,3223.08,3223.36,ETH
2026-01-07 09:30:34+00:00,34.0,3223.07,3222.95,3223.16,ETH
2026-01-07 09:30:35+00:00,35.0,3222.98,3222.93,3223.14,ETH
2026-01-07 09:30:36+00:00,36.0,3222.93,3222.88,3222.99,ETH
2026-01-07 09:30:37+00:00,37.0,3222.93,3222.86,3223.04,ETH
