timestamp,seconds,mid,bid,ask,asset
2026-01-07 11:30:00+00:00,0.0,3222.24,3222.24,3222.37,ETH
2026-01-07 11:30:01+00:00,1.0,3222.27,3222.24,3222.37,ETH
2026-01-07 11:30:02+00:00,2.0,3222.24,3222.24,3222.36,ETH
2026-01-07 11:30:03+00:00,3.0,3222.34,3222.33,3222.47,ETH
2026-01-07 11:30:04+00:00,4.0,3222.31,3222.3,3222.47,ETH
2026-01-07 11:30:05+00:00,5.0,3222.31,3222.3,3222.43,ETH
2026-01-07 11:30:06+00:00,6.0,3222.1,3222.08,3222.22,ETH
2026-01-07 11:30:07+00:00,7.0,3222.04,3222.04,3222.36,ETH
2026-01-07 11:30:08+00:00,8.0,3222.04,3222.03,3222.3,ETH
2026-01-07 11:30:09+00:00,9.0,3222.04,3221.99,3222.14,ETH
2026-01-07 11:30:10+00:00,10.0,3221.79,3221.75,3222.13,ETH
2026-01-07 11:30:11+00:00,11.0,3221.7,3221.69,3222.02,ETH
2026-01-07 11:30:12+00:00,12.0,3221.7,3221.68,3221.84,ETH
2026-01-07 11:30:13+00:00,13.0,3221.69,3221.68,3221.81,ETH
2026-01-07 11:30:14+00:00,14.0,3221.65,3221.64,3221.71,ETH
2026-01-07 11:30:15+00:00,15.0,3221.61,3221.6,3221.7,ETH
2026-01-07 11:30:16+00:00,16.0,3221.61,3221.61,3221.74,ETH
2026-01-07 11:30:17+00:00,17.0,3221.57,3221.56,3221.72,ETH
2026-01-07 11:30:18+00:00,18.0,3221.54,3221.51,3221.7,ETH
2026-01-07 11:30:19+00:00,19.0,3221.57,3221.51,3221.66,ETH
2026-01-07 11:30:20+00:00,20.0,3221.55,3221.51,3221.64,ETH
2026-01-07 11:30:21+00:00,21.0,3221.48,3221.46,3221.65,ETH
2026-01-07 11:30:22+00:00,22.0,3221.44,3221.42,3221.67,ETH
2026-01-07 11:30:23+00:00,23.0,3221.51,3221.5,3221.65,ETH
2026-01-07 11:30:24+00:00,24.0,3221.51,3221.5,3221.63,ETH
2026-01-07 11:30:25+00:00,25.0,3221.51,3221.5,3221.64,ETH
2026-01-07 11:30:26+00:00,26.0,3221.5,3221.49,3221.63,ETH
2026-01-07 11:30:27+00:00,27.0,3221.39,3221.35,3221.48,ETH
2026-01-07 11:30:28+00:00,28.0,3221.47,3221.45,3221.53,ETH
2026-01-07 11:30:29+00:00,29.0,3221.43,3221.4,3221.46,ETH
2026-01-07 11:30:30+00:00,30.0,3221.4,3221.39,3221.49,ETH
2026-01-07 11:30:31+00:00,31.0,3221.4,3221.39,3221.54,ETH
2026-01-07 11:30:32+00:00,32.0,3221.4,3221.39,3221.46,ETH
2026-01-07 11:30:33+00:00,33.0,3221.4,3221.39,3221.46,ETH
2026-01-07 11:30:34+00:00,34.0,3221.4,3221.38,3221.52,ETH
2026-01-07 11:30:35+00:00,35.0,3221.39,3221.36,3221.44,ETH
2026-01-07 11:30:36+00:00,36.0,3221.31,3221.3,3221.43,ETH
2026-01-07 11:30:37+00:00,37.0,3221.31,3221.3,3221.43,ETH
2026-01-07 11:30:38+00:00,38.0,3221.31,3221.3,3221.46,ETH
2026-01-07 11:30:39+00:00,39.0,3221.31,3221.3,3221.44,ETH
2026-01-07 11:30:40+00:00,40.0,3221.27,3221.26,3221.43,ETH
2026-01-07 11:30:41+00:00,41.0,3221.23,3221.21,3221.35,ETH
2026-01-07 11:30:42+00:00,42.0,3221.23,3221.22,3221.35,ETH
2026-01-07 11:30:43+00:00,43.0,3221.33,3221.32,3221.43,ETH
2026-01-07 11:30:44+00:00,44.0,3221.38,3221.33,3221.46,ETH
2026-01-07 11:30:45+00:00,45.0,3221.48,3221.44,3221.58,ETH
2026-01-07 11:30:46+00:00,46.0,3221.44,3221.43,3221.6,ETH
2026-01-07 11:30:47+00:00,47.0,3221.41,3221.41,3221.58,ETH
2026-01-07 11:30:48+00:00,48.0,3221.38,3221.38,3221.58,ETH
2026-01-07 11:30:49+00:00,49.0,3221.39,3221.35,3221.56,ETH
2026-01-07 11:30:50+00:00,50.0,3221.38,3221.32,3221.55,ETH
2026-01-07 11:30:51+00:00,51.0,3221.32,3221.3,3221.52,ETH
2026-01-07 11:30:52+00:00,52.0,3221.24,3221.23,3221.44,ETH
2026-01-07 11:30:53+00:00,53.0,3221.2,3221.19,3221.4,ETH
2026-01-07 11:30:55+00:00,55.0,3221.24,3221.19,3221.39,ETH
2026-01-07 11:30:56+00:00,56.0,3221.22,3221.18,3221.42,ETH
2026-01-07 11:30:57+00:00,57.0,3221.19,3221.17,3221.3,ETH
2026-01-07 11:30:58+00:00,58.0,3221.19,3221.15,3221.3,ETH
2026-01-07 11:30:59+00:00,59.0,3221.18,3221.16,3221.3,ETH
2026-01-07 11:31:00+00:00,60.0,3221.11,3221.09,3221.2,ETH
2026-01-07 11:31:01+00:00,61.0,3221.4,3221.16,3221.45,ETH
2026-01-07 11:31:02+00:00,62.0,3221.41,3221.28,3221.42,ETH
2026-01-07 11:31:03+00:00,63.0,3221.24,3221.23,3221.33,ETH
2026-01-07 11:31:04+00:00,64.0,3221.24,3221.23,3221.33,ETH
2026-01-07 11:31:05+00:00,65.0,3221.12,3221.11,3221.22,ETH
2026-01-07 11:31:06+00:00,66.0,3221.12,3221.08,3221.16,ETH
2026-01-07 11:31:07+00:00,67.0,3221.09,3221.07,3221.12,ETH
2026-01-07 11:31:08+00:00,68.0,3221.09,3221.05,3221.13,ETH
2026-01-07 11:31:09+00:00,69.0,3220.79,3220.76,3220.97,ETH
2026-01-07 11:31:10+00:00,70.0,3220.56,3220.54,3220.64,ETH
2026-01-07 11:31:11+00:00,71.0,3220.47,3220.43,3220.53,ETH
2026-01-07 11:31:12+00:00,72.0,3220.28,3220.24,3220.35,ETH
2026-01-07 11:31:13+00:00,73.0,3220.04,3219.96,3220.1,ETH
2026-01-07 11:31:14+00:00,74.0,3219.78,3219.73,3220.05,ETH
2026-01-07 11:31:15+00:00,75.0,3219.65,3219.63,3220.1,ETH
2026-01-07 11:31:16+00:00,76.0,3219.65,3219.63,3220.09,ETH
2026-01-07 11:31:17+00:00,77.0,3219.65,3219.63,3220.05,ETH
2026-01-07 11:31:18+00:00,78.0,3219.75,3219.71,3220.02,ETH
2026-01-07 11:31:19+00:00,79.0,3219.84,3219.81,3219.99,ETH
2026-01-07 11:31:20+00:00,80.0,3219.84,3219.83,3219.95,ETH
2026-01-07 11:31:21+00:00,81.0,3219.88,3219.85,3219.97,ETH
2026-01-07 11:31:22+00:00,82.0,3219.92,3219.85,3219.97,ETH
2026-01-07 11:31:23+00:00,83.0,3219.93,3219.85,3219.97,ETH
2026-01-07 11:31:24+00:00,84.0,3219.95,3219.85,3219.98,ETH
2026-01-07 11:31:25+00:00,85.0,3219.93,3219.79,3219.96,ETH
2026-01-07 11:31:26+00:00,86.0,3219.82,3219.72,3219.92,ETH
2026-01-07 11:31:27+00:00,87.0,3219.73,3219.71,3219.92,ETH
2026-01-07 11:31:28+00:00,88.0,3219.73,3219.72,3219.96,ETH
2026-01-07 11:31:29+00:00,89.0,3219.75,3219.73,3219.96,ETH
2026-01-07 11:31:30+00:00,90.0,3219.76,3219.74,3219.92,ETH
2026-01-07 11:31:31+00:00,91.0,3219.78,3219.75,3219.94,ETH
2026-01-07 11:31:32+00:00,92.0,3219.84,3219.81,3219.97,ETH
2026-01-07 11:31:33+00:00,93.0,3219.88,3219.85,3219.99,ETH
2026-01-07 11:31:34+00:00,94.0,3219.9,3219.85,3219.99,ETH
2026-01-07 11:31:35+00:00,95.0,3219.91,3219.85,3219.98,ETH
2026-01-07 11:31:36+00:00,96.0,3219.88,3219.85,3219.95,ETH
2026-01-07 11:31:37+00:00,97.0,3219.79,3219.76,3219.92,ETH
2026-01-07 11:31:38+00:00,98.0,3219.78,3219.76,3219.88,ETH
2026-01-07 11:31:39+00:00,99.0,3219.75,3219.72,3219.79,ETH
2026-01-07 11:31:40+00:00,100.0,3219.69,3219.65,3219.74,ETH
2026-01-07 11:31:41+00:00,101.0,3219.7,3219.69,3219.97,ETH
2026-01-07 11:31:42+00:00,102.0,3219.72,3219.69,3219.77,ETH
2026-01-07 11:31:43+00:00,103.0,3219.71,3219.7,3219.77,ETH
2026-01-07 11:31:44+00:00,104.0,3219.72,3219.68,3219.77,ETH
2026-01-07 11:31:45+00:00,105.0,3219.72,3219.71,3219.77,ETH
2026-01-07 11:31:46+00:00,106.0,3219.72,3219.67,3219.76,ETH
2026-01-07 11:31:47+00:00,107.0,3219.94,3219.9,3220.03,ETH
2026-01-07 11:31:48+00:00,108.0,3219.93,3219.9,3219.97,ETH
2026-01-07 11:31:49+00:00,109.0,3219.95,3219.9,3220.04,ETH
2026-01-07 11:31:50+00:00,110.0,3219.97,3219.92,3220.18,ETH
2026-01-07 11:31:51+00:00,111.0,3219.97,3219.91,3220.1,ETH
2026-01-07 11:31:52+00:00,112.0,3219.97,3219.91,3220.14,ETH
2026-01-07 11:31:53+00:00,113.0,3219.98,3219.91,3220.07,ETH
2026-01-07 11:31:54+00:00,114.0,3220.03,3219.95,3220.07,ETH
2026-01-07 11:31:55+00:00,115.0,3220.07,3219.95,3220.14,ETH
2026-01-07 11:31:56+00:00,116.0,3220.05,3219.95,3220.1,ETH
2026-01-07 11:31:57+00:00,117.0,3220.06,3219.95,3220.15,ETH
2026-01-07 11:31:58+00:00,118.0,3220.07,3219.95,3220.14,ETH
2026-01-07 11:31:59+00:00,119.0,3220.06,3219.95,3220.26,ETH
2026-01-07 11:32:00+00:00,120.0,3220.06,3219.95,3220.25,ETH
2026-01-07 11:32:01+00:00,121.0,3220.09,3219.96,3220.29,ETH
2026-01-07 11:32:02+00:00,122.0,3220.08,3219.96,3220.25,ETH
2026-01-07 11:32:03+00:00,123.0,3220.06,3219.94,3220.21,ETH
2026-01-07 11:32:04+00:00,124.0,3220.06,3219.96,3220.26,ETH
2026-01-07 11:32:05+00:00,125.0,3220.43,3220.34,3220.75,ETH
2026-01-07 11:32:06+00:00,126.0,3220.47,3220.35,3220.81,ETH
2026-01-07 11:32:07+00:00,127.0,3220.47,3220.35,3220.76,ETH
2026-01-07 11:32:08+00:00,128.0,3220.48,3220.34,3220.64,ETH
2026-01-07 11:32:09+00:00,129.0,3220.4,3220.32,3220.57,ETH
2026-01-07 11:32:10+00:00,130.0,3220.31,3220.29,3220.55,ETH
2026-01-07 11:32:11+00:00,131.0,3220.32,3220.29,3220.54,ETH
2026-01-07 11:32:12+00:00,132.0,3220.32,3220.29,3220.55,ETH
2026-01-07 11:32:13+00:00,133.0,3220.32,3220.29,3220.55,ETH
2026-01-07 11:32:14+00:00,134.0,3220.32,3220.29,3220.55,ETH
