timestamp,seconds,mid,bid,ask,asset
2026-01-07 08:15:00+00:00,0.0,3255.811,3255.79,3255.91,ETH
2026-01-07 08:15:01+00:00,1.0,3255.841,3255.81,3255.91,ETH
2026-01-07 08:15:02+00:00,2.0,3255.951,3255.92,3256.04,ETH
2026-01-07 08:15:03+00:00,3.0,3256.061,3256.03,3256.14,ETH
2026-01-07 08:15:04+00:00,4.0,3255.931,3255.86,3255.98,ETH
2026-01-07 08:15:05+00:00,5.0,3255.741,3255.69,3255.82,ETH
2026-01-07 08:15:06+00:00,6.0,3255.691,3255.69,3255.79,ETH
2026-01-07 08:15:07+00:00,7.0,3255.691,3255.69,3255.78,ETH
2026-01-07 08:15:08+00:00,8.0,3255.741,3255.72,3255.84,ETH
2026-01-07 08:15:09+00:00,9.0,3255.811,3255.73,3255.9,ETH
2026-01-07 08:15:11+00:00,11.0,3255.661,3255.62,3255.69,ETH
2026-01-07 08:15:12+00:00,12.0,3255.901,3255.76,3255.9,ETH
2026-01-07 08:15:13+00:00,13.0,3256.141,3256.08,3256.21,ETH
2026-01-07 08:15:14+00:00,14.0,3256.301,3256.27,3256.36,ETH
2026-01-07 08:15:15+00:00,15.0,3256.341,3256.3,3256.4,ETH
2026-01-07 08:15:16+00:00,16.0,3256.341,3256.29,3256.38,ETH
2026-01-07 08:15:17+00:00,17.0,3256.351,3256.3,3256.39,ETH
2026-01-07 08:15:18+00:00,18.0,3256.441,3256.3,3256.53,ETH
2026-01-07 08:15:19+00:00,19.0,3256.501,3256.47,3256.55,ETH
2026-01-07 08:15:20+00:00,20.0,3256.551,3256.52,3256.64,ETH
2026-01-07 08:15:21+00:00,21.0,3256.781,3256.68,3256.96,ETH
2026-01-07 08:15:22+00:00,22.0,3256.781,3256.78,3257.15,ETH
2026-01-07 08:15:23+00:00,23.0,3256.871,3256.68,3257.12,ETH
2026-01-07 08:15:24+00:00,24.0,3256.601,3256.6,3256.99,ETH
2026-01-07 08:15:25+00:00,25.0,3256.521,3256.51,3257.02,ETH
2026-01-07 08:15:26+00:00,26.0,3256.521,3256.51,3257.09,ETH
2026-01-07 08:15:27+00:00,27.0,3256.521,3256.51,3257.12,ETH
2026-01-07 08:15:28+00:00,28.0,3256.521,3256.51,3257.12,ETH
2026-01-07 08:15:29+00:00,29.0,3256.521,3256.51,3257.11,ETH
2026-01-07 08:15:30+00:00,30.0,3256.561,3256.51,3257.18,ETH
2026-01-07 08:15:31+00:00,31.0,3256.611,3256.51,3257.21,ETH
2026-01-07 08:15:32+00:00,32.0,3256.641,3256.51,3257.14,ETH
