timestamp,seconds,mid,bid,ask,asset
2026-01-07 11:00:00+00:00,0.0,3214.36,3214.3,3214.5,ETH
2026-01-07 11:00:01+00:00,1.0,3214.38,3214.3,3214.6,ETH
2026-01-07 11:00:02+00:00,2.0,3214.39,3214.3,3214.45,ETH
2026-01-07 11:00:03+00:00,3.0,3214.36,3214.3,3214.43,ETH
2026-01-07 11:00:04+00:00,4.0,3214.39,3214.3,3214.44,ETH
2026-01-07 11:00:05+00:00,5.0,3214.35,3214.3,3214.39,ETH
2026-01-07 11:00:06+00:00,6.0,3214.34,3214.22,3214.35,ETH
2026-01-07 11:00:07+00:00,7.0,3214.8,3214.73,3215.08,ETH
2026-01-07 11:00:08+00:00,8.0,3215.43,3215.35,3215.62,ETH
2026-01-07 11:00:09+00:00,9.0,3215.77,3215.63,3215.79,ETH
2026-01-07 11:00:10+00:00,10.0,3215.9,3215.76,3215.92,ETH
2026-01-07 11:00:11+00:00,11.0,3215.97,3215.8,3216.01,ETH
2026-01-07 11:00:12+00:00,12.0,3216.0,3215.8,3216.06,ETH
2026-01-07 11:00:13+00:00,13.0,3216.24,3216.06,3216.4,ETH
2026-01-07 11:00:14+00:00,14.0,3216.47,3216.33,3216.63,ETH
2026-01-07 11:00:15+00:00,15.0,3216.48,3216.36,3216.52,ETH
2026-01-07 11:00:16+00:00,16.0,3216.7,3216.39,3216.85,ETH
2026-01-07 11:00:17+00:00,17.0,3216.66,3216.38,3216.7,ETH
2026-01-07 11:00:18+00:00,18.0,3216.65,3216.4,3216.7,ETH
2026-01-07 11:00:19+00:00,19.0,3216.71,3216.4,3216.81,ETH
2026-01-07 11:00:20+00:00,20.0,3216.74,3216.54,3216.8,ETH
2026-01-07 11:00:21+00:00,21.0,3216.87,3216.67,3216.96,ETH
2026-01-07 11:00:22+00:00,22.0,3217.3,3217.07,3217.34,ETH
2026-01-07 11:00:23+00:00,23.0,3217.3,3217.1,3217.35,ETH
2026-01-07 11:00:24+00:00,24.0,3217.36,3217.13,3217.42,ETH
2026-01-07 11:00:25+00:00,25.0,3217.45,3217.22,3217.68,ETH
2026-01-07 11:00:26+00:00,26.0,3217.64,3217.46,3217.66,ETH
2026-01-07 11:00:27+00:00,27.0,3217.66,3217.43,3217.7,ETH
2026-01-07 11:00:28+00:00,28.0,3217.69,3217.43,3217.75,ETH
2026-01-07 11:00:29+00:00,29.0,3217.73,3217.43,3217.83,ETH
2026-01-07 11:00:30+00:00,30.0,3217.74,3217.43,3217.84,ETH
2026-01-07 11:00:31+00:00,31.0,3217.41,3217.29,3217.47,ETH
2026-01-07 11:00:32+00:00,32.0,3217.35,3217.17,3217.46,ETH
2026-01-07 11:00:33+00:00,33.0,3217.43,3217.17,3217.48,ETH
2026-01-07 11:00:34+00:00,34.0,3217.37,3217.19,3217.42,ETH
2026-01-07 11:00:35+00:00,35.0,3217.42,3217.19,3217.53,ETH
2026-01-07 11:00:36+00:00,36.0,3217.52,3217.34,3217.56,ETH
2026-01-07 11:00:37+00:00,37.0,3217.5,3217.21,3217.52,ETH
2026-01-07 11:00:38+00:00,38.0,3217.49,3217.22,3217.52,ETH
2026-01-07 11:00:39+00:00,39.0,3217.46,3217.23,3217.5,ETH
2026-01-07 11:00:40+00:00,40.0,3217.44,3217.28,3217.48,ETH
2026-01-07 11:00:41+00:00,41.0,3217.51,3217.33,3217.56,ETH
2026-01-07 11:00:42+00:00,42.0,3217.58,3217.39,3217.62,ETH
2026-01-07 11:00:43+00:00,43.0,3217.59,3217.39,3217.6,ETH
2026-01-07 11:00:44+00:00,44.0,3217.64,3217.39,3217.67,ETH
2026-01-07 11:00:45+00:00,45.0,3217.7,3217.39,3217.76,ETH
2026-01-07 11:00:46+00:00,46.0,3217.7,3217.39,3217.79,ETH
2026-01-07 11:00:47+00:00,47.0,3217.65,3217.39,3217.7,ETH
2026-01-07 11:00:48+00:00,48.0,3217.65,3217.39,3217.71,ETH
2026-01-07 11:00:49+00:00,49.0,3217.7,3217.39,3217.79,ETH
2026-01-07 11:00:50+00:00,50.0,3217.62,3217.32,3217.68,ETH
2026-01-07 11:00:51+00:00,51.0,3217.4,3217.19,3217.43,ETH
2026-01-07 11:00:52+00:00,52.0,3217.23,3217.12,3217.27,ETH
2026-01-07 11:00:53+00:00,53.0,3217.21,3217.12,3217.29,ETH
2026-01-07 11:00:54+00:00,54.0,3217.25,3217.12,3217.35,ETH
2026-01-07 11:00:55+00:00,55.0,3217.29,3217.11,3217.35,ETH
2026-01-07 11:00:56+00:00,56.0,3217.23,3217.11,3217.27,ETH
2026-01-07 11:00:57+00:00,57.0,3217.16,3217.11,3217.2,ETH
2026-01-07 11:00:58+00:00,58.0,3217.21,3217.13,3217.25,ETH
2026-01-07 11:00:59+00:00,59.0,3217.25,3217.14,3217.3,ETH
2026-01-07 11:01:00+00:00,60.0,3217.23,3217.14,3217.28,ETH
2026-01-07 11:01:01+00:00,61.0,3217.21,3217.13,3217.26,ETH
2026-01-07 11:01:02+00:00,62.0,3217.29,3217.13,3217.33,ETH
2026-01-07 11:01:03+00:00,63.0,3217.4,3217.22,3217.43,ETH
2026-01-07 11:01:04+00:00,64.0,3217.46,3217.34,3217.49,ETH
2026-01-07 11:01:05+00:00,65.0,3217.58,3217.39,3217.62,ETH
2026-01-07 11:01:06+00:00,66.0,3217.66,3217.43,3217.69,ETH
2026-01-07 11:01:07+00:00,67.0,3217.68,3217.5,3217.71,ETH
2026-01-07 11:01:08+00:00,68.0,3217.71,3217.57,3217.75,ETH
2026-01-07 11:01:09+00:00,69.0,3217.78,3217.64,3217.8,ETH
2026-01-07 11:01:11+00:00,71.0,3218.07,3217.96,3218.16,ETH
2026-01-07 11:01:12+00:00,72.0,3218.11,3217.96,3218.16,ETH
2026-01-07 11:01:13+00:00,73.0,3218.15,3217.97,3218.15,ETH
2026-01-07 11:01:14+00:00,74.0,3218.0,3217.87,3218.02,ETH
2026-01-07 11:01:15+00:00,75.0,3218.0,3217.82,3218.02,ETH
2026-01-07 11:01:16+00:00,76.0,3217.98,3217.83,3218.0,ETH
2026-01-07 11:01:17+00:00,77.0,3217.96,3217.72,3218.0,ETH
2026-01-07 11:01:18+00:00,78.0,3217.94,3217.81,3217.97,ETH
2026-01-07 11:01:19+00:00,79.0,3217.96,3217.82,3217.98,ETH
2026-01-07 11:01:20+00:00,80.0,3217.96,3217.81,3217.99,ETH
2026-01-07 11:01:21+00:00,81.0,3217.96,3217.81,3217.97,ETH
2026-01-07 11:01:22+00:00,82.0,3217.95,3217.81,3217.96,ETH
2026-01-07 11:01:23+00:00,83.0,3217.84,3217.7,3217.85,ETH
2026-01-07 11:01:24+00:00,84.0,3217.81,3217.51,3217.83,ETH
2026-01-07 11:01:25+00:00,85.0,3216.79,3216.44,3217.28,ETH
2026-01-07 11:01:26+00:00,86.0,3216.75,3216.31,3216.94,ETH
2026-01-07 11:01:27+00:00,87.0,3216.34,3216.25,3216.37,ETH
2026-01-07 11:01:28+00:00,88.0,3216.27,3216.03,3216.3,ETH
2026-01-07 11:01:29+00:00,89.0,3216.08,3215.87,3216.11,ETH
2026-01-07 11:01:30+00:00,90.0,3215.91,3215.82,3215.94,ETH
2026-01-07 11:01:31+00:00,91.0,3215.88,3215.74,3215.89,ETH
2026-01-07 11:01:32+00:00,92.0,3215.88,3215.73,3215.89,ETH
2026-01-07 11:01:33+00:00,93.0,3215.89,3215.75,3215.9,ETH
2026-01-07 11:01:34+00:00,94.0,3215.89,3215.77,3215.9,ETH
2026-01-07 11:01:35+00:00,95.0,3215.89,3215.83,3215.92,ETH
2026-01-07 11:01:36+00:00,96.0,3216.06,3215.89,3216.1,ETH
2026-01-07 11:01:37+00:00,97.0,3216.24,3215.91,3216.25,ETH
2026-01-07 11:01:38+00:00,98.0,3216.28,3216.05,3216.31,ETH
2026-01-07 11:01:39+00:00,99.0,3216.51,3216.36,3216.63,ETH
2026-01-07 11:01:40+00:00,100.0,3216.83,3216.56,3216.93,ETH
2026-01-07 11:01:41+00:00,101.0,3216.76,3216.49,3216.77,ETH
2026-01-07 11:01:42+00:00,102.0,3216.58,3216.4,3216.61,ETH
2026-01-07 11:01:43+00:00,103.0,3216.59,3216.4,3216.63,ETH
2026-01-07 11:01:44+00:00,104.0,3216.57,3216.37,3216.59,ETH
2026-01-07 11:01:45+00:00,105.0,3216.31,3216.13,3216.32,ETH
2026-01-07 11:01:46+00:00,106.0,3216.0,3215.9,3216.07,ETH
2026-01-07 11:01:47+00:00,107.0,3215.95,3215.88,3216.07,ETH
2026-01-07 11:01:48+00:00,108.0,3215.98,3215.86,3216.07,ETH
2026-01-07 11:01:49+00:00,109.0,3215.94,3215.83,3215.98,ETH
2026-01-07 11:01:50+00:00,110.0,3215.89,3215.82,3215.9,ETH
2026-01-07 11:01:51+00:00,111.0,3216.01,3215.87,3216.11,ETH
2026-01-07 11:01:52+00:00,112.0,3216.15,3215.96,3216.37,ETH
2026-01-07 11:01:53+00:00,113.0,3216.15,3216.02,3216.29,ETH
2026-01-07 11:01:54+00:00,114.0,3216.06,3215.98,3216.08,ETH
2026-01-07 11:01:55+00:00,115.0,3215.99,3215.89,3216.01,ETH
2026-01-07 11:01:56+00:00,116.0,3215.97,3215.83,3215.99,ETH
2026-01-07 11:01:57+00:00,117.0,3215.93,3215.83,3215.96,ETH
2026-01-07 11:01:58+00:00,118.0,3215.92,3215.86,3215.95,ETH
2026-01-07 11:01:59+00:00,119.0,3215.92,3215.84,3215.95,ETH
2026-01-07 11:02:00+00:00,120.0,3215.92,3215.83,3215.93,ETH
2026-01-07 11:02:01+00:00,121.0,3215.92,3215.83,3215.93,ETH
2026-01-07 11:02:02+00:00,122.0,3215.94,3215.87,3215.96,ETH
2026-01-07 11:02:03+00:00,123.0,3215.99,3215.9,3216.0,ETH
2026-01-07 11:02:04+00:00,124.0,3216.04,3215.93,3216.06,ETH
2026-01-07 11:02:05+00:00,125.0,3216.08,3215.89,3216.09,ETH
2026-01-07 11:02:06+00:00,126.0,3216.07,3215.83,3216.08,ETH
2026-01-07 11:02:07+00:00,127.0,3216.06,3215.83,3216.07,ETH
2026-01-07 11:02:08+00:00,128.0,3216.05,3215.86,3216.06,ETH
2026-01-07 11:02:09+00:00,129.0,3216.07,3215.96,3216.12,ETH
2026-01-07 11:02:10+00:00,130.0,3216.09,3216.01,3216.19,ETH
2026-01-07 11:02:11+00:00,131.0,3216.07,3215.95,3216.14,ETH
2026-01-07 11:02:12+00:00,132.0,3216.07,3215.88,3216.08,ETH
2026-01-07 11:02:13+00:00,133.0,3216.06,3215.94,3216.08,ETH
2026-01-07 11:02:14+00:00,134.0,3216.06,3216.02,3216.1,ETH
2026-01-07 11:02:15+00:00,135.0,3216.14,3216.03,3216.19,ETH
2026-01-07 11:02:16+00:00,136.0,3216.22,3216.0,3216.24,ETH
2026-01-07 11:02:17+00:00,137.0,3216.25,3216.09,3216.32,ETH
2026-01-07 11:02:18+00:00,138.0,3216.31,3216.24,3216.42,ETH
2026-01-07 11:02:19+00:00,139.0,3216.42,3216.31,3216.47,ETH
2026-01-07 11:02:20+00:00,140.0,3216.79,3216.71,3216.9,ETH
2026-01-07 11:02:21+00:00,141.0,3217.15,3217.01,3217.26,ETH
2026-01-07 11:02:22+00:00,142.0,3217.08,3216.86,3217.13,ETH
2026-01-07 11:02:23+00:00,143.0,3216.97,3216.77,3217.03,ETH
2026-01-07 11:02:24+00:00,144.0,3216.96,3216.79,3217.0,ETH
2026-01-07 11:02:25+00:00,145.0,3216.93,3216.82,3216.98,ETH
2026-01-07 11:02:26+00:00,146.0,3217.09,3216.92,3217.24,ETH
2026-01-07 11:02:27+00:00,147.0,3217.38,3217.25,3217.52,ETH
2026-01-07 11:02:28+00:00,148.0,3217.64,3217.58,3217.68,ETH
2026-01-07 11:02:29+00:00,149.0,3217.77,3217.64,3217.8,ETH
2026-01-07 11:02:30+00:00,150.0,3217.67,3217.5,3217.71,ETH
2026-01-07 11:02:31+00:00,151.0,3217.55,3217.39,3217.66,ETH
2026-01-07 11:02:32+00:00,152.0,3217.56,3217.42,3217.66,ETH
2026-01-07 11:02:33+00:00,153.0,3217.61,3217.47,3217.63,ETH
2026-01-07 11:02:34+00:00,154.0,3217.6,3217.42,3217.62,ETH
2026-01-07 11:02:35+00:00,155.0,3217.6,3217.36,3217.62,ETH
2026-01-07 11:02:36+00:00,156.0,3217.56,3217.36,3217.61,ETH
2026-01-07 11:02:37+00:00,157.0,3217.54,3217.36,3217.61,ETH
2026-01-07 11:02:38+00:00,158.0,3217.57,3217.37,3217.61,ETH
2026-01-07 11:02:39+00:00,159.0,3217.59,3217.39,3217.61,ETH
2026-01-07 11:02:40+00:00,160.0,3217.67,3217.39,3217.69,ETH
2026-01-07 11:02:41+00:00,161.0,3217.76,3217.49,3217.77,ETH
2026-01-07 11:02:42+00:00,162.0,3217.78,3217.4,3217.8,ETH
2026-01-07 11:02:43+00:00,163.0,3217.67,3217.4,3217.78,ETH
2026-01-07 11:02:44+00:00,164.0,3217.67,3217.4,3217.76,ETH
2026-01-07 11:02:45+00:00,165.0,3217.71,3217.4,3217.74,ETH
2026-01-07 11:02:46+00:00,166.0,3217.68,3217.42,3217.73,ETH
2026-01-07 11:02:47+00:00,167.0,3217.68,3217.44,3217.73,ETH
2026-01-07 11:02:48+00:00,168.0,3217.71,3217.43,3217.73,ETH
2026-01-07 11:02:49+00:00,169.0,3217.77,3217.55,3217.79,ETH
2026-01-07 11:02:50+00:00,170.0,3217.87,3217.68,3217.89,ETH
2026-01-07 11:02:51+00:00,171.0,3217.93,3217.68,3217.94,ETH
2026-01-07 11:02:52+00:00,172.0,3217.93,3217.67,3217.94,ETH
2026-01-07 11:02:53+00:00,173.0,3217.99,3217.81,3218.02,ETH
2026-01-07 11:02:54+00:00,174.0,3218.42,3218.21,3218.46,ETH
2026-01-07 11:02:55+00:00,175.0,3218.81,3218.53,3218.92,ETH
2026-01-07 11:02:56+00:00,176.0,3218.83,3218.61,3218.93,ETH
2026-01-07 11:02:57+00:00,177.0,3218.73,3218.58,3218.83,ETH
2026-01-07 11:02:58+00:00,178.0,3218.63,3218.49,3218.74,ETH
2026-01-07 11:02:59+00:00,179.0,3218.68,3218.51,3218.69,ETH
2026-01-07 11:03:00+00:00,180.0,3218.74,3218.57,3218.78,ETH
2026-01-07 11:03:01+00:00,181.0,3218.8,3218.57,3218.84,ETH
2026-01-07 11:03:02+00:00,182.0,3218.83,3218.54,3218.84,ETH
2026-01-07 11:03:03+00:00,183.0,3218.83,3218.51,3218.84,ETH
2026-01-07 11:03:04+00:00,184.0,3218.68,3218.03,3218.69,ETH
2026-01-07 11:03:05+00:00,185.0,3218.48,3218.03,3218.69,ETH
2026-01-07 11:03:06+00:00,186.0,3218.32,3218.1,3218.33,ETH
2026-01-07 11:03:07+00:00,187.0,3218.32,3218.11,3218.33,ETH
2026-01-07 11:03:08+00:00,188.0,3218.38,3218.15,3218.39,ETH
2026-01-07 11:03:09+00:00,189.0,3218.36,3218.06,3218.37,ETH
2026-01-07 11:03:10+00:00,190.0,3218.33,3217.98,3218.35,ETH
2026-01-07 11:03:11+00:00,191.0,3218.31,3218.08,3218.32,ETH
2026-01-07 11:03:12+00:00,192.0,3218.31,3218.15,3218.32,ETH
2026-01-07 11:03:13+00:00,193.0,3218.31,3218.09,3218.32,ETH
2026-01-07 11:03:14+00:00,194.0,3218.31,3218.16,3218.33,ETH
2026-01-07 11:03:15+00:00,195.0,3218.31,3218.23,3218.34,ETH
2026-01-07 11:03:16+00:00,196.0,3218.31,3218.21,3218.36,ETH
2026-01-07 11:03:17+00:00,197.0,3218.22,3218.1,3218.25,ETH
2026-01-07 11:03:18+00:00,198.0,3218.13,3217.98,3218.14,ETH
2026-01-07 11:03:19+00:00,199.0,3217.98,3217.9,3218.02,ETH
2026-01-07 11:03:20+00:00,200.0,3218.05,3217.94,3218.1,ETH
2026-01-07 11:03:21+00:00,201.0,3218.03,3217.94,3218.04,ETH
2026-01-07 11:03:22+00:00,202.0,3217.86,3217.71,3217.87,ETH
2026-01-07 11:03:23+00:00,203.0,3217.82,3217.74,3217.84,ETH
2026-01-07 11:03:24+00:00,204.0,3218.18,3218.08,3218.19,ETH
2026-01-07 11:03:25+00:00,205.0,3218.27,3218.07,3218.28,ETH
2026-01-07 11:03:26+00:00,206.0,3218.33,3218.06,3218.34,ETH
2026-01-07 11:03:27+00:00,207.0,3218.36,3218.06,3218.37,ETH
2026-01-07 11:03:28+00:00,208.0,3218.42,3218.05,3218.43,ETH
2026-01-07 11:03:29+00:00,209.0,3218.53,3218.31,3218.56,ETH
2026-01-07 11:03:30+00:00,210.0,3218.76,3218.67,3218.84,ETH
2026-01-07 11:03:31+00:00,211.0,3218.82,3218.62,3218.83,ETH
2026-01-07 11:03:32+00:00,212.0,3218.82,3218.66,3218.83,ETH
2026-01-07 11:03:33+00:00,213.0,3218.72,3218.58,3218.76,ETH
2026-01-07 11:03:34+00:00,214.0,3218.71,3218.47,3218.72,ETH
2026-01-07 11:03:35+00:00,215.0,3218.62,3218.29,3218.63,ETH
2026-01-07 11:03:36+00:00,216.0,3218.56,3218.32,3218.57,ETH
2026-01-07 11:03:37+00:00,217.0,3218.56,3218.37,3218.57,ETH
2026-01-07 11:03:38+00:00,218.0,3218.14,3217.96,3218.18,ETH
2026-01-07 11:03:39+00:00,219.0,3218.06,3217.99,3218.11,ETH
2026-01-07 11:03:40+00:00,220.0,3218.11,3217.98,3218.16,ETH
2026-01-07 11:03:41+00:00,221.0,3218.09,3217.98,3218.13,ETH
2026-01-07 11:03:42+00:00,222.0,3218.09,3217.98,3218.13,ETH
2026-01-07 11:03:43+00:00,223.0,3218.08,3217.98,3218.12,ETH
2026-01-07 11:03:44+00:00,224.0,3218.1,3217.98,3218.14,ETH
2026-01-07 11:03:45+00:00,225.0,3218.12,3217.98,3218.16,ETH
2026-01-07 11:03:46+00:00,226.0,3218.09,3217.98,3218.12,ETH
2026-01-07 11:03:47+00:00,227.0,3218.01,3217.94,3218.06,ETH
2026-01-07 11:03:48+00:00,228.0,3217.93,3217.86,3217.97,ETH
2026-01-07 11:03:49+00:00,229.0,3217.96,3217.86,3217.98,ETH
2026-01-07 11:03:50+00:00,230.0,3217.96,3217.89,3217.99,ETH
2026-01-07 11:03:51+00:00,231.0,3217.95,3217.89,3217.99,ETH
2026-01-07 11:03:52+00:00,232.0,3217.97,3217.92,3218.02,ETH
2026-01-07 11:03:53+00:00,233.0,3217.94,3217.88,3217.96,ETH
2026-01-07 11:03:54+00:00,234.0,3217.94,3217.88,3217.97,ETH
2026-01-07 11:03:55+00:00,235.0,3217.95,3217.9,3217.99,ETH
2026-01-07 11:03:56+00:00,236.0,3217.95,3217.91,3217.98,ETH
2026-01-07 11:03:57+00:00,237.0,3217.95,3217.91,3218.0,ETH
2026-01-07 11:03:58+00:00,238.0,3217.96,3217.92,3218.01,ETH
2026-01-07 11:03:59+00:00,239.0,3217.99,3217.94,3218.03,ETH
2026-01-07 11:04:00+00:00,240.0,3217.99,3217.94,3218.04,ETH
2026-01-07 11:04:01+00:00,241.0,3218.11,3218.01,3218.16,ETH
2026-01-07 11:04:02+00:00,242.0,3218.15,3218.04,3218.15,ETH
2026-01-07 11:04:03+00:00,243.0,3218.23,3218.17,3218.28,ETH
2026-01-07 11:04:04+00:00,244.0,3218.3,3218.22,3218.35,ETH
2026-01-07 11:04:05+00:00,245.0,3218.31,3218.23,3218.32,ETH
2026-01-07 11:04:06+00:00,246.0,3218.31,3218.15,3218.32,ETH
2026-01-07 11:04:07+00:00,247.0,3218.19,3217.93,3218.2,ETH
