timestamp,seconds,mid,bid,ask,asset
2026-01-07 09:45:00+00:00,0.0,3203.52,3203.44,3203.6,ETH
2026-01-07 09:45:01+00:00,1.0,3203.52,3203.43,3203.6,ETH
2026-01-07 09:45:02+00:00,2.0,3203.19,3202.93,3203.23,ETH
2026-01-07 09:45:03+00:00,3.0,3202.96,3202.95,3203.15,ETH
2026-01-07 09:45:04+00:00,4.0,3203.02,3202.95,3203.28,ETH
2026-01-07 09:45:05+00:00,5.0,3202.3,3202.05,3202.53,ETH
2026-01-07 09:45:06+00:00,6.0,3202.19,3202.02,3202.69,ETH
2026-01-07 09:45:07+00:00,7.0,3202.36,3202.06,3202.77,ETH
2026-01-07 09:45:08+00:00,8.0,3201.81,3201.8,3202.25,ETH
2026-01-07 09:45:09+00:00,9.0,3201.41,3201.03,3201.8,ETH
2026-01-07 09:45:10+00:00,10.0,3201.02,3200.99,3201.62,ETH
2026-01-07 09:45:11+00:00,11.0,3200.99,3200.9,3201.45,ETH
2026-01-07 09:45:12+00:00,12.0,3200.99,3200.67,3201.09,ETH
2026-01-07 09:45:13+00:00,13.0,3200.99,3200.69,3201.09,ETH
2026-01-07 09:45:14+00:00,14.0,3200.96,3200.67,3201.04,ETH
2026-01-07 09:45:15+00:00,15.0,3200.54,3200.25,3200.92,ETH
2026-01-07 09:45:16+00:00,16.0,3200.46,3200.25,3200.78,ETH
2026-01-07 09:45:17+00:00,17.0,3200.23,3200.06,3200.52,ETH
2026-01-07 09:45:18+00:00,18.0,3200.08,3199.78,3200.32,ETH
2026-01-07 09:45:19+00:00,19.0,3200.0,3199.66,3200.36,ETH
2026-01-07 09:45:20+00:00,20.0,3200.12,3199.81,3200.49,ETH
2026-01-07 09:45:21+00:00,21.0,3200.17,3199.81,3200.48,ETH
2026-01-07 09:45:22+00:00,22.0,3200.21,3199.86,3200.35,ETH
2026-01-07 09:45:23+00:00,23.0,3200.26,3200.05,3200.51,ETH
2026-01-07 09:45:24+00:00,24.0,3200.21,3200.04,3200.64,ETH
2026-01-07 09:45:25+00:00,25.0,3200.4,3200.36,3200.94,ETH
2026-01-07 09:45:26+00:00,26.0,3200.96,3200.68,3201.07,ETH
2026-01-07 09:45:27+00:00,27.0,3200.96,3200.73,3201.25,ETH
2026-01-07 09:45:28+00:00,28.0,3201.28,3200.97,3201.49,ETH
2026-01-07 09:45:29+00:00,29.0,3201.28,3201.08,3201.48,ETH
2026-01-07 09:45:30+00:00,30.0,3201.28,3201.03,3201.48,ETH
2026-01-07 09:45:31+00:00,31.0,3201.29,3201.03,3201.48,ETH
2026-01-07 09:45:32+00:00,32.0,3201.28,3201.03,3201.47,ETH
2026-01-07 09:45:33+00:00,33.0,3201.27,3201.03,3201.47,ETH
2026-01-07 09:45:34+00:00,34.0,3201.26,3201.02,3201.49,ETH
2026-01-07 09:45:35+00:00,35.0,3201.37,3201.07,3201.64,ETH
2026-01-07 09:45:36+00:00,36.0,3201.21,3201.04,3201.43,ETH
2026-01-07 09:45:37+00:00,37.0,3201.11,3201.02,3201.44,ETH
2026-01-07 09:45:38+00:00,38.0,3201.17,3200.96,3201.42,ETH
2026-01-07 09:45:39+00:00,39.0,3201.58,3201.3,3201.82,ETH
2026-01-07 09:45:40+00:00,40.0,3201.66,3201.44,3201.81,ETH
2026-01-07 09:45:41+00:00,41.0,3201.6,3201.44,3201.81,ETH
2026-01-07 09:45:42+00:00,42.0,3201.7,3201.44,3201.84,ETH
2026-01-07 09:45:43+00:00,43.0,3201.6,3201.48,3201.74,ETH
2026-01-07 09:45:44+00:00,44.0,3201.6,3201.38,3201.69,ETH
2026-01-07 09:45:45+00:00,45.0,3200.32,3200.16,3200.43,ETH
2026-01-07 09:45:46+00:00,46.0,3200.23,3199.91,3200.49,ETH
2026-01-07 09:45:47+00:00,47.0,3200.23,3199.99,3200.61,ETH
2026-01-07 09:45:48+00:00,48.0,3200.27,3200.01,3200.66,ETH
2026-01-07 09:45:49+00:00,49.0,3200.29,3200.12,3200.73,ETH
2026-01-07 09:45:50+00:00,50.0,3200.55,3200.24,3200.94,ETH
2026-01-07 09:45:51+00:00,51.0,3200.47,3200.29,3200.89,ETH
2026-01-07 09:45:52+00:00,52.0,3200.52,3200.29,3200.86,ETH
2026-01-07 09:45:53+00:00,53.0,3200.5,3200.28,3200.6,ETH
2026-01-07 09:45:54+00:00,54.0,3200.44,3200.28,3200.87,ETH
2026-01-07 09:45:55+00:00,55.0,3200.29,3199.99,3200.47,ETH
2026-01-07 09:45:56+00:00,56.0,3199.19,3198.95,3199.62,ETH
2026-01-07 09:45:57+00:00,57.0,3199.19,3199.03,3199.61,ETH
2026-01-07 09:45:58+00:00,58.0,3199.27,3198.98,3199.64,ETH
2026-01-07 09:45:59+00:00,59.0,3199.27,3198.98,3199.36,ETH
2026-01-07 09:46:00+00:00,60.0,3199.28,3198.98,3199.62,ETH
2026-01-07 09:46:01+00:00,61.0,3199.21,3199.0,3199.45,ETH
2026-01-07 09:46:02+00:00,62.0,3199.27,3199.01,3199.56,ETH
2026-01-07 09:46:03+00:00,63.0,3199.47,3199.18,3199.61,ETH
2026-01-07 09:46:04+00:00,64.0,3199.45,3199.18,3199.54,ETH
