timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 03:03:29.946000+00:00,2026-01-07 03:03:30.629853+00:00,209.946,0.525,0.52,0.53,0.475,0.47,0.48,119.0,69.0,84.0,119.0,0.51,16.0,0.54,82.6,0.5,43.0,0.55,39.0,0.49,108.0,0.56,18.0,0.46,54.6,0.57,18.0,0.45,10.0,0.59,40.0,0.46,82.6,0.49,16.0,0.45,39.0,0.5,43.0,0.44,18.0,0.51,108.0,0.43,18.0,0.54,54.6,0.41,40.0,0.55,10.0
2026-01-07 03:03:31+00:00,2026-01-07 03:03:31.836004+00:00,211.0,0.525,0.52,0.53,0.475,0.47,0.48,119.0,66.0,66.0,119.0,0.51,16.0,0.54,57.43,0.5,7.0,0.55,39.0,0.49,90.0,0.56,18.0,0.48,54.0,0.57,18.0,0.46,54.6,0.59,40.0,0.46,57.43,0.49,16.0,0.45,39.0,0.5,7.0,0.44,18.0,0.51,90.0,0.43,18.0,0.54,54.6,0.41,40.0,0.55,10.0
2026-01-07 03:03:32.053000+00:00,2026-01-07 03:03:32.860738+00:00,212.053,0.53,0.52,0.54,0.475,0.47,0.48,109.0,101.43,15.0,109.0,0.51,70.0,0.55,39.0,0.5,25.0,0.56,10.0,0.49,72.0,0.58,36.0,0.46,54.6,0.59,40.0,0.45,10.0,0.6,50.0,0.46,92.43,0.49,70.0,0.45,39.0,0.5,25.0,0.44,10.0,0.51,72.0,0.42,36.0,0.54,54.6,0.41,40.0,0.55,10.0
2026-01-07 03:03:33.047000+00:00,2026-01-07 03:03:33.868259+00:00,213.047,0.525,0.52,0.53,0.475,0.47,0.48,163.0,15.0,15.0,163.0,0.51,88.0,0.54,72.43,0.5,25.0,0.55,49.0,0.46,54.6,0.56,18.0,0.45,10.0,0.57,18.0,0.44,25.0,0.58,54.0,0.46,72.43,0.49,88.0,0.45,49.0,0.5,25.0,0.44,18.0,0.54,54.6,0.43,18.0,0.55,10.0,0.42,54.0,0.56,25.0
2026-01-07 03:03:34.030000+00:00,2026-01-07 03:03:34.876130+00:00,214.03,0.525,0.52,0.53,0.475,0.47,0.48,163.0,15.0,15.0,163.0,0.51,88.0,0.54,57.43,0.5,25.0,0.55,49.0,0.46,54.6,0.56,18.0,0.45,10.0,0.57,18.0,0.44,25.0,0.58,54.0,0.46,57.43,0.49,88.0,0.45,49.0,0.5,25.0,0.44,18.0,0.54,54.6,0.43,18.0,0.55,10.0,0.42,54.0,0.56,25.0
2026-01-07 03:03:35.068000+00:00,2026-01-07 03:03:35.859161+00:00,215.068,0.525,0.52,0.53,0.475,0.47,0.48,105.0,66.0,91.0,105.0,0.51,14.0,0.54,57.43,0.5,18.0,0.55,49.0,0.49,90.0,0.56,54.0,0.48,36.0,0.57,18.0,0.46,54.6,0.59,40.0,0.46,57.43,0.49,14.0,0.45,49.0,0.5,18.0,0.44,54.0,0.51,90.0,0.43,18.0,0.52,36.0,0.41,40.0,0.54,54.6
2026-01-07 03:03:36.072000+00:00,2026-01-07 03:03:36.879726+00:00,216.072,0.525,0.52,0.53,0.475,0.47,0.48,105.0,66.0,56.0,105.0,0.51,14.0,0.54,57.43,0.5,60.0,0.55,49.0,0.49,90.0,0.56,54.0,0.46,54.6,0.57,18.0,0.45,10.0,0.59,40.0,0.46,57.43,0.49,14.0,0.45,49.0,0.5,60.0,0.44,54.0,0.51,90.0,0.43,18.0,0.54,54.6,0.41,40.0,0.55,10.0
2026-01-07 03:03:37.056000+00:00,2026-01-07 03:03:37.894917+00:00,217.056,0.525,0.52,0.53,0.475,0.47,0.48,101.0,15.0,15.0,119.0,0.51,68.0,0.54,57.43,0.5,42.0,0.55,49.0,0.49,18.0,0.56,36.0,0.46,54.6,0.57,18.0,0.45,10.0,0.58,36.0,0.46,57.43,0.49,68.0,0.45,67.0,0.5,60.0,0.44,36.0,0.51,18.0,0.43,18.0,0.54,54.6,0.42,36.0,0.55,10.0
2026-01-07 03:03:38.046000+00:00,2026-01-07 03:03:38.901228+00:00,218.046,0.525,0.52,0.53,0.475,0.47,0.48,155.0,15.0,15.0,155.0,0.51,68.0,0.54,39.43,0.5,24.0,0.55,21.0,0.46,54.6,0.56,54.0,0.45,10.0,0.58,54.0,0.44,25.0,0.59,58.0,0.46,39.43,0.49,68.0,0.45,21.0,0.5,24.0,0.44,54.0,0.54,54.6,0.42,54.0,0.55,10.0,0.41,58.0,0.56,25.0
2026-01-07 03:03:39.038000+00:00,2026-01-07 03:03:39.916879+00:00,219.038,0.525,0.52,0.53,0.475,0.47,0.48,173.0,15.0,15.0,173.0,0.51,68.0,0.54,39.43,0.5,24.0,0.55,6.0,0.46,54.6,0.56,54.0,0.45,10.0,0.58,54.0,0.44,25.0,0.59,58.0,0.46,39.43,0.49,68.0,0.45,6.0,0.5,24.0,0.44,54.0,0.54,54.6,0.42,36.0,0.55,10.0,0.41,58.0,0.56,25.0
