timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 04:30:00.314000+00:00,2026-01-07 04:29:57.687311+00:00,0.314,0.01,,0.01,0.99,0.99,,,4577.09,9577.09,,,,0.02,110.4,,,0.03,200.0,,,0.05,35.0,,,0.06,10.36,,,0.07,16.0,0.98,110.4,,,0.97,200.0,,,0.95,35.0,,,0.94,10.36,,,0.93,16.0,,
2026-01-07 04:30:01.713000+00:00,2026-01-07 04:29:59.686426+00:00,1.713,0.01,,0.01,0.99,0.99,,,91750.21,91750.21,,,,0.02,110.4,,,0.03,200.0,,,0.05,35.0,,,0.06,10.36,,,0.07,16.0,0.98,110.4,,,0.97,200.0,,,0.95,35.0,,,0.94,10.36,,,0.93,16.0,,
2026-01-07 04:30:03.362000+00:00,2026-01-07 04:30:00.694919+00:00,3.362,0.53,0.52,0.54,0.47,0.46,0.48,914.53,32.97,32.97,914.53,0.51,931.71,0.55,90.0,0.5,503.01,0.56,5.0,0.49,422.61,0.59,40.0,0.48,20.0,0.6,250.0,0.47,10.0,0.61,5.0,0.45,90.0,0.49,931.71,0.44,5.0,0.5,503.01,0.41,40.0,0.51,422.61,0.4,250.0,0.52,20.0,0.39,5.0,0.53,10.0
2026-01-07 04:30:04.345000+00:00,2026-01-07 04:30:01.718507+00:00,4.345,0.525,0.52,0.53,0.475,0.47,0.48,929.53,51.75,66.75,899.53,0.51,931.71,0.54,12.97,0.5,518.01,0.55,95.0,0.49,422.61,0.59,40.0,0.48,20.0,0.6,250.0,0.47,10.0,0.61,20.0,0.46,12.97,0.49,931.71,0.45,95.0,0.5,548.01,0.41,40.0,0.51,452.61,0.4,250.0,0.52,20.0,0.39,20.0,0.53,10.0
2026-01-07 04:30:05.218000+00:00,2026-01-07 04:30:02.739184+00:00,5.218,0.525,0.52,0.53,0.475,0.47,0.48,599.53,66.75,66.75,599.53,0.51,931.71,0.54,12.97,0.5,563.01,0.55,110.0,0.49,452.61,0.59,55.0,0.48,35.0,0.6,270.0,0.47,10.0,0.61,5.0,0.46,12.97,0.49,931.71,0.45,110.0,0.5,563.01,0.41,55.0,0.51,452.61,0.4,270.0,0.52,35.0,0.39,5.0,0.53,10.0
2026-01-07 04:30:06.365000+00:00,2026-01-07 04:30:03.739124+00:00,6.365,0.525,0.52,0.53,0.475,0.47,0.48,609.53,30.0,30.0,609.53,0.51,976.71,0.54,47.97,0.5,563.01,0.55,105.0,0.49,437.61,0.56,5.0,0.48,20.0,0.59,40.0,0.47,10.0,0.6,270.0,0.46,47.97,0.49,976.71,0.45,105.0,0.5,563.01,0.44,5.0,0.51,437.61,0.41,40.0,0.52,20.0,0.4,270.0,0.53,10.0
2026-01-07 04:30:07.402000+00:00,2026-01-07 04:30:04.746081+00:00,7.402,0.525,0.52,0.53,0.475,0.47,0.48,599.53,5.37,5.37,599.53,0.51,991.71,0.54,52.97,0.5,563.01,0.55,140.0,0.49,437.61,0.56,35.0,0.48,20.0,0.59,40.0,0.47,10.0,0.6,270.0,0.46,52.97,0.49,991.71,0.45,140.0,0.5,563.01,0.44,35.0,0.51,437.61,0.41,40.0,0.52,20.0,0.4,270.0,0.53,10.0
2026-01-07 04:30:08.307000+00:00,2026-01-07 04:30:05.754250+00:00,8.307,0.525,0.52,0.53,0.475,0.47,0.48,571.53,5.37,5.37,571.53,0.51,991.71,0.54,52.97,0.5,563.01,0.55,105.0,0.49,437.61,0.56,35.0,0.48,20.0,0.59,40.0,0.47,10.0,0.6,270.0,0.46,52.97,0.49,991.71,0.45,105.0,0.5,563.01,0.44,35.0,0.51,437.61,0.41,40.0,0.52,20.0,0.4,270.0,0.53,10.0
2026-01-07 04:30:09.372000+00:00,2026-01-07 04:30:06.777650+00:00,9.372,0.525,0.52,0.53,0.475,0.47,0.48,571.53,5.37,5.37,571.53,0.51,1148.71,0.54,87.97,0.5,695.01,0.55,115.0,0.49,594.61,0.56,157.0,0.48,177.0,0.57,157.0,0.47,45.0,0.58,157.0,0.46,87.97,0.49,1148.71,0.45,115.0,0.5,695.01,0.44,157.0,0.51,594.61,0.43,157.0,0.52,177.0,0.42,157.0,0.53,45.0
2026-01-07 04:30:10.461000+00:00,2026-01-07 04:30:07.784494+00:00,10.461,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,183.0,60.97,75.97,198.0,0.52,995.53,0.55,127.0,0.51,1327.71,0.56,83.0,0.5,877.01,0.57,35.0,0.49,776.61,0.58,35.0,0.48,238.0,0.59,223.0,0.45,152.0,0.48,1004.53,0.44,94.0,0.49,1302.71,0.43,35.0,0.5,867.01,0.42,35.0,0.51,776.61,0.41,223.0,0.52,203.0
