timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 20:01:25+00:00,,85.0,ETH,3230.04,3229.86,
2026-01-06 20:01:18+00:00,,78.0,ETH,3229.94,3229.81,20:01:18
2026-01-06 20:01:19+00:00,,79.0,ETH,3228.14,3228.08,20:01:18
2026-01-06 20:01:20+00:00,,80.0,ETH,3228.0,3227.99,20:01:18
2026-01-06 20:01:21+00:00,,81.0,ETH,3228.32,3228.19,20:01:18
2026-01-06 20:01:22+00:00,,82.0,ETH,3228.72,3228.62,20:01:18
2026-01-06 20:01:23+00:00,,83.0,ETH,3228.32,3228.27,20:01:18
2026-01-06 20:01:26+00:00,,86.0,ETH,3228.47,3228.37,20:01:18
2026-01-06 20:01:27+00:00,,87.0,ETH,3228.49,3228.36,20:01:18
2026-01-06 20:01:28+00:00,,88.0,ETH,3228.61,3228.54,20:01:18
2026-01-06 20:01:29+00:00,,89.0,ETH,3228.66,3228.6,20:01:18
2026-01-06 20:01:30+00:00,,90.0,ETH,3228.72,3228.67,20:01:18
2026-01-06 20:01:31+00:00,,91.0,ETH,3229.09,3228.83,20:01:18
2026-01-06 20:01:32+00:00,,92.0,ETH,3229.95,3229.77,20:01:18
2026-01-06 20:01:33+00:00,,93.0,ETH,3230.21,3229.84,20:01:18
2026-01-06 20:01:34+00:00,,94.0,ETH,3230.37,3230.26,20:01:18
2026-01-06 20:01:35+00:00,,95.0,ETH,3230.48,3230.39,20:01:18
2026-01-06 20:01:36+00:00,,96.0,ETH,3230.49,3230.46,20:01:18
2026-01-06 20:01:37+00:00,,97.0,ETH,3230.5,3230.47,20:01:18
2026-01-06 20:01:38+00:00,,98.0,ETH,3230.51,3230.46,20:01:18
2026-01-06 20:01:39+00:00,,99.0,ETH,3230.33,3230.23,20:01:18
2026-01-06 20:01:40+00:00,,100.0,ETH,3230.15,3230.01,20:01:18
2026-01-06 20:01:41+00:00,,101.0,ETH,3230.09,3230.01,20:01:18
2026-01-06 20:01:42+00:00,,102.0,ETH,3230.05,3230.02,20:01:18
2026-01-06 20:01:29+00:00,,89.0,ETH,3229.44,3229.34,20:01:29
2026-01-06 20:04:29+00:00,,269.0,ETH,3230.15,3229.97,20:04:29
2026-01-06 20:04:30+00:00,,270.0,ETH,3230.31,3229.97,20:04:29
2026-01-06 20:04:31+00:00,,271.0,ETH,3231.58,3231.42,20:04:29
2026-01-06 20:04:32+00:00,,272.0,ETH,3231.05,3230.96,20:04:29
2026-01-06 20:04:33+00:00,,273.0,ETH,3231.05,3230.91,20:04:29
2026-01-06 20:04:34+00:00,,274.0,ETH,3231.08,3230.81,20:04:29
2026-01-06 20:04:35+00:00,,275.0,ETH,3231.76,3231.64,20:04:29
2026-01-06 20:04:36+00:00,,276.0,ETH,3231.74,3231.65,20:04:29
2026-01-06 20:04:37+00:00,,277.0,ETH,3231.71,3231.52,20:04:29
2026-01-06 20:04:38+00:00,,278.0,ETH,3231.74,3231.53,20:04:29
2026-01-06 20:04:39+00:00,,279.0,ETH,3231.72,3231.54,20:04:29
2026-01-06 20:04:40+00:00,,280.0,ETH,3231.71,3231.56,20:04:29
2026-01-06 20:04:41+00:00,,281.0,ETH,3231.75,3231.58,20:04:29
2026-01-06 20:04:42+00:00,,282.0,ETH,3232.01,3231.82,20:04:29
2026-01-06 20:04:43+00:00,,283.0,ETH,3234.82,3234.78,20:04:43
2026-01-06 20:04:44+00:00,,284.0,ETH,3235.01,3234.91,20:04:44
2026-01-06 20:04:45+00:00,,285.0,ETH,3234.79,3234.75,20:04:45
2026-01-06 20:04:46+00:00,,286.0,ETH,3234.84,3234.73,20:04:46
2026-01-06 20:04:47+00:00,,287.0,ETH,3234.87,3234.82,20:04:47
2026-01-06 20:04:48+00:00,,288.0,ETH,3234.82,3234.74,20:04:48
2026-01-06 20:08:20+00:00,,500.0,ETH,3231.56,3231.38,
2026-01-06 20:08:13+00:00,,493.0,ETH,3231.84,3231.71,20:08:13
2026-01-06 20:08:14+00:00,,494.0,ETH,3231.76,3231.58,20:08:13
2026-01-06 20:08:15+00:00,,495.0,ETH,3231.51,3231.26,20:08:13
2026-01-06 20:08:16+00:00,,496.0,ETH,3231.38,3231.08,20:08:13
2026-01-06 20:08:17+00:00,,497.0,ETH,3231.6,3231.36,20:08:13
2026-01-06 20:08:18+00:00,,498.0,ETH,3231.82,3231.67,20:08:13
2026-01-06 20:08:21+00:00,,501.0,ETH,3232.37,3232.15,20:08:13
2026-01-06 20:08:22+00:00,,502.0,ETH,3232.43,3232.2,20:08:13
2026-01-06 20:08:23+00:00,,503.0,ETH,3232.37,3232.1,20:08:13
2026-01-06 20:08:24+00:00,,504.0,ETH,3232.23,3232.02,20:08:13
2026-01-06 20:08:25+00:00,,505.0,ETH,3232.16,3231.95,20:08:13
2026-01-06 20:08:26+00:00,,506.0,ETH,3232.24,3231.91,20:08:13
2026-01-06 20:08:27+00:00,,507.0,ETH,3232.25,3231.98,20:08:13
2026-01-06 20:08:28+00:00,,508.0,ETH,3232.2,3232.05,20:08:13
2026-01-06 20:08:29+00:00,,509.0,ETH,3232.06,3231.99,20:08:13
2026-01-06 20:08:30+00:00,,510.0,ETH,3232.06,3231.94,20:08:13
2026-01-06 20:08:31+00:00,,511.0,ETH,3232.31,3232.14,20:08:13
2026-01-06 20:08:32+00:00,,512.0,ETH,3232.29,3232.18,20:08:13
2026-01-06 20:08:33+00:00,,513.0,ETH,3232.1,3231.95,20:08:13
2026-01-06 20:08:34+00:00,,514.0,ETH,3232.1,3231.85,20:08:13
2026-01-06 20:08:35+00:00,,515.0,ETH,3232.15,3231.85,20:08:13
2026-01-06 20:08:36+00:00,,516.0,ETH,3231.98,3231.76,20:08:13
2026-01-06 20:08:37+00:00,,517.0,ETH,3231.63,3231.56,20:08:13
2026-01-06 20:08:38+00:00,,518.0,ETH,3231.5,3231.37,20:08:13
2026-01-06 20:08:39+00:00,,519.0,ETH,3231.5,3231.31,20:08:13
2026-01-06 20:08:40+00:00,,520.0,ETH,3231.5,3231.31,20:08:13
2026-01-06 20:08:41+00:00,,521.0,ETH,3231.48,3231.26,20:08:13
