timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 20:02:07.229000+00:00,2026-01-06 20:02:08.600030+00:00,127.229,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 20:02:10.550000+00:00,2026-01-06 20:02:11.207790+00:00,130.55,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 20:02:21.609000+00:00,2026-01-06 20:02:23.432313+00:00,141.609,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:23.324000+00:00,2026-01-06 20:02:24.442455+00:00,143.324,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:24.892000+00:00,2026-01-06 20:02:26.462719+00:00,144.892,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:27.142000+00:00,2026-01-06 20:02:30.550819+00:00,147.142,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:30.410000+00:00,2026-01-06 20:02:31.540198+00:00,150.41,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:38.216000+00:00,2026-01-06 20:02:40.827781+00:00,158.216,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:41.497000+00:00,2026-01-06 20:02:43.898307+00:00,161.497,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:54.835000+00:00,2026-01-06 20:02:58.178966+00:00,174.835,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:02:58.045000+00:00,2026-01-06 20:03:00.208038+00:00,178.045,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:00.271000+00:00,2026-01-06 20:03:01.221340+00:00,180.271,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:01.208000+00:00,2026-01-06 20:03:02.220330+00:00,181.208,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:03.594000+00:00,2026-01-06 20:03:04.955553+00:00,183.594,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:05.897000+00:00,2026-01-06 20:03:06.639375+00:00,185.897,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:11.146000+00:00,2026-01-06 20:03:11.907325+00:00,191.146,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:12.700000+00:00,2026-01-06 20:03:12.916376+00:00,192.7,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:03:14.591000+00:00,2026-01-06 20:03:16.349407+00:00,194.591,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 20:05:29.233000+00:00,2026-01-06 20:05:32.322485+00:00,329.233,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 20:05:32.386000+00:00,2026-01-06 20:05:33.320294+00:00,332.386,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 20:05:33.517000+00:00,2026-01-06 20:05:34.345042+00:00,333.517,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 20:05:34.749000+00:00,2026-01-06 20:05:37.379138+00:00,334.749,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 20:05:40.271000+00:00,2026-01-06 20:05:42.180471+00:00,340.271,0.49,0.48,0.5,0.515,0.51,0.52,,,,
2026-01-06 20:05:45.930000+00:00,2026-01-06 20:05:48.460297+00:00,345.93,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:05:51.273000+00:00,2026-01-06 20:05:49.499073+00:00,351.273,0.485,0.48,0.49,,,,,,,
2026-01-06 20:06:08.058000+00:00,2026-01-06 20:06:03.334430+00:00,368.058,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:10.939000+00:00,2026-01-06 20:06:13.317052+00:00,370.939,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:13.574000+00:00,2026-01-06 20:06:14.327249+00:00,373.574,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:14.980000+00:00,2026-01-06 20:06:16.697679+00:00,374.98,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:16.475000+00:00,2026-01-06 20:06:19.090962+00:00,376.475,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:19.088000+00:00,2026-01-06 20:06:20.087350+00:00,379.088,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:21.721000+00:00,2026-01-06 20:06:22.398845+00:00,381.721,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:27.691000+00:00,2026-01-06 20:06:29.324876+00:00,387.691,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:30.099000+00:00,2026-01-06 20:06:32.894113+00:00,390.099,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:33.400000+00:00,2026-01-06 20:06:35.915938+00:00,393.4,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:36.035000+00:00,2026-01-06 20:06:38.930522+00:00,396.035,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:38.691000+00:00,2026-01-06 20:06:40.992082+00:00,398.691,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:06:41.191000+00:00,2026-01-06 20:06:43.006619+00:00,401.191,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:17.910000+00:00,2026-01-06 20:09:19.277639+00:00,557.91,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:19.806000+00:00,2026-01-06 20:09:21.309859+00:00,559.806,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:21.616000+00:00,2026-01-06 20:09:22.322572+00:00,561.616,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:22.222000+00:00,2026-01-06 20:09:24.350380+00:00,562.222,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:24.777000+00:00,2026-01-06 20:09:25.351014+00:00,564.777,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:25.616000+00:00,2026-01-06 20:09:26.349465+00:00,565.616,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:26.906000+00:00,2026-01-06 20:09:27.358438+00:00,566.906,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:27.499000+00:00,2026-01-06 20:09:30.402407+00:00,567.499,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:30.831000+00:00,2026-01-06 20:09:31.403269+00:00,570.831,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:31.533000+00:00,2026-01-06 20:09:32.392085+00:00,571.533,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:32.708000+00:00,2026-01-06 20:09:36.390734+00:00,572.708,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:36.356000+00:00,2026-01-06 20:09:38.387281+00:00,576.356,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:38.177000+00:00,2026-01-06 20:09:41.386456+00:00,578.177,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:41.630000+00:00,2026-01-06 20:09:42.396518+00:00,581.63,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:42.354000+00:00,2026-01-06 20:09:43.399974+00:00,582.354,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:43.660000+00:00,2026-01-06 20:09:46.442117+00:00,583.66,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:46.838000+00:00,2026-01-06 20:09:47.450178+00:00,586.838,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:47.402000+00:00,2026-01-06 20:09:48.453656+00:00,587.402,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:48.903000+00:00,2026-01-06 20:09:49.468126+00:00,588.903,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:49.143000+00:00,2026-01-06 20:09:50.481811+00:00,589.143,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:50.711000+00:00,2026-01-06 20:09:52.505094+00:00,590.711,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:52.912000+00:00,2026-01-06 20:09:54.512979+00:00,592.912,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:54.637000+00:00,2026-01-06 20:09:58.603488+00:00,594.637,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:58.419000+00:00,2026-01-06 20:09:59.612277+00:00,598.419,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:09:59.889000+00:00,2026-01-06 20:10:00.628044+00:00,599.889,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:01.001000+00:00,2026-01-06 20:10:03.672086+00:00,601.001,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:03.916000+00:00,2026-01-06 20:10:05.677820+00:00,603.916,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:05.691000+00:00,2026-01-06 20:10:08.682673+00:00,605.691,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:09.457000+00:00,2026-01-06 20:10:10.697989+00:00,609.457,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:11.179000+00:00,2026-01-06 20:10:12.731962+00:00,611.179,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:12.909000+00:00,2026-01-06 20:10:14.772675+00:00,612.909,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:14.980000+00:00,2026-01-06 20:10:15.989563+00:00,614.98,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:16.667000+00:00,2026-01-06 20:10:18.008024+00:00,616.667,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:18.121000+00:00,2026-01-06 20:10:20.001469+00:00,618.121,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:20.239000+00:00,2026-01-06 20:10:21.015717+00:00,620.239,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:21.001000+00:00,2026-01-06 20:10:22.007100+00:00,621.001,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:22.165000+00:00,2026-01-06 20:10:24.017624+00:00,622.165,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:24.012000+00:00,2026-01-06 20:10:26.028609+00:00,624.012,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:26.056000+00:00,2026-01-06 20:10:27.029911+00:00,626.056,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:10:27.676000+00:00,2026-01-06 20:10:30.075606+00:00,627.676,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 20:11:20.920000+00:00,2026-01-06 20:11:21.442088+00:00,680.92,0.5,0.48,0.52,0.5,0.48,0.52,,,,
2026-01-06 20:11:21.450000+00:00,2026-01-06 20:11:22.453951+00:00,681.45,0.505,0.49,0.52,0.495,0.48,0.51,,,,
