timestamp,data_timestamp_raw,asset,mid,bid,ask,source,is_observed,collected_at
2026-01-06T02:46:17+00:00,02:45:46,SOL,137.54,137.53,137.56,dom,1,2026-01-06T02:47:28.512392+00:00
2026-01-06T02:46:18+00:00,02:45:46,SOL,137.54,137.53,137.56,dom,1,2026-01-06T02:47:29.484168+00:00
2026-01-06T02:46:19+00:00,02:45:46,SOL,137.55,137.54,137.57,dom,1,2026-01-06T02:47:30.514849+00:00
2026-01-06T02:46:20+00:00,02:45:46,SOL,137.57,137.56,137.6,dom,1,2026-01-06T02:47:31.522009+00:00
2026-01-06T02:46:21+00:00,02:45:46,SOL,137.57,137.57,137.59,dom,1,2026-01-06T02:47:32.517317+00:00
2026-01-06T02:46:22+00:00,02:45:46,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:47:34.560519+00:00
2026-01-06T02:46:23+00:00,02:45:46,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:47:35.531960+00:00
2026-01-06T02:46:24+00:00,02:45:46,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:47:36.646251+00:00
2026-01-06T02:46:25+00:00,02:45:46,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:47:37.616879+00:00
2026-01-06T02:46:26+00:00,02:45:46,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:47:38.616178+00:00
2026-01-06T02:46:27+00:00,02:45:46,SOL,137.57,137.57,137.59,dom,1,2026-01-06T02:47:39.636355+00:00
2026-01-06T02:46:28+00:00,02:45:46,SOL,137.57,137.56,137.59,dom,1,2026-01-06T02:47:41.903723+00:00
2026-01-06T02:46:29+00:00,02:45:46,SOL,137.57,137.56,137.58,dom,1,2026-01-06T02:47:42.937389+00:00
2026-01-06T02:46:30+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:43.935921+00:00
2026-01-06T02:46:31+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:44.929444+00:00
2026-01-06T02:46:32+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:46.791390+00:00
2026-01-06T02:46:33+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:47.013547+00:00
2026-01-06T02:46:34+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:48.082086+00:00
2026-01-06T02:46:35+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:49.845002+00:00
2026-01-06T02:46:36+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:51.893381+00:00
2026-01-06T02:46:37+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:51.935393+00:00
2026-01-06T02:46:38+00:00,02:45:46,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:47:52.926667+00:00
2026-01-06T02:46:39+00:00,02:46:39,SOL,137.46,137.45,137.47,dom,1,2026-01-06T02:48:46.949126+00:00
2026-01-06T02:46:40+00:00,02:46:40,SOL,137.44,137.44,137.46,dom,1,2026-01-06T02:48:48.071501+00:00
2026-01-06T02:46:41+00:00,02:46:41,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:49.048717+00:00
2026-01-06T02:46:42+00:00,02:46:42,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:50.062753+00:00
2026-01-06T02:46:43+00:00,02:46:43,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:51.115486+00:00
2026-01-06T02:46:44+00:00,02:46:44,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:52.116918+00:00
2026-01-06T02:46:45+00:00,02:46:45,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:53.135300+00:00
2026-01-06T02:46:46+00:00,02:46:46,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:54.277227+00:00
2026-01-06T02:46:47+00:00,02:46:47,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:55.298087+00:00
2026-01-06T02:46:48+00:00,02:46:48,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:48:56.287033+00:00
2026-01-06T02:46:49+00:00,02:46:49,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:57.288290+00:00
2026-01-06T02:46:50+00:00,02:46:50,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:58.284103+00:00
2026-01-06T02:46:51+00:00,02:46:51,SOL,137.43,137.42,137.44,dom,1,2026-01-06T02:48:59.351107+00:00
2026-01-06T02:46:52+00:00,02:46:52,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:49:00.452764+00:00
2026-01-06T02:46:53+00:00,02:46:53,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:49:01.451196+00:00
2026-01-06T02:46:54+00:00,02:46:54,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:49:03.206444+00:00
2026-01-06T02:46:55+00:00,02:46:55,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:49:04.138258+00:00
2026-01-06T02:46:56+00:00,02:46:56,SOL,137.43,137.42,137.45,dom,1,2026-01-06T02:49:05.165043+00:00
2026-01-06T02:46:57+00:00,02:46:57,SOL,137.44,137.43,137.45,dom,1,2026-01-06T02:49:06.205798+00:00
2026-01-06T02:46:58+00:00,02:46:58,SOL,137.44,137.43,137.46,dom,1,2026-01-06T02:49:07.199119+00:00
2026-01-06T02:46:59+00:00,02:46:59,SOL,137.44,137.43,137.47,dom,1,2026-01-06T02:49:08.160725+00:00
2026-01-06T02:47:01+00:00,02:47:01,SOL,137.44,137.43,137.46,dom,1,2026-01-06T02:49:09.511891+00:00
2026-01-06T02:47:02+00:00,02:47:02,SOL,137.44,137.43,137.46,dom,1,2026-01-06T02:49:11.136804+00:00
2026-01-06T02:47:04+00:00,02:47:04,SOL,137.44,137.43,137.46,dom,1,2026-01-06T02:49:12.273992+00:00
2026-01-06T02:47:05+00:00,02:47:05,SOL,137.44,137.43,137.46,dom,1,2026-01-06T02:49:13.306853+00:00
2026-01-06T02:47:06+00:00,02:47:06,SOL,137.45,137.44,137.49,dom,1,2026-01-06T02:49:14.383903+00:00
2026-01-06T02:47:07+00:00,02:47:07,SOL,137.48,137.46,137.5,dom,1,2026-01-06T02:49:15.495569+00:00
2026-01-06T02:47:08+00:00,02:47:08,SOL,137.48,137.47,137.5,dom,1,2026-01-06T02:49:16.521255+00:00
2026-01-06T02:47:09+00:00,02:47:09,SOL,137.5,137.48,137.53,dom,1,2026-01-06T02:49:17.609883+00:00
2026-01-06T02:47:12+00:00,02:47:12,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:20.466850+00:00
2026-01-06T02:47:13+00:00,02:47:13,SOL,137.54,137.52,137.54,dom,1,2026-01-06T02:49:21.517208+00:00
2026-01-06T02:47:14+00:00,02:47:14,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:22.516724+00:00
2026-01-06T02:47:15+00:00,02:47:15,SOL,137.55,137.52,137.55,dom,1,2026-01-06T02:49:23.555283+00:00
2026-01-06T02:47:16+00:00,02:47:16,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:24.558200+00:00
2026-01-06T02:47:17+00:00,02:47:17,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:25.549426+00:00
2026-01-06T02:47:18+00:00,02:47:18,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:26.522663+00:00
2026-01-06T02:47:19+00:00,02:47:19,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:27.533047+00:00
2026-01-06T02:47:20+00:00,02:47:20,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:28.551680+00:00
2026-01-06T02:47:21+00:00,02:47:21,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:29.637076+00:00
2026-01-06T02:47:22+00:00,02:47:22,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:30.564193+00:00
2026-01-06T02:47:23+00:00,02:47:23,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:31.584115+00:00
2026-01-06T02:47:24+00:00,02:47:24,SOL,137.55,137.52,137.55,dom,1,2026-01-06T02:49:32.569266+00:00
2026-01-06T02:47:25+00:00,02:47:25,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:33.564837+00:00
2026-01-06T02:47:26+00:00,02:47:26,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:34.585270+00:00
2026-01-06T02:47:27+00:00,02:47:27,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:35.647629+00:00
2026-01-06T02:47:28+00:00,02:47:28,SOL,137.55,137.52,137.56,dom,1,2026-01-06T02:49:36.651748+00:00
2026-01-06T02:47:30+00:00,02:47:30,SOL,137.53,137.52,137.54,dom,1,2026-01-06T02:49:38.666824+00:00
2026-01-06T02:47:31+00:00,02:47:31,SOL,137.52,137.51,137.54,dom,1,2026-01-06T02:49:39.568257+00:00
2026-01-06T02:47:32+00:00,02:47:32,SOL,137.49,137.48,137.49,dom,1,2026-01-06T02:49:40.565812+00:00
2026-01-06T02:47:33+00:00,02:47:33,SOL,137.48,137.47,137.49,dom,1,2026-01-06T02:49:41.662349+00:00
2026-01-06T02:47:34+00:00,02:47:34,SOL,137.48,137.46,137.49,dom,1,2026-01-06T02:49:42.684875+00:00
2026-01-06T02:47:35+00:00,02:47:35,SOL,137.48,137.47,137.49,dom,1,2026-01-06T02:49:43.675767+00:00
2026-01-06T02:47:36+00:00,02:47:36,SOL,137.48,137.47,137.49,dom,1,2026-01-06T02:49:44.683164+00:00
2026-01-06T02:47:37+00:00,02:47:37,SOL,137.48,137.47,137.49,dom,1,2026-01-06T02:49:45.767318+00:00
2026-01-06T02:47:38+00:00,02:47:38,SOL,137.51,137.49,137.52,dom,1,2026-01-06T02:49:46.758785+00:00
2026-01-06T02:47:39+00:00,02:47:39,SOL,137.51,137.49,137.52,dom,1,2026-01-06T02:49:47.758978+00:00
2026-01-06T02:47:40+00:00,02:47:40,SOL,137.51,137.5,137.52,dom,1,2026-01-06T02:49:48.814661+00:00
2026-01-06T02:47:41+00:00,02:47:41,SOL,137.51,137.5,137.52,dom,1,2026-01-06T02:49:49.852848+00:00
2026-01-06T02:47:42+00:00,02:47:42,SOL,137.54,137.51,137.55,dom,1,2026-01-06T02:49:50.895073+00:00
2026-01-06T02:47:43+00:00,02:47:43,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:51.915254+00:00
2026-01-06T02:47:44+00:00,02:47:44,SOL,137.54,137.52,137.55,dom,1,2026-01-06T02:49:52.931375+00:00
2026-01-06T02:47:45+00:00,02:47:45,SOL,137.56,137.55,137.58,dom,1,2026-01-06T02:49:53.932230+00:00
2026-01-06T02:47:46+00:00,02:47:46,SOL,137.58,137.55,137.59,dom,1,2026-01-06T02:49:54.916890+00:00
2026-01-06T02:47:47+00:00,02:47:47,SOL,137.58,137.56,137.59,dom,1,2026-01-06T02:49:55.964569+00:00
2026-01-06T02:47:48+00:00,02:47:48,SOL,137.58,137.56,137.59,dom,1,2026-01-06T02:49:56.946462+00:00
2026-01-06T02:47:50+00:00,02:47:50,SOL,137.59,137.57,137.59,dom,1,2026-01-06T02:49:58.854644+00:00
2026-01-06T02:47:51+00:00,02:47:50,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:49:59.051844+00:00
2026-01-06T02:47:52+00:00,02:47:52,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:00.856016+00:00
2026-01-06T02:47:53+00:00,02:47:52,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:00.981247+00:00
2026-01-06T02:47:54+00:00,02:47:54,SOL,137.59,137.58,137.6,dom,1,2026-01-06T02:50:04.119244+00:00
2026-01-06T02:47:56+00:00,02:47:56,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:05.062718+00:00
2026-01-06T02:47:58+00:00,02:47:58,SOL,137.59,137.57,137.59,dom,1,2026-01-06T02:50:07.021059+00:00
2026-01-06T02:47:59+00:00,02:47:59,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:08.081803+00:00
2026-01-06T02:48:00+00:00,02:48:00,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:09.095369+00:00
2026-01-06T02:48:02+00:00,02:48:02,SOL,137.58,137.57,137.59,dom,1,2026-01-06T02:50:11.454311+00:00
2026-01-06T02:48:03+00:00,02:48:03,SOL,137.59,137.57,137.6,dom,1,2026-01-06T02:50:12.430848+00:00
2026-01-06T02:48:04+00:00,02:48:04,SOL,137.6,137.57,137.61,dom,1,2026-01-06T02:50:13.432847+00:00
2026-01-06T02:48:05+00:00,02:48:05,SOL,137.6,137.57,137.61,dom,1,2026-01-06T02:50:14.504763+00:00
2026-01-06T02:48:06+00:00,02:48:06,SOL,137.6,137.57,137.61,dom,1,2026-01-06T02:50:15.473819+00:00
2026-01-06T02:48:07+00:00,02:48:07,SOL,137.61,137.59,137.62,dom,1,2026-01-06T02:50:16.465762+00:00
2026-01-06T02:48:08+00:00,02:48:08,SOL,137.62,137.6,137.63,dom,1,2026-01-06T02:50:18.454834+00:00
2026-01-06T02:48:10+00:00,02:48:10,SOL,137.63,137.6,137.64,dom,1,2026-01-06T02:50:19.396918+00:00
2026-01-06T02:48:11+00:00,02:48:11,SOL,137.63,137.61,137.64,dom,1,2026-01-06T02:50:20.406721+00:00
2026-01-06T02:48:12+00:00,02:48:12,SOL,137.63,137.61,137.64,dom,1,2026-01-06T02:50:21.518330+00:00
2026-01-06T02:48:13+00:00,02:48:13,SOL,137.62,137.61,137.63,dom,1,2026-01-06T02:50:22.464350+00:00
2026-01-06T02:48:14+00:00,02:48:14,SOL,137.62,137.6,137.63,dom,1,2026-01-06T02:50:23.530597+00:00
2026-01-06T02:48:15+00:00,02:48:15,SOL,137.63,137.6,137.64,dom,1,2026-01-06T02:50:24.569923+00:00
2026-01-06T02:48:17+00:00,02:48:17,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:50:26.430310+00:00
2026-01-06T02:48:18+00:00,02:48:18,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:50:27.651205+00:00
2026-01-06T02:48:19+00:00,02:48:19,SOL,137.63,137.62,137.64,dom,1,2026-01-06T02:50:28.687326+00:00
2026-01-06T02:48:20+00:00,02:48:20,SOL,137.64,137.61,137.65,dom,1,2026-01-06T02:50:29.732965+00:00
2026-01-06T02:48:22+00:00,02:48:22,SOL,137.64,137.61,137.65,dom,1,2026-01-06T02:50:31.711068+00:00
2026-01-06T02:48:23+00:00,02:48:22,SOL,137.64,137.61,137.65,dom,1,2026-01-06T02:50:32.508632+00:00
2026-01-06T02:48:24+00:00,02:48:24,SOL,137.64,137.61,137.64,dom,1,2026-01-06T02:50:33.377756+00:00
2026-01-06T02:48:25+00:00,02:48:25,SOL,137.64,137.61,137.64,dom,1,2026-01-06T02:50:34.432024+00:00
2026-01-06T02:48:26+00:00,02:48:26,SOL,137.65,137.61,137.65,dom,1,2026-01-06T02:50:35.379936+00:00
2026-01-06T02:48:27+00:00,02:48:27,SOL,137.66,137.62,137.66,dom,1,2026-01-06T02:50:36.596069+00:00
2026-01-06T02:48:28+00:00,02:48:28,SOL,137.66,137.63,137.66,dom,1,2026-01-06T02:50:37.615769+00:00
2026-01-06T02:48:29+00:00,02:48:29,SOL,137.66,137.63,137.66,dom,1,2026-01-06T02:50:38.609750+00:00
2026-01-06T02:48:31+00:00,02:48:31,SOL,137.66,137.63,137.66,dom,1,2026-01-06T02:50:40.951288+00:00
2026-01-06T02:48:32+00:00,02:48:32,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:50:41.932055+00:00
2026-01-06T02:48:33+00:00,02:48:33,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:50:43.046219+00:00
2026-01-06T02:48:34+00:00,02:48:34,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:50:43.991318+00:00
2026-01-06T02:48:35+00:00,02:48:35,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:50:45.016051+00:00
2026-01-06T02:48:36+00:00,02:48:36,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:46.045856+00:00
2026-01-06T02:48:37+00:00,02:48:37,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:47.111551+00:00
2026-01-06T02:48:38+00:00,02:48:38,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:48.123729+00:00
2026-01-06T02:48:39+00:00,02:48:39,SOL,137.65,137.63,137.65,dom,1,2026-01-06T02:50:49.111619+00:00
2026-01-06T02:48:41+00:00,02:48:41,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:50:51.029945+00:00
2026-01-06T02:48:42+00:00,02:48:42,SOL,137.66,137.64,137.68,dom,1,2026-01-06T02:50:53.558050+00:00
2026-01-06T02:48:45+00:00,02:48:45,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:54.305265+00:00
2026-01-06T02:48:46+00:00,02:48:46,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:56.234728+00:00
2026-01-06T02:48:47+00:00,02:48:47,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:57.280553+00:00
2026-01-06T02:48:48+00:00,02:48:48,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:58.384718+00:00
2026-01-06T02:48:50+00:00,02:48:50,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:50:59.542576+00:00
2026-01-06T02:48:51+00:00,02:48:51,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:51:00.514025+00:00
2026-01-06T02:48:52+00:00,02:48:52,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:51:01.515818+00:00
2026-01-06T02:48:54+00:00,02:48:54,SOL,137.65,137.63,137.65,dom,1,2026-01-06T02:51:03.577887+00:00
2026-01-06T02:48:55+00:00,02:48:55,SOL,137.65,137.63,137.65,dom,1,2026-01-06T02:51:04.630982+00:00
2026-01-06T02:48:56+00:00,02:48:56,SOL,137.65,137.63,137.65,dom,1,2026-01-06T02:51:05.719901+00:00
2026-01-06T02:48:57+00:00,02:48:57,SOL,137.64,137.63,137.65,dom,1,2026-01-06T02:51:06.667087+00:00
2026-01-06T02:48:58+00:00,02:48:58,SOL,137.64,137.63,137.65,dom,1,2026-01-06T02:51:07.669142+00:00
2026-01-06T02:49:01+00:00,02:49:01,SOL,137.62,137.61,137.63,dom,1,2026-01-06T02:51:11.203927+00:00
2026-01-06T02:49:06+00:00,02:49:06,SOL,137.63,137.61,137.63,dom,1,2026-01-06T02:51:15.920954+00:00
2026-01-06T02:49:07+00:00,02:49:07,SOL,137.63,137.61,137.63,dom,1,2026-01-06T02:51:16.998905+00:00
2026-01-06T02:49:09+00:00,02:49:09,SOL,137.61,137.6,137.64,dom,1,2026-01-06T02:51:18.843560+00:00
2026-01-06T02:49:13+00:00,02:49:13,SOL,137.62,137.6,137.63,dom,1,2026-01-06T02:51:22.846403+00:00
2026-01-06T02:49:14+00:00,02:49:14,SOL,137.62,137.6,137.63,dom,1,2026-01-06T02:51:23.861558+00:00
2026-01-06T02:49:16+00:00,02:49:16,SOL,137.62,137.61,137.63,dom,1,2026-01-06T02:51:25.901293+00:00
2026-01-06T02:49:18+00:00,02:49:18,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:28.002004+00:00
2026-01-06T02:49:19+00:00,02:49:19,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:30.110746+00:00
2026-01-06T02:49:20+00:00,02:49:20,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:30.185997+00:00
2026-01-06T02:49:21+00:00,02:49:21,SOL,137.67,137.65,137.69,dom,1,2026-01-06T02:51:31.147658+00:00
2026-01-06T02:49:22+00:00,02:49:22,SOL,137.67,137.65,137.69,dom,1,2026-01-06T02:51:32.213646+00:00
2026-01-06T02:49:23+00:00,02:49:23,SOL,137.67,137.65,137.69,dom,1,2026-01-06T02:51:33.210651+00:00
2026-01-06T02:49:24+00:00,02:49:24,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:34.296711+00:00
2026-01-06T02:49:26+00:00,02:49:26,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:36.169628+00:00
2026-01-06T02:49:27+00:00,02:49:27,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:37.216675+00:00
2026-01-06T02:49:28+00:00,02:49:28,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:38.245950+00:00
2026-01-06T02:49:29+00:00,02:49:29,SOL,137.67,137.64,137.68,dom,1,2026-01-06T02:51:39.194031+00:00
2026-01-06T02:49:30+00:00,02:49:30,SOL,137.67,137.64,137.68,dom,1,2026-01-06T02:51:40.199161+00:00
2026-01-06T02:49:31+00:00,02:49:31,SOL,137.67,137.65,137.68,dom,1,2026-01-06T02:51:41.178593+00:00
2026-01-06T02:49:32+00:00,02:49:32,SOL,137.66,137.64,137.67,dom,1,2026-01-06T02:51:42.350242+00:00
2026-01-06T02:49:33+00:00,02:49:33,SOL,137.65,137.64,137.66,dom,1,2026-01-06T02:51:43.314186+00:00
2026-01-06T02:49:34+00:00,02:49:34,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:51:44.453519+00:00
2026-01-06T02:49:35+00:00,02:49:35,SOL,137.64,137.63,137.65,dom,1,2026-01-06T02:51:45.468680+00:00
2026-01-06T02:49:36+00:00,02:49:36,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:46.512142+00:00
2026-01-06T02:49:37+00:00,02:49:37,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:48.246672+00:00
2026-01-06T02:49:38+00:00,02:49:38,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:49.183612+00:00
2026-01-06T02:49:39+00:00,02:49:39,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:50.136721+00:00
2026-01-06T02:49:41+00:00,02:49:41,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:51.348737+00:00
2026-01-06T02:49:42+00:00,02:49:42,SOL,137.64,137.62,137.65,dom,1,2026-01-06T02:51:52.481003+00:00
2026-01-06T02:49:43+00:00,02:49:43,SOL,137.64,137.62,137.66,dom,1,2026-01-06T02:51:53.152136+00:00
2026-01-06T02:49:44+00:00,02:49:44,SOL,137.65,137.63,137.66,dom,1,2026-01-06T02:51:54.137360+00:00
2026-01-06T02:49:45+00:00,02:49:45,SOL,137.66,137.63,137.67,dom,1,2026-01-06T02:51:55.367613+00:00
2026-01-06T02:49:47+00:00,02:49:47,SOL,137.66,137.64,137.67,dom,1,2026-01-06T02:51:57.429154+00:00
2026-01-06T02:49:48+00:00,02:49:48,SOL,137.66,137.64,137.67,dom,1,2026-01-06T02:51:58.659767+00:00
2026-01-06T02:49:49+00:00,02:49:49,SOL,137.66,137.64,137.67,dom,1,2026-01-06T02:51:59.641550+00:00
2026-01-06T02:49:50+00:00,02:49:50,SOL,137.66,137.64,137.68,dom,1,2026-01-06T02:52:00.659814+00:00
2026-01-06T02:49:51+00:00,02:49:51,SOL,137.66,137.64,137.68,dom,1,2026-01-06T02:52:01.669488+00:00
2026-01-06T02:49:52+00:00,02:49:52,SOL,137.66,137.64,137.68,dom,1,2026-01-06T02:52:02.658861+00:00
2026-01-06T02:49:53+00:00,02:49:53,SOL,137.66,137.64,137.67,dom,1,2026-01-06T02:52:03.677188+00:00
2026-01-06T02:49:54+00:00,02:49:54,SOL,137.65,137.64,137.66,dom,1,2026-01-06T02:52:04.684784+00:00
2026-01-06T02:49:55+00:00,02:49:55,SOL,137.65,137.64,137.66,dom,1,2026-01-06T02:52:05.670815+00:00
