timestamp,timestamp_ms,asset,market_id,up_mid,up_bid,up_ask,down_mid,down_bid,down_ask,is_observed,collected_at
2026-01-06T03:13:24.044000+00:00,1767669204044,XRP,xrp-updown-15m-1767668400,0.515,0.51,0.52,0.485,0.48,0.49,1,2026-01-06 03:13:24.402562+00:00
2026-01-06T03:13:25.321000+00:00,1767669205321,XRP,xrp-updown-15m-1767668400,0.515,0.51,0.52,0.485,0.48,0.49,1,2026-01-06 03:13:25.411950+00:00
2026-01-06T03:13:26.365000+00:00,1767669206365,XRP,xrp-updown-15m-1767668400,0.6,0.59,0.61,0.4,0.39,0.41,1,2026-01-06 03:13:26.385994+00:00
2026-01-06T03:13:27.862000+00:00,1767669207862,XRP,xrp-updown-15m-1767668400,0.655,0.65,0.66,0.345,0.34,0.35,1,2026-01-06 03:13:27.853124+00:00
2026-01-06T03:13:28.797000+00:00,1767669208797,XRP,xrp-updown-15m-1767668400,0.65,0.64,0.66,0.35,0.34,0.36,1,2026-01-06 03:13:28.855525+00:00
2026-01-06T03:13:29.737000+00:00,1767669209737,XRP,xrp-updown-15m-1767668400,0.65,0.64,0.66,0.35,0.34,0.36,1,2026-01-06 03:13:29.859021+00:00
2026-01-06T03:13:30.797000+00:00,1767669210797,XRP,xrp-updown-15m-1767668400,0.635,0.63,0.64,0.365,0.36,0.37,1,2026-01-06 03:13:30.898406+00:00
2026-01-06T03:13:31.880000+00:00,1767669211880,XRP,xrp-updown-15m-1767668400,0.62,0.61,0.63,0.38,0.37,0.39,1,2026-01-06 03:13:31.887979+00:00
2026-01-06T03:13:33.359000+00:00,1767669213359,XRP,xrp-updown-15m-1767668400,0.715,0.69,0.74,0.275,0.27,0.28,1,2026-01-06 03:13:33.363171+00:00
2026-01-06T03:13:34.355000+00:00,1767669214355,XRP,xrp-updown-15m-1767668400,0.735,0.7,0.77,0.265,0.23,0.3,1,2026-01-06 03:13:34.375930+00:00
2026-01-06T03:13:36.370000+00:00,1767669216370,XRP,xrp-updown-15m-1767668400,0.73,0.69,0.77,0.27,0.23,0.31,1,2026-01-06 03:13:36.375788+00:00
2026-01-06T03:13:37.316000+00:00,1767669217316,XRP,xrp-updown-15m-1767668400,0.725,0.69,0.76,0.28,0.24,0.32,1,2026-01-06 03:13:37.382694+00:00
2026-01-06T03:13:38.325000+00:00,1767669218325,XRP,xrp-updown-15m-1767668400,0.7,0.68,0.72,0.30000000000000004,0.28,0.32,1,2026-01-06 03:13:38.380243+00:00
2026-01-06T03:13:40.243000+00:00,1767669220243,XRP,xrp-updown-15m-1767668400,0.665,0.64,0.69,0.33499999999999996,0.31,0.36,1,2026-01-06 03:13:40.323950+00:00
2026-01-06T03:13:41.418000+00:00,1767669221418,XRP,xrp-updown-15m-1767668400,0.655,0.64,0.67,0.345,0.33,0.36,1,2026-01-06 03:13:41.411866+00:00
2026-01-06T03:13:42.426000+00:00,1767669222426,XRP,xrp-updown-15m-1767668400,0.65,0.63,0.67,0.345,0.32,0.37,1,2026-01-06 03:13:42.430409+00:00
2026-01-06T03:13:44.167000+00:00,1767669224167,XRP,xrp-updown-15m-1767668400,0.655,0.64,0.67,0.345,0.33,0.36,1,2026-01-06 03:13:44.249978+00:00
2026-01-06T03:13:45.200000+00:00,1767669225200,XRP,xrp-updown-15m-1767668400,0.655,0.64,0.67,0.345,0.33,0.36,1,2026-01-06 03:13:45.434097+00:00
2026-01-06T03:13:46.239000+00:00,1767669226239,XRP,xrp-updown-15m-1767668400,0.655,0.64,0.67,0.345,0.33,0.36,1,2026-01-06 03:13:46.445335+00:00
