timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size
2026-01-06 17:15:13.932000+00:00,2026-01-06 17:15:14.449127+00:00,13.932,0.58,0.57,0.59,0.415,0.41,0.42,424.33,65.0,20.0,55.0,0.56,456.0,0.6,138.0,0.4,168.0,0.43,384.33
2026-01-06 17:15:14.914000+00:00,2026-01-06 17:15:15.441591+00:00,14.914,0.595,0.59,0.6,0.395,0.39,0.4,332.0,3.0,50.0,124.0,0.58,567.0,0.61,50.0,0.38,68.0,0.41,327.0
2026-01-06 17:15:14.914000+00:00,2026-01-06 17:15:15.451670+00:00,14.914,0.595,0.59,0.6,0.395,0.39,0.4,332.0,3.0,50.0,124.0,0.58,567.0,0.61,50.0,0.38,68.0,0.41,327.0
2026-01-06 17:15:15.975000+00:00,2026-01-06 17:15:16.457612+00:00,15.975,0.595,0.59,0.6,0.405,0.4,0.41,86.0,14.91,19.91,86.0,0.58,442.0,0.61,161.0,0.39,161.0,0.42,442.0
2026-01-06 17:15:15.975000+00:00,2026-01-06 17:15:16.473341+00:00,15.975,0.595,0.59,0.6,0.405,0.4,0.41,86.0,14.91,19.91,86.0,0.58,442.0,0.61,161.0,0.39,161.0,0.42,442.0
2026-01-06 17:15:16.998000+00:00,2026-01-06 17:15:17.468330+00:00,16.998,0.59,0.58,0.6,0.41000000000000003,0.4,0.42,428.0,68.0,121.0,433.0,0.57,586.33,0.61,351.0,0.39,261.0,0.43,443.33
2026-01-06 17:15:17.031000+00:00,2026-01-06 17:15:17.499914+00:00,17.031,0.59,0.58,0.6,0.41000000000000003,0.4,0.42,433.0,139.0,121.0,487.0,0.57,515.33,0.61,351.0,0.39,261.0,0.43,443.33
2026-01-06 17:15:18.007000+00:00,2026-01-06 17:15:18.473521+00:00,18.007,0.595,0.59,0.6,0.405,0.4,0.41,25.0,95.66,110.66,10.0,0.58,497.84,0.61,139.0,0.39,139.0,0.42,513.84
2026-01-06 17:15:18.025000+00:00,2026-01-06 17:15:18.523752+00:00,18.025,0.595,0.59,0.6,0.405,0.4,0.41,25.0,95.66,110.66,10.0,0.58,558.84,0.61,139.0,0.39,139.0,0.42,513.84
2026-01-06 17:15:19+00:00,2026-01-06 17:15:19.474555+00:00,19.0,0.585,0.58,0.59,0.415,0.41,0.42,406.84,5.0,5.0,406.84,0.57,363.33,0.6,110.66,0.4,110.66,0.43,363.33
2026-01-06 17:15:19+00:00,2026-01-06 17:15:19.537790+00:00,19.0,0.585,0.58,0.59,0.415,0.41,0.42,406.84,5.0,5.0,406.84,0.57,363.33,0.6,110.66,0.4,110.66,0.43,363.33
2026-01-06 17:15:20+00:00,2026-01-06 17:15:20.480915+00:00,20.0,0.59,0.58,0.6,0.41000000000000003,0.4,0.42,393.84,30.0,30.0,393.84,0.57,421.33,0.61,210.0,0.39,210.0,0.43,391.33
2026-01-06 17:15:20.097000+00:00,2026-01-06 17:15:20.559425+00:00,20.097,0.59,0.58,0.6,0.41000000000000003,0.4,0.42,393.84,30.0,30.0,393.84,0.57,391.33,0.61,210.0,0.39,210.0,0.43,376.33
2026-01-06 17:15:21.023000+00:00,2026-01-06 17:15:21.551158+00:00,21.023,0.59,0.58,0.6,0.41000000000000003,0.4,0.42,340.84,30.0,30.0,340.84,0.57,358.33,0.61,156.0,0.39,349.0,0.43,373.33
2026-01-06 17:15:21.998000+00:00,2026-01-06 17:15:22.501253+00:00,21.998,0.585,0.58,0.59,0.415,0.41,0.42,7.5,350.0,350.0,7.5,0.57,191.33,0.6,414.0,0.4,475.0,0.43,8.33
2026-01-06 17:15:22.078000+00:00,2026-01-06 17:15:22.549185+00:00,22.078,0.585,0.58,0.59,0.425,0.42,0.43,7.5,350.0,50.0,8.33,0.57,8.33,0.6,414.0,0.41,315.0,0.44,364.34
2026-01-06 17:15:23.064000+00:00,2026-01-06 17:15:23.522431+00:00,23.064,0.5700000000000001,0.56,0.58,0.43,0.42,0.44,109.34,121.0,121.0,24.66,0.55,371.0,0.59,287.0,0.41,252.0,0.45,397.0
2026-01-06 17:15:23.089000+00:00,2026-01-06 17:15:23.555198+00:00,23.089,0.5700000000000001,0.56,0.58,0.43,0.42,0.44,109.34,121.0,131.0,59.66,0.55,407.0,0.59,287.0,0.41,252.0,0.45,397.0
2026-01-06 17:15:24.062000+00:00,2026-01-06 17:15:24.532210+00:00,24.062,0.565,0.56,0.57,0.435,0.43,0.44,30.0,76.28,76.28,15.0,0.55,154.72,0.58,220.84,0.42,220.84,0.45,208.72
2026-01-06 17:15:24.083000+00:00,2026-01-06 17:15:24.565693+00:00,24.083,0.565,0.56,0.57,0.435,0.43,0.44,35.0,76.28,76.28,35.0,0.55,154.72,0.58,220.84,0.42,220.84,0.45,208.72
2026-01-06 17:15:25.071000+00:00,2026-01-06 17:15:25.542524+00:00,25.071,0.555,0.55,0.56,0.445,0.44,0.45,195.72,35.0,35.0,159.72,0.54,304.0,0.57,46.28,0.43,64.28,0.46,358.0
2026-01-06 17:15:25.085000+00:00,2026-01-06 17:15:25.573986+00:00,25.085,0.555,0.55,0.56,0.445,0.44,0.45,159.72,35.0,35.0,159.72,0.54,304.0,0.57,46.28,0.43,64.28,0.46,358.0
2026-01-06 17:15:26.086000+00:00,2026-01-06 17:15:26.550969+00:00,26.086,0.555,0.55,0.56,0.445,0.44,0.45,134.72,40.0,65.0,129.72,0.54,340.0,0.57,82.28,0.43,171.28,0.46,345.0
2026-01-06 17:15:26.096000+00:00,2026-01-06 17:15:26.566158+00:00,26.096,0.555,0.55,0.56,0.445,0.44,0.45,134.72,65.0,65.0,129.72,0.54,340.0,0.57,82.28,0.43,171.28,0.46,345.0
2026-01-06 17:15:27.060000+00:00,2026-01-06 17:15:27.575351+00:00,27.06,0.555,0.55,0.56,0.445,0.44,0.45,109.72,1.42,1.42,114.72,0.54,327.0,0.57,221.28,0.43,196.28,0.46,322.0
2026-01-06 17:15:27.060000+00:00,2026-01-06 17:15:27.560008+00:00,27.06,0.555,0.55,0.56,0.445,0.44,0.45,109.72,1.42,1.42,114.72,0.54,327.0,0.57,221.28,0.43,196.28,0.46,322.0
2026-01-06 17:15:28.056000+00:00,2026-01-06 17:15:28.578532+00:00,28.056,0.555,0.55,0.56,0.445,0.44,0.45,129.72,304.0,304.0,129.72,0.54,100.0,0.57,410.0,0.43,410.0,0.46,100.0
2026-01-06 17:15:28.056000+00:00,2026-01-06 17:15:28.578532+00:00,28.056,0.555,0.55,0.56,0.445,0.44,0.45,129.72,304.0,304.0,129.72,0.54,100.0,0.57,410.0,0.43,410.0,0.46,100.0
2026-01-06 17:15:29.038000+00:00,2026-01-06 17:15:29.595885+00:00,29.038,0.555,0.55,0.56,0.445,0.44,0.45,5.0,227.0,223.42,5.0,0.54,110.0,0.57,268.0,0.43,268.0,0.46,110.0
2026-01-06 17:15:29.038000+00:00,2026-01-06 17:15:29.580569+00:00,29.038,0.555,0.55,0.56,0.445,0.44,0.45,5.0,227.0,223.42,5.0,0.54,110.0,0.57,268.0,0.43,268.0,0.46,110.0
2026-01-06 17:15:30.119000+00:00,2026-01-06 17:15:30.601523+00:00,30.119,0.545,0.54,0.55,0.455,0.45,0.46,50.0,303.0,362.0,50.0,0.53,76.0,0.56,507.0,0.44,525.0,0.47,71.0
2026-01-06 17:15:30.119000+00:00,2026-01-06 17:15:30.601523+00:00,30.119,0.545,0.54,0.55,0.455,0.45,0.46,50.0,303.0,362.0,50.0,0.53,76.0,0.56,507.0,0.44,525.0,0.47,71.0
2026-01-06 17:15:31.105000+00:00,2026-01-06 17:15:31.617389+00:00,31.105,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,5.0,157.0,172.0,5.0,0.52,731.41,0.55,348.0,0.45,333.0,0.48,581.41
2026-01-06 17:15:31.105000+00:00,2026-01-06 17:15:31.617389+00:00,31.105,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,5.0,157.0,172.0,5.0,0.52,731.41,0.55,348.0,0.45,333.0,0.48,581.41
2026-01-06 17:15:32.115000+00:00,2026-01-06 17:15:32.614402+00:00,32.115,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,39.02,128.0,250.0,39.02,0.52,600.41,0.55,384.0,0.45,384.0,0.48,600.41
2026-01-06 17:15:32.115000+00:00,2026-01-06 17:15:32.633519+00:00,32.115,0.535,0.53,0.54,0.46499999999999997,0.46,0.47,39.02,128.0,250.0,39.02,0.52,600.41,0.55,384.0,0.45,384.0,0.48,600.41
2026-01-06 17:15:33.103000+00:00,2026-01-06 17:15:33.612429+00:00,33.103,0.525,0.52,0.53,0.475,0.47,0.48,600.41,381.98,381.98,600.41,0.51,133.41,0.54,253.0,0.46,253.0,0.49,133.41
2026-01-06 17:15:33.192000+00:00,2026-01-06 17:15:33.632582+00:00,33.192,0.525,0.52,0.53,0.475,0.47,0.48,600.41,381.98,396.98,600.41,0.51,133.41,0.54,253.0,0.46,238.0,0.49,133.41
2026-01-06 17:15:34.167000+00:00,2026-01-06 17:15:34.640764+00:00,34.167,0.525,0.52,0.53,0.475,0.47,0.48,249.01,497.98,497.98,195.01,0.51,138.41,0.54,282.8,0.46,282.8,0.49,138.41
2026-01-06 17:15:34.148000+00:00,2026-01-06 17:15:34.625349+00:00,34.148,0.525,0.52,0.53,0.475,0.47,0.48,442.01,497.98,497.98,213.01,0.51,138.41,0.54,282.8,0.46,282.8,0.49,138.41
2026-01-06 17:15:35.139000+00:00,2026-01-06 17:15:35.631946+00:00,35.139,0.525,0.52,0.53,0.475,0.47,0.48,36.51,454.98,271.98,36.51,0.51,143.41,0.54,360.8,0.46,360.8,0.49,138.41
2026-01-06 17:15:35.139000+00:00,2026-01-06 17:15:35.648895+00:00,35.139,0.525,0.52,0.53,0.475,0.47,0.48,36.51,454.98,271.98,36.51,0.51,143.41,0.54,360.8,0.46,234.8,0.49,138.41
2026-01-06 17:15:36.135000+00:00,2026-01-06 17:15:36.643008+00:00,36.135,0.525,0.52,0.53,0.475,0.47,0.48,29.01,248.75,309.75,2.23,0.51,138.41,0.54,373.8,0.46,373.8,0.49,138.41
2026-01-06 17:15:36.199000+00:00,2026-01-06 17:15:36.658250+00:00,36.199,0.525,0.52,0.53,0.475,0.47,0.48,29.01,248.75,309.75,2.23,0.51,138.41,0.54,373.8,0.46,373.8,0.49,138.41
2026-01-06 17:15:37.151000+00:00,2026-01-06 17:15:37.651245+00:00,37.151,0.515,0.51,0.52,0.495,0.49,0.5,64.64,55.0,57.36,1836.39,0.5,1836.39,0.53,408.75,0.48,55.0,0.51,267.87
2026-01-06 17:15:37.151000+00:00,2026-01-06 17:15:37.667979+00:00,37.151,0.515,0.51,0.52,0.495,0.49,0.5,64.64,55.0,57.36,1836.39,0.5,1836.39,0.53,408.75,0.48,20.0,0.51,267.87
2026-01-06 17:15:38+00:00,2026-01-06 17:15:38.684408+00:00,38.0,0.505,0.5,0.51,0.495,0.49,0.5,1854.39,168.36,168.36,1854.39,0.49,249.87,0.52,25.0,0.48,25.0,0.51,249.87
2026-01-06 17:15:38+00:00,2026-01-06 17:15:38.667487+00:00,38.0,0.505,0.5,0.51,0.495,0.49,0.5,1854.39,168.36,168.36,1854.39,0.49,249.87,0.52,25.0,0.48,25.0,0.51,249.87
2026-01-06 17:15:39.210000+00:00,2026-01-06 17:15:39.681684+00:00,39.21,0.505,0.5,0.51,0.495,0.49,0.5,1854.39,101.0,26.0,1854.39,0.49,249.87,0.52,25.0,0.48,25.0,0.51,267.87
2026-01-06 17:15:39.210000+00:00,2026-01-06 17:15:39.681684+00:00,39.21,0.505,0.5,0.51,0.495,0.49,0.5,1854.39,101.0,26.0,1854.39,0.49,249.87,0.52,25.0,0.48,25.0,0.51,267.87
2026-01-06 17:15:40.215000+00:00,2026-01-06 17:15:40.677256+00:00,40.215,0.505,0.5,0.51,0.495,0.49,0.5,1793.39,65.0,195.03,1695.39,0.49,250.87,0.52,25.0,0.48,30.0,0.51,218.87
2026-01-06 17:15:40.235000+00:00,2026-01-06 17:15:40.692373+00:00,40.235,0.505,0.5,0.51,0.495,0.49,0.5,1713.39,50.0,195.03,1695.39,0.49,200.87,0.52,25.0,0.48,30.0,0.51,218.87
2026-01-06 17:15:41.235000+00:00,2026-01-06 17:15:41.682759+00:00,41.235,0.505,0.5,0.51,0.495,0.49,0.5,1677.39,116.0,182.0,1655.27,0.49,40.87,0.52,90.0,0.48,90.0,0.51,40.87
2026-01-06 17:15:41.248000+00:00,2026-01-06 17:15:41.698341+00:00,41.248,0.505,0.5,0.51,0.495,0.49,0.5,1677.39,182.0,182.0,1564.27,0.49,40.87,0.52,90.0,0.48,90.0,0.51,40.87
2026-01-06 17:15:42.244000+00:00,2026-01-06 17:15:42.709474+00:00,42.244,0.475,0.47,0.48,0.525,0.52,0.53,313.0,15.0,15.0,308.0,0.46,654.98,0.49,85.0,0.51,156.0,0.54,659.98
2026-01-06 17:15:42.230000+00:00,2026-01-06 17:15:42.693452+00:00,42.23,0.48,0.47,0.49,0.525,0.52,0.53,368.0,55.0,45.0,308.0,0.46,600.0,0.5,50.0,0.51,156.0,0.54,659.98
2026-01-06 17:15:43.223000+00:00,2026-01-06 17:15:43.701760+00:00,43.223,0.48,0.47,0.49,0.52,0.51,0.53,130.0,161.0,231.0,213.11,0.46,533.98,0.5,43.0,0.5,143.0,0.54,533.98
2026-01-06 17:15:43.253000+00:00,2026-01-06 17:15:43.717393+00:00,43.253,0.48,0.47,0.49,0.52,0.51,0.53,128.11,161.0,206.0,213.11,0.46,533.98,0.5,43.0,0.5,143.0,0.54,533.98
2026-01-06 17:15:44.240000+00:00,2026-01-06 17:15:44.728510+00:00,44.24,0.475,0.47,0.48,0.525,0.52,0.53,88.11,45.0,75.0,88.11,0.46,125.98,0.49,197.41,0.51,202.41,0.54,130.98
2026-01-06 17:15:44.240000+00:00,2026-01-06 17:15:44.713411+00:00,44.24,0.475,0.47,0.48,0.525,0.52,0.53,88.11,45.0,75.0,88.11,0.46,125.98,0.49,197.41,0.51,202.41,0.54,130.98
2026-01-06 17:15:45.044000+00:00,2026-01-06 17:15:45.732631+00:00,45.044,0.475,0.47,0.48,0.525,0.52,0.53,72.0,45.0,29.0,54.0,0.46,166.98,0.49,202.41,0.51,202.41,0.54,166.98
2026-01-06 17:15:45.044000+00:00,2026-01-06 17:15:45.732631+00:00,45.044,0.475,0.47,0.48,0.525,0.52,0.53,72.0,45.0,29.0,54.0,0.46,166.98,0.49,202.41,0.51,202.41,0.54,166.98
2026-01-06 17:15:46+00:00,2026-01-06 17:15:46.746056+00:00,46.0,0.475,0.47,0.48,0.525,0.52,0.53,59.0,11.77,33.43,69.0,0.46,214.98,0.49,156.41,0.51,156.41,0.54,214.98
2026-01-06 17:15:46+00:00,2026-01-06 17:15:46.727049+00:00,46.0,0.475,0.47,0.48,0.525,0.52,0.53,59.0,11.77,18.43,59.0,0.46,214.98,0.49,156.41,0.51,156.41,0.54,214.98
2026-01-06 17:15:47.211000+00:00,2026-01-06 17:15:47.747119+00:00,47.211,0.48,0.47,0.49,0.52,0.51,0.53,69.0,59.68,84.68,301.0,0.46,214.98,0.5,344.0,0.5,226.0,0.54,490.0
2026-01-06 17:15:47.211000+00:00,2026-01-06 17:15:47.747119+00:00,47.211,0.48,0.47,0.49,0.52,0.51,0.53,69.0,59.68,84.68,301.0,0.46,214.98,0.5,344.0,0.5,226.0,0.54,490.0
2026-01-06 17:15:48.239000+00:00,2026-01-06 17:15:48.740698+00:00,48.239,0.485,0.48,0.49,0.515,0.51,0.52,182.63,16.29,16.29,165.17,0.47,474.0,0.5,50.0,0.5,50.0,0.53,474.0
2026-01-06 17:15:48.299000+00:00,2026-01-06 17:15:48.756650+00:00,48.299,0.485,0.48,0.49,0.515,0.51,0.52,173.63,16.29,16.29,165.17,0.47,474.0,0.5,50.0,0.5,50.0,0.53,474.0
2026-01-06 17:15:49.193000+00:00,2026-01-06 17:15:49.747115+00:00,49.193,0.485,0.48,0.49,0.515,0.51,0.52,147.17,16.29,16.29,147.17,0.47,492.0,0.5,56.28,0.5,50.0,0.53,492.0
2026-01-06 17:15:49.289000+00:00,2026-01-06 17:15:49.777929+00:00,49.289,0.485,0.48,0.49,0.515,0.51,0.52,147.17,16.29,16.29,147.17,0.47,492.0,0.5,56.28,0.5,50.0,0.53,492.0
2026-01-06 17:15:50.260000+00:00,2026-01-06 17:15:50.767529+00:00,50.26,0.49,0.48,0.5,0.51,0.5,0.52,116.39,55.01,55.01,266.39,0.47,510.0,0.51,187.0,0.49,187.0,0.53,430.0
2026-01-06 17:15:50.312000+00:00,2026-01-06 17:15:50.783298+00:00,50.312,0.49,0.48,0.5,0.51,0.5,0.52,186.39,55.01,55.01,266.39,0.47,510.0,0.51,187.0,0.49,187.0,0.53,500.0
2026-01-06 17:15:51.319000+00:00,2026-01-06 17:15:51.809326+00:00,51.319,0.485,0.48,0.49,0.52,0.51,0.53,196.0,33.87,91.87,293.0,0.47,535.0,0.5,50.0,0.5,333.0,0.54,576.0
2026-01-06 17:15:51.183000+00:00,2026-01-06 17:15:51.762717+00:00,51.183,0.485,0.48,0.49,0.515,0.51,0.52,196.0,33.87,113.87,10.0,0.47,535.0,0.5,50.0,0.5,233.0,0.53,203.0
2026-01-06 17:15:52.306000+00:00,2026-01-06 17:15:52.831081+00:00,52.306,0.485,0.48,0.49,0.515,0.51,0.52,325.0,5.0,5.0,325.0,0.47,636.0,0.5,136.91,0.5,131.91,0.53,631.0
2026-01-06 17:15:52.306000+00:00,2026-01-06 17:15:52.777385+00:00,52.306,0.485,0.48,0.49,0.515,0.51,0.52,325.0,5.0,5.0,325.0,0.47,636.0,0.5,136.91,0.5,131.91,0.53,631.0
2026-01-06 17:15:53.545000+00:00,2026-01-06 17:15:53.791495+00:00,53.545,0.495,0.49,0.5,0.515,0.51,0.52,5.0,131.91,30.91,58.75,0.48,77.0,0.51,51.0,0.5,126.0,0.53,598.0
2026-01-06 17:15:53.357000+00:00,2026-01-06 17:15:53.846017+00:00,53.357,0.495,0.49,0.5,0.505,0.5,0.51,5.0,131.91,131.91,5.0,0.48,142.0,0.51,51.0,0.49,51.0,0.52,140.0
2026-01-06 17:15:54.325000+00:00,2026-01-06 17:15:54.793408+00:00,54.325,0.485,0.48,0.49,0.515,0.51,0.52,22.75,20.7,20.7,10.0,0.47,616.0,0.5,126.0,0.5,205.0,0.53,598.0
2026-01-06 17:15:54.388000+00:00,2026-01-06 17:15:54.855848+00:00,54.388,0.485,0.48,0.49,0.515,0.51,0.52,10.0,80.7,20.7,10.0,0.47,616.0,0.5,151.0,0.5,188.0,0.53,413.0
2026-01-06 17:15:55.320000+00:00,2026-01-06 17:15:55.797204+00:00,55.32,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,197.0,55.0,131.72,299.69,0.44,272.0,0.48,287.91,0.52,277.0,0.56,277.0
2026-01-06 17:15:55.381000+00:00,2026-01-06 17:15:55.860565+00:00,55.381,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,197.0,55.0,131.72,299.69,0.44,277.0,0.48,287.91,0.52,277.0,0.56,277.0
2026-01-06 17:15:56.344000+00:00,2026-01-06 17:15:56.810599+00:00,56.344,0.45999999999999996,0.45,0.47,0.54,0.53,0.55,342.69,131.72,206.72,342.69,0.44,366.0,0.48,114.7,0.52,114.7,0.56,366.0
2026-01-06 17:15:56.384000+00:00,2026-01-06 17:15:56.862788+00:00,56.384,0.45999999999999996,0.45,0.47,0.545,0.54,0.55,342.69,131.72,10.91,257.69,0.44,366.0,0.48,114.7,0.53,126.0,0.56,451.0
2026-01-06 17:15:57.347000+00:00,2026-01-06 17:15:57.811994+00:00,57.347,0.445,0.44,0.45,0.555,0.55,0.56,50.62,5.72,60.72,27.62,0.43,175.0,0.46,119.0,0.54,136.0,0.57,175.0
2026-01-06 17:15:57.394000+00:00,2026-01-06 17:15:57.878005+00:00,57.394,0.445,0.44,0.45,0.555,0.55,0.56,27.62,55.72,45.72,57.62,0.43,175.0,0.46,129.0,0.54,124.0,0.57,125.0
2026-01-06 17:15:58.348000+00:00,2026-01-06 17:15:58.829643+00:00,58.348,0.42,0.41,0.43,0.58,0.57,0.59,164.0,30.0,65.0,169.0,0.4,481.0,0.44,208.0,0.56,259.0,0.6,481.0
2026-01-06 17:15:58.394000+00:00,2026-01-06 17:15:58.892518+00:00,58.394,0.42,0.41,0.43,0.58,0.57,0.59,164.0,30.0,58.77,169.0,0.4,481.0,0.44,244.0,0.56,259.0,0.6,481.0
2026-01-06 17:15:59.308000+00:00,2026-01-06 17:15:59.848438+00:00,59.308,0.42,0.41,0.43,0.58,0.57,0.59,339.0,63.77,63.77,284.0,0.4,565.0,0.44,198.0,0.56,137.0,0.6,590.0
2026-01-06 17:15:59.396000+00:00,2026-01-06 17:15:59.897561+00:00,59.396,0.42,0.41,0.43,0.575,0.57,0.58,337.25,63.77,55.0,82.98,0.4,565.0,0.44,198.0,0.56,157.0,0.59,259.0
2026-01-06 17:16:00.389000+00:00,2026-01-06 17:16:00.861971+00:00,60.389,0.435,0.43,0.44,0.565,0.56,0.57,332.98,32.15,32.15,454.98,0.42,489.0,0.45,40.0,0.55,30.73,0.58,639.0
