timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size,up_bid_2,up_bid_2_size,up_ask_2,up_ask_2_size,up_bid_3,up_bid_3_size,up_ask_3,up_ask_3_size,up_bid_4,up_bid_4_size,up_ask_4,up_ask_4_size,up_bid_5,up_bid_5_size,up_ask_5,up_ask_5_size,up_bid_6,up_bid_6_size,up_ask_6,up_ask_6_size,down_bid_2,down_bid_2_size,down_ask_2,down_ask_2_size,down_bid_3,down_bid_3_size,down_ask_3,down_ask_3_size,down_bid_4,down_bid_4_size,down_ask_4,down_ask_4_size,down_bid_5,down_bid_5_size,down_ask_5,down_ask_5_size,down_bid_6,down_bid_6_size,down_ask_6,down_ask_6_size
2026-01-07 11:30:00+00:00,2026-01-07 11:29:57.592268+00:00,0.0,0.99,0.99,,0.01,,0.01,12773.35,,,12893.35,0.98,605.18,,,0.97,126.79,,,0.96,383.19,,,0.95,250.6,,,0.94,70.44,,,,,0.02,605.18,,,0.03,126.79,,,0.04,383.19,,,0.05,250.6,,,0.06,70.44
2026-01-07 11:30:01.988000+00:00,2026-01-07 11:29:59.599140+00:00,1.988,0.99,0.99,,0.01,,0.01,197652.15,,,197652.15,0.98,605.18,,,0.97,126.79,,,0.96,435.19,,,0.95,34.01,,,0.94,70.44,,,,,0.02,605.18,,,0.03,126.79,,,0.04,435.19,,,0.05,34.01,,,0.06,70.44
2026-01-07 11:30:02.896000+00:00,2026-01-07 11:30:00.603289+00:00,2.896,0.44,0.43,0.45,0.56,0.55,0.57,7.66,609.77,649.77,7.66,0.42,102.95,0.46,70.77,0.41,365.0,0.47,75.47,0.4,201.0,0.48,1875.75,0.39,121.0,0.49,931.61,0.35,30.0,0.5,1458.76,0.54,70.77,0.58,102.95,0.53,75.47,0.59,365.0,0.52,1875.75,0.6,323.0,0.51,1053.61,0.61,243.0,0.5,1580.76,0.62,121.0
2026-01-07 11:30:04.023000+00:00,2026-01-07 11:30:01.603584+00:00,4.023,0.435,0.43,0.44,0.565,0.56,0.57,30.0,68.0,152.0,30.0,0.41,15.0,0.45,716.77,0.4,372.34,0.46,192.77,0.39,304.0,0.47,379.47,0.38,304.0,0.48,2179.75,0.37,304.0,0.49,1235.61,0.55,716.77,0.59,15.0,0.54,192.77,0.6,382.34,0.53,379.47,0.61,304.0,0.52,2179.75,0.62,370.0,0.51,1250.61,0.63,304.0
2026-01-07 11:30:05.013000+00:00,2026-01-07 11:30:02.605683+00:00,5.013,0.435,0.43,0.44,0.555,0.55,0.56,70.0,72.65,769.47,15.0,0.42,30.0,0.45,777.77,0.41,15.0,0.46,253.77,0.4,78.34,0.47,394.47,0.39,304.0,0.48,2279.75,0.38,304.0,0.49,1235.61,0.54,253.77,0.57,82.0,0.53,394.47,0.58,30.0,0.52,2284.75,0.59,15.0,0.51,1235.61,0.6,78.34,0.5,1762.76,0.61,304.0
2026-01-07 11:30:06.009000+00:00,2026-01-07 11:30:03.625295+00:00,6.009,0.445,0.44,0.45,0.575,0.57,0.58,105.0,716.73,32.0,30.0,0.43,80.0,0.46,429.77,0.42,65.0,0.47,459.47,0.41,50.0,0.48,2284.75,0.4,113.34,0.49,1245.61,0.37,319.0,0.5,1797.76,0.56,17.0,0.59,15.0,0.55,746.73,0.6,113.34,0.54,444.77,0.63,198.0,0.53,459.47,0.64,304.0,0.52,2284.75,0.65,334.0
2026-01-07 11:30:07.042000+00:00,2026-01-07 11:30:04.631099+00:00,7.042,0.425,0.42,0.43,0.575,0.57,0.58,24.0,95.0,120.0,64.0,0.41,70.0,0.44,349.0,0.4,128.34,0.45,943.73,0.39,25.0,0.46,544.77,0.38,35.0,0.47,549.47,0.37,218.0,0.48,2319.75,0.56,359.0,0.59,50.0,0.55,943.73,0.6,128.34,0.54,544.77,0.61,25.0,0.53,549.47,0.62,35.0,0.52,2319.75,0.63,218.0
2026-01-07 11:30:08.016000+00:00,2026-01-07 11:30:05.637371+00:00,8.016,0.405,0.4,0.41,0.595,0.59,0.6,222.34,133.0,128.0,222.34,0.39,10.0,0.42,159.0,0.38,50.0,0.43,224.72,0.37,35.0,0.44,359.0,0.36,35.0,0.45,978.73,0.35,295.98,0.46,544.77,0.58,244.0,0.61,10.0,0.57,204.72,0.62,50.0,0.56,359.0,0.63,35.0,0.55,978.73,0.64,35.0,0.54,544.77,0.65,295.98
2026-01-07 11:30:09.935000+00:00,2026-01-07 11:30:07.658955+00:00,9.935,0.405,0.4,0.41,0.595,0.59,0.6,205.0,92.58,83.97,205.0,0.39,75.0,0.42,304.0,0.38,65.0,0.43,219.72,0.37,35.0,0.44,344.0,0.36,35.0,0.45,963.73,0.35,295.98,0.46,544.77,0.58,324.0,0.61,140.0,0.57,399.72,0.62,85.0,0.56,344.0,0.63,35.0,0.55,963.73,0.64,35.0,0.54,544.77,0.65,295.98
2026-01-07 11:30:11.056000+00:00,2026-01-07 11:30:08.665166+00:00,11.056,0.405,0.4,0.41,0.595,0.59,0.6,190.0,74.45,151.91,135.0,0.39,200.0,0.42,384.0,0.38,165.0,0.43,530.72,0.37,105.0,0.44,344.0,0.36,105.0,0.45,963.73,0.35,295.98,0.46,544.77,0.58,399.0,0.61,55.0,0.57,480.72,0.62,85.0,0.56,334.0,0.63,15.0,0.55,963.73,0.64,207.0,0.54,509.77,0.65,225.98
