timestamp,collected_at,seconds,mid,bid,ask,asset
2026-01-06 03:15:00+00:00,2026-01-06 03:17:09.632087+00:00,0.0,93801.83,93799.67,93806.57,BTC
2026-01-06 03:15:01+00:00,2026-01-06 03:17:10.695547+00:00,1.0,93801.99,93799.69,93806.68,BTC
2026-01-06 03:15:02+00:00,2026-01-06 03:17:11.782302+00:00,2.0,93801.97,93799.33,93806.69,BTC
2026-01-06 03:15:03+00:00,2026-01-06 03:17:12.770755+00:00,3.0,93801.98,93799.03,93806.71,BTC
2026-01-06 03:15:04+00:00,2026-01-06 03:17:13.854564+00:00,4.0,93800.63,93797.24,93805.54,BTC
2026-01-06 03:15:05+00:00,2026-01-06 03:17:14.896202+00:00,5.0,93799.26,93795.74,93804.35,BTC
2026-01-06 03:15:07+00:00,2026-01-06 03:17:16.330071+00:00,7.0,93801.86,93798.83,93806.6,BTC
2026-01-06 03:15:08+00:00,2026-01-06 03:17:17.303574+00:00,8.0,93801.86,93798.83,93806.6,BTC
2026-01-06 03:15:09+00:00,2026-01-06 03:17:18.318566+00:00,9.0,93798.62,93795.11,93803.86,BTC
2026-01-06 03:15:10+00:00,2026-01-06 03:17:19.326082+00:00,10.0,93798.62,93795.11,93803.86,BTC
2026-01-06 03:15:11+00:00,2026-01-06 03:17:20.349052+00:00,11.0,93794.88,93790.01,93799.77,BTC
2026-01-06 03:15:12+00:00,2026-01-06 03:17:21.994810+00:00,12.0,93793.26,93788.97,93798.57,BTC
2026-01-06 03:15:13+00:00,2026-01-06 03:17:23.138646+00:00,13.0,93792.46,93788.6,93796.7,BTC
2026-01-06 03:15:15+00:00,2026-01-06 03:17:24.491491+00:00,15.0,93792.44,93788.66,93796.66,BTC
2026-01-06 03:15:16+00:00,2026-01-06 03:17:25.527940+00:00,16.0,93791.04,93786.64,93793.83,BTC
2026-01-06 03:15:17+00:00,2026-01-06 03:17:26.903366+00:00,17.0,93786.91,93782.97,93791.27,BTC
2026-01-06 03:15:18+00:00,2026-01-06 03:17:27.841908+00:00,18.0,93786.82,93783.02,93791.22,BTC
2026-01-06 03:15:19+00:00,2026-01-06 03:17:28.860872+00:00,19.0,93784.02,93780.44,93786.98,BTC
2026-01-06 03:15:20+00:00,2026-01-06 03:17:29.877989+00:00,20.0,93779.02,93774.91,93780.61,BTC
2026-01-06 03:15:21+00:00,2026-01-06 03:17:30.920652+00:00,21.0,93776.83,93771.97,93778.47,BTC
2026-01-06 03:15:22+00:00,2026-01-06 03:17:32.209906+00:00,22.0,93776.8,93771.98,93778.37,BTC
2026-01-06 03:15:23+00:00,2026-01-06 03:17:33.257921+00:00,23.0,93776.77,93772.0,93778.27,BTC
2026-01-06 03:15:24+00:00,2026-01-06 03:17:34.206200+00:00,24.0,93776.34,93771.37,93778.03,BTC
2026-01-06 03:15:25+00:00,2026-01-06 03:17:35.224631+00:00,25.0,93775.95,93770.75,93777.79,BTC
2026-01-06 03:15:26+00:00,2026-01-06 03:17:36.336527+00:00,26.0,93776.65,93771.47,93779.52,BTC
2026-01-06 03:15:28+00:00,2026-01-06 03:17:37.461075+00:00,28.0,93778.73,93773.65,93781.33,BTC
2026-01-06 03:15:29+00:00,2026-01-06 03:17:38.492247+00:00,29.0,93778.57,93773.91,93780.98,BTC
2026-01-06 03:15:30+00:00,2026-01-06 03:17:39.790863+00:00,30.0,93778.58,93773.91,93780.98,BTC
2026-01-06 03:15:31+00:00,2026-01-06 03:17:40.868335+00:00,31.0,93778.85,93774.36,93780.67,BTC
2026-01-06 03:15:32+00:00,2026-01-06 03:17:41.885882+00:00,32.0,93778.86,93774.73,93780.93,BTC
2026-01-06 03:15:33+00:00,2026-01-06 03:17:42.990025+00:00,33.0,93782.73,93779.07,93785.71,BTC
2026-01-06 03:15:34+00:00,2026-01-06 03:17:44.331111+00:00,34.0,93786.54,93783.41,93790.43,BTC
2026-01-06 03:15:35+00:00,2026-01-06 03:17:45.360222+00:00,35.0,93786.73,93783.86,93790.51,BTC
2026-01-06 03:15:37+00:00,2026-01-06 03:17:46.970716+00:00,37.0,93784.29,93781.6,93788.41,BTC
2026-01-06 03:15:38+00:00,2026-01-06 03:17:47.361387+00:00,38.0,93786.37,93783.77,93790.4,BTC
2026-01-06 03:15:39+00:00,2026-01-06 03:17:48.476105+00:00,39.0,93788.45,93785.95,93792.39,BTC
2026-01-06 03:15:40+00:00,2026-01-06 03:17:49.361260+00:00,40.0,93788.63,93785.48,93792.59,BTC
2026-01-06 03:15:41+00:00,2026-01-06 03:17:51.279369+00:00,41.0,93788.87,93785.01,93792.89,BTC
2026-01-06 03:15:42+00:00,2026-01-06 03:17:52.258388+00:00,42.0,93791.34,93788.45,93795.55,BTC
2026-01-06 03:15:43+00:00,2026-01-06 03:17:53.424038+00:00,43.0,93795.83,93792.63,93800.39,BTC
2026-01-06 03:15:44+00:00,2026-01-06 03:17:55.015108+00:00,44.0,93800.66,93796.91,93805.32,BTC
2026-01-06 03:15:45+00:00,2026-01-06 03:17:55.656708+00:00,45.0,93802.96,93799.38,93807.3,BTC
2026-01-06 03:15:46+00:00,2026-01-06 03:17:56.466191+00:00,46.0,93805.52,93802.93,93809.68,BTC
2026-01-06 03:15:47+00:00,2026-01-06 03:17:57.535466+00:00,47.0,93806.14,93804.1,93810.18,BTC
2026-01-06 03:15:48+00:00,2026-01-06 03:17:58.554625+00:00,48.0,93806.45,93803.48,93810.67,BTC
2026-01-06 03:15:49+00:00,2026-01-06 03:17:59.771565+00:00,49.0,93804.61,93800.6,93808.98,BTC
2026-01-06 03:15:50+00:00,2026-01-06 03:18:00.708304+00:00,50.0,93805.15,93801.17,93809.33,BTC
2026-01-06 03:15:51+00:00,2026-01-06 03:18:01.868015+00:00,51.0,93806.72,93802.78,93810.89,BTC
2026-01-06 03:15:52+00:00,2026-01-06 03:18:02.933977+00:00,52.0,93804.46,93800.36,93808.92,BTC
2026-01-06 03:15:53+00:00,2026-01-06 03:18:03.958703+00:00,53.0,93805.67,93801.5,93810.07,BTC
2026-01-06 03:15:54+00:00,2026-01-06 03:18:04.973633+00:00,54.0,93807.48,93803.22,93811.79,BTC
2026-01-06 03:15:55+00:00,2026-01-06 03:18:06.050397+00:00,55.0,93807.38,93803.0,93811.77,BTC
2026-01-06 03:15:56+00:00,2026-01-06 03:18:07.255916+00:00,56.0,93807.83,93803.5,93812.18,BTC
2026-01-06 03:15:57+00:00,2026-01-06 03:18:08.203587+00:00,57.0,93805.26,93800.91,93809.62,BTC
2026-01-06 03:15:59+00:00,2026-01-06 03:18:09.152601+00:00,59.0,93808.81,93804.4,93813.23,BTC
2026-01-06 03:16:00+00:00,2026-01-06 03:18:10.254597+00:00,60.0,93808.9,93804.88,93813.27,BTC
2026-01-06 03:16:01+00:00,2026-01-06 03:18:11.672055+00:00,61.0,93810.44,93806.45,93814.47,BTC
2026-01-06 03:16:02+00:00,2026-01-06 03:18:11.910299+00:00,62.0,93810.0,93806.29,93814.32,BTC
2026-01-06 03:16:03+00:00,2026-01-06 03:18:13.989783+00:00,63.0,93811.48,93807.74,93815.91,BTC
2026-01-06 03:16:04+00:00,2026-01-06 03:18:14.851254+00:00,64.0,93813.23,93809.38,93817.67,BTC
2026-01-06 03:16:05+00:00,2026-01-06 03:18:15.954058+00:00,65.0,93815.73,93811.68,93820.13,BTC
2026-01-06 03:16:06+00:00,2026-01-06 03:18:16.983374+00:00,66.0,93816.53,93812.33,93821.03,BTC
2026-01-06 03:16:07+00:00,2026-01-06 03:18:18.071778+00:00,67.0,93816.61,93812.21,93821.31,BTC
