timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 06:00:00.426000+00:00,2026-01-06 06:00:00.527038+00:00,0.426,0.53,0.52,0.54,0.47,0.46,0.48,,,,
2026-01-06 06:00:01.435000+00:00,2026-01-06 06:00:01.531632+00:00,1.435,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:00:02.435000+00:00,2026-01-06 06:00:02.538020+00:00,2.435,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:00:03.448000+00:00,2026-01-06 06:00:03.555890+00:00,3.448,0.545,0.54,0.55,0.455,0.45,0.46,,,,
2026-01-06 06:00:04.461000+00:00,2026-01-06 06:00:04.559330+00:00,4.461,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:05.456000+00:00,2026-01-06 06:00:05.571759+00:00,5.456,0.525,0.52,0.53,0.475,0.47,0.48,,,,
2026-01-06 06:00:06.489000+00:00,2026-01-06 06:00:06.588040+00:00,6.489,0.49,0.48,0.5,0.51,0.5,0.52,,,,
2026-01-06 06:00:07.508000+00:00,2026-01-06 06:00:07.609010+00:00,7.508,0.495,0.49,0.5,0.505,0.5,0.51,,,,
2026-01-06 06:00:08.515000+00:00,2026-01-06 06:00:08.625202+00:00,8.515,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 06:00:09.423000+00:00,2026-01-06 06:00:09.626386+00:00,9.423,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 06:00:10.532000+00:00,2026-01-06 06:00:10.637212+00:00,10.532,0.495,0.49,0.5,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:11.544000+00:00,2026-01-06 06:00:11.637996+00:00,11.544,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:12.531000+00:00,2026-01-06 06:00:12.652734+00:00,12.531,0.54,0.53,0.55,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:13.481000+00:00,2026-01-06 06:00:13.652576+00:00,13.481,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:14.541000+00:00,2026-01-06 06:00:14.671280+00:00,14.541,0.53,0.52,0.54,0.485,0.46,0.51,,,,
2026-01-06 06:00:15.506000+00:00,2026-01-06 06:00:15.669659+00:00,15.506,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:16.572000+00:00,2026-01-06 06:00:16.687076+00:00,16.572,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:17.559000+00:00,2026-01-06 06:00:17.689056+00:00,17.559,0.54,0.53,0.55,0.4599999999999999,0.45,0.47,,,,
2026-01-06 06:00:18.558000+00:00,2026-01-06 06:00:18.686226+00:00,18.558,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:19.143000+00:00,2026-01-06 06:00:19.702772+00:00,19.143,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:20.553000+00:00,2026-01-06 06:00:20.710684+00:00,20.553,0.54,0.53,0.55,0.4599999999999999,0.45,0.47,,,,
2026-01-06 06:00:21.295000+00:00,2026-01-06 06:00:21.718910+00:00,21.295,0.54,0.53,0.55,0.4599999999999999,0.45,0.47,,,,
2026-01-06 06:00:22.607000+00:00,2026-01-06 06:00:22.718625+00:00,22.607,0.485,0.48,0.49,0.515,0.51,0.52,,,,
2026-01-06 06:00:23.404000+00:00,2026-01-06 06:00:23.722689+00:00,23.404,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:24.621000+00:00,2026-01-06 06:00:24.725838+00:00,24.621,0.535,0.53,0.54,0.4649999999999999,0.46,0.47,,,,
2026-01-06 06:00:25.571000+00:00,2026-01-06 06:00:25.718768+00:00,25.571,0.55,0.54,0.56,0.45,0.44,0.46,,,,
2026-01-06 06:00:26.558000+00:00,2026-01-06 06:00:26.738065+00:00,26.558,0.565,0.56,0.57,0.435,0.43,0.44,,,,
2026-01-06 06:00:27.515000+00:00,2026-01-06 06:00:27.738583+00:00,27.515,0.565,0.56,0.57,0.435,0.43,0.44,,,,
2026-01-06 06:00:28.650000+00:00,2026-01-06 06:00:28.753905+00:00,28.65,0.565,0.56,0.57,0.435,0.43,0.44,,,,
2026-01-06 06:00:29.692000+00:00,2026-01-06 06:00:29.758128+00:00,29.692,0.555,0.55,0.56,0.445,0.44,0.45,,,,
2026-01-06 06:00:30.289000+00:00,2026-01-06 06:00:30.759534+00:00,30.289,0.555,0.55,0.56,0.445,0.44,0.45,,,,
2026-01-06 06:00:31.663000+00:00,2026-01-06 06:00:31.766182+00:00,31.663,0.555,0.55,0.56,0.415,0.41,0.42,,,,
2026-01-06 06:00:32.620000+00:00,2026-01-06 06:00:32.768454+00:00,32.62,0.625,0.62,0.63,0.375,0.37,0.38,,,,
2026-01-06 06:00:33.679000+00:00,2026-01-06 06:00:33.772749+00:00,33.679,0.605,0.6,0.61,0.395,0.39,0.4,,,,
2026-01-06 06:00:34.668000+00:00,2026-01-06 06:00:34.777022+00:00,34.668,0.615,0.61,0.62,0.385,0.38,0.39,,,,
2026-01-06 06:00:35.669000+00:00,2026-01-06 06:00:35.786486+00:00,35.669,0.63,0.62,0.64,0.375,0.37,0.38,,,,
2026-01-06 06:00:36.700000+00:00,2026-01-06 06:00:36.803648+00:00,36.7,0.615,0.61,0.62,0.385,0.38,0.39,,,,
2026-01-06 06:00:37.706000+00:00,2026-01-06 06:00:37.815836+00:00,37.706,0.615,0.61,0.62,0.385,0.38,0.39,,,,
2026-01-06 06:00:38.719000+00:00,2026-01-06 06:00:38.819688+00:00,38.719,0.615,0.61,0.62,0.385,0.38,0.39,,,,
2026-01-06 06:00:39.704000+00:00,2026-01-06 06:00:39.821239+00:00,39.704,0.635,0.63,0.64,0.365,0.36,0.37,,,,
2026-01-06 06:00:40.658000+00:00,2026-01-06 06:00:40.836925+00:00,40.658,0.655,0.65,0.66,0.345,0.34,0.35,,,,
2026-01-06 06:00:41.707000+00:00,2026-01-06 06:00:41.843954+00:00,41.707,0.645,0.64,0.65,0.355,0.35,0.36,,,,
2026-01-06 06:00:42.740000+00:00,2026-01-06 06:00:42.845390+00:00,42.74,0.67,0.66,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:00:43.739000+00:00,2026-01-06 06:00:43.844716+00:00,43.739,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:00:44.658000+00:00,2026-01-06 06:00:44.863025+00:00,44.658,0.67,0.66,0.68,0.33,0.32,0.34,,,,
2026-01-06 06:00:45.739000+00:00,2026-01-06 06:00:45.867661+00:00,45.739,0.67,0.66,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:00:46.491000+00:00,2026-01-06 06:00:46.879403+00:00,46.491,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:00:47.775000+00:00,2026-01-06 06:00:47.888436+00:00,47.775,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:00:48.786000+00:00,2026-01-06 06:00:48.903292+00:00,48.786,0.67,0.66,0.68,0.335,0.33,0.34,,,,
2026-01-06 06:00:49.646000+00:00,2026-01-06 06:00:49.897875+00:00,49.646,0.67,0.66,0.68,0.33,0.32,0.34,,,,
2026-01-06 06:00:50.730000+00:00,2026-01-06 06:00:50.903893+00:00,50.73,0.67,0.66,0.68,0.33,0.32,0.34,,,,
2026-01-06 06:00:51.824000+00:00,2026-01-06 06:00:51.922409+00:00,51.824,0.655,0.65,0.66,0.345,0.34,0.35,,,,
2026-01-06 06:00:52.807000+00:00,2026-01-06 06:00:52.922791+00:00,52.807,0.665,0.66,0.67,0.335,0.33,0.34,,,,
2026-01-06 06:00:53.827000+00:00,2026-01-06 06:00:53.946197+00:00,53.827,0.695,0.69,0.7,0.295,0.28,0.31,,,,
2026-01-06 06:00:54.825000+00:00,2026-01-06 06:00:54.974144+00:00,54.825,0.72,0.71,0.73,0.28,0.27,0.29,,,,
2026-01-06 06:00:55.835000+00:00,2026-01-06 06:00:55.986470+00:00,55.835,0.725,0.72,0.73,0.275,0.27,0.28,,,,
2026-01-06 06:00:56.913000+00:00,2026-01-06 06:00:56.980081+00:00,56.913,0.735,0.73,0.74,0.265,0.26,0.27,,,,
2026-01-06 06:00:57.828000+00:00,2026-01-06 06:00:57.987187+00:00,57.828,0.735,0.73,0.74,0.265,0.26,0.27,,,,
2026-01-06 06:00:58.898000+00:00,2026-01-06 06:00:58.997292+00:00,58.898,0.74,0.73,0.75,0.26,0.25,0.27,,,,
2026-01-06 06:00:59.871000+00:00,2026-01-06 06:01:00.016347+00:00,59.871,0.735,0.73,0.74,0.265,0.26,0.27,,,,
2026-01-06 06:01:00.912000+00:00,2026-01-06 06:01:01.028506+00:00,60.912,0.74,0.73,0.75,0.26,0.25,0.27,,,,
2026-01-06 06:01:01.930000+00:00,2026-01-06 06:01:02.036077+00:00,61.93,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:02.943000+00:00,2026-01-06 06:01:03.047947+00:00,62.943,0.6799999999999999,0.67,0.69,0.32,0.31,0.33,,,,
2026-01-06 06:01:03.950000+00:00,2026-01-06 06:01:04.069003+00:00,63.95,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:04.969000+00:00,2026-01-06 06:01:05.072211+00:00,64.969,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:05.908000+00:00,2026-01-06 06:01:06.084297+00:00,65.908,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:06.975000+00:00,2026-01-06 06:01:07.085015+00:00,66.975,0.73,0.72,0.74,0.275,0.27,0.28,,,,
2026-01-06 06:01:07.990000+00:00,2026-01-06 06:01:08.090327+00:00,67.99,0.725,0.72,0.73,0.275,0.27,0.28,,,,
2026-01-06 06:01:08.978000+00:00,2026-01-06 06:01:09.086335+00:00,68.978,0.72,0.71,0.73,0.285,0.28,0.29,,,,
2026-01-06 06:01:09.998000+00:00,2026-01-06 06:01:10.101613+00:00,69.998,0.665,0.66,0.67,0.335,0.33,0.34,,,,
2026-01-06 06:01:11.009000+00:00,2026-01-06 06:01:11.118686+00:00,71.009,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:01:12.027000+00:00,2026-01-06 06:01:12.134946+00:00,72.027,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:13.937000+00:00,2026-01-06 06:01:14.155393+00:00,73.937,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:15.065000+00:00,2026-01-06 06:01:15.167701+00:00,75.065,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:16.075000+00:00,2026-01-06 06:01:16.182023+00:00,76.075,0.685,0.68,0.69,0.315,0.31,0.32,,,,
2026-01-06 06:01:17.847000+00:00,2026-01-06 06:01:18.185139+00:00,77.847,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:01:19.066000+00:00,2026-01-06 06:01:19.183279+00:00,79.066,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:01:20.091000+00:00,2026-01-06 06:01:20.182901+00:00,80.091,0.675,0.67,0.68,0.325,0.32,0.33,,,,
2026-01-06 06:01:21.075000+00:00,2026-01-06 06:01:21.197687+00:00,81.075,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:22.014000+00:00,2026-01-06 06:01:22.218816+00:00,82.014,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:23.121000+00:00,2026-01-06 06:01:23.247940+00:00,83.121,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:24.034000+00:00,2026-01-06 06:01:24.255417+00:00,84.034,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:25.150000+00:00,2026-01-06 06:01:25.257713+00:00,85.15,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:26.002000+00:00,2026-01-06 06:01:26.257125+00:00,86.002,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:27.085000+00:00,2026-01-06 06:01:27.253833+00:00,87.085,0.69,0.68,0.7,0.31,0.3,0.32,,,,
2026-01-06 06:01:28.127000+00:00,2026-01-06 06:01:28.253068+00:00,88.127,0.69,0.68,0.7,0.305,0.3,0.31,,,,
2026-01-06 06:01:29.166000+00:00,2026-01-06 06:01:29.270995+00:00,89.166,0.695,0.69,0.7,0.305,0.3,0.31,,,,
2026-01-06 06:01:30.184000+00:00,2026-01-06 06:01:30.284758+00:00,90.184,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 06:01:31.136000+00:00,2026-01-06 06:01:31.291470+00:00,91.136,0.705,0.7,0.71,0.295,0.29,0.3,,,,
2026-01-06 06:01:32.194000+00:00,2026-01-06 06:01:32.295694+00:00,92.194,0.725,0.72,0.73,0.275,0.27,0.28,,,,
2026-01-06 06:01:33.234000+00:00,2026-01-06 06:01:33.308043+00:00,93.234,0.735,0.73,0.74,0.255,0.25,0.26,,,,
2026-01-06 06:01:34.202000+00:00,2026-01-06 06:01:34.322366+00:00,94.202,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:35.250000+00:00,2026-01-06 06:01:35.337367+00:00,95.25,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:36.252000+00:00,2026-01-06 06:01:36.355647+00:00,96.252,0.755,0.75,0.76,0.245,0.24,0.25,,,,
2026-01-06 06:01:37.195000+00:00,2026-01-06 06:01:37.351171+00:00,97.195,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:38.081000+00:00,2026-01-06 06:01:38.351487+00:00,98.081,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:39.245000+00:00,2026-01-06 06:01:39.350581+00:00,99.245,0.745,0.74,0.75,0.255,0.25,0.26,,,,
2026-01-06 06:01:40.255000+00:00,2026-01-06 06:01:40.361435+00:00,100.255,0.785,0.78,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:41.230000+00:00,2026-01-06 06:01:41.367210+00:00,101.23,0.785,0.78,0.79,0.215,0.21,0.22,,,,
2026-01-06 06:01:42.262000+00:00,2026-01-06 06:01:42.367590+00:00,102.262,0.775,0.77,0.78,0.24,0.23,0.25,,,,
2026-01-06 06:01:43.261000+00:00,2026-01-06 06:01:43.367068+00:00,103.261,0.765,0.76,0.77,0.235,0.23,0.24,,,,
2026-01-06 06:01:44.211000+00:00,2026-01-06 06:01:44.366658+00:00,104.211,0.78,0.77,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:45.242000+00:00,2026-01-06 06:01:45.374070+00:00,105.242,0.78,0.77,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:46.238000+00:00,2026-01-06 06:01:46.369187+00:00,106.238,0.785,0.78,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:47.232000+00:00,2026-01-06 06:01:47.376887+00:00,107.232,0.78,0.77,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:48.270000+00:00,2026-01-06 06:01:48.384273+00:00,108.27,0.78,0.77,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:49.245000+00:00,2026-01-06 06:01:49.390871+00:00,109.245,0.78,0.77,0.79,0.22,0.21,0.23,,,,
2026-01-06 06:01:50.298000+00:00,2026-01-06 06:01:50.400685+00:00,110.298,0.785,0.78,0.79,0.215,0.21,0.22,,,,
2026-01-06 06:01:51.276000+00:00,2026-01-06 06:01:51.403777+00:00,111.276,0.785,0.78,0.79,0.215,0.21,0.22,,,,
2026-01-06 06:01:52.179000+00:00,2026-01-06 06:01:52.423966+00:00,112.179,0.785,0.78,0.79,0.215,0.21,0.22,,,,
2026-01-06 06:01:53.335000+00:00,2026-01-06 06:01:53.433614+00:00,113.335,0.785,0.78,0.79,0.205,0.2,0.21,,,,
2026-01-06 06:01:54.228000+00:00,2026-01-06 06:01:54.437328+00:00,114.228,0.815,0.81,0.82,0.185,0.18,0.19,,,,
2026-01-06 06:01:55.244000+00:00,2026-01-06 06:01:55.462025+00:00,115.244,0.8,0.79,0.81,0.19,0.18,0.2,,,,
2026-01-06 06:01:56.260000+00:00,2026-01-06 06:01:56.460288+00:00,116.26,0.81,0.8,0.82,0.19,0.18,0.2,,,,
2026-01-06 06:01:57.345000+00:00,2026-01-06 06:01:57.458038+00:00,117.345,0.81,0.8,0.82,0.19,0.18,0.2,,,,
2026-01-06 06:01:58.365000+00:00,2026-01-06 06:01:58.458794+00:00,118.365,0.81,0.8,0.82,0.19,0.18,0.2,,,,
2026-01-06 06:01:59.231000+00:00,2026-01-06 06:01:59.467430+00:00,119.231,0.81,0.8,0.82,0.19,0.18,0.2,,,,
2026-01-06 06:02:00.383000+00:00,2026-01-06 06:02:00.484202+00:00,120.383,0.815,0.81,0.82,0.185,0.18,0.19,,,,
2026-01-06 06:02:01.405000+00:00,2026-01-06 06:02:01.507473+00:00,121.405,0.815,0.81,0.82,0.185,0.18,0.19,,,,
2026-01-06 06:02:02.359000+00:00,2026-01-06 06:02:02.500316+00:00,122.359,0.795,0.79,0.8,0.215,0.21,0.22,,,,
