timestamp,collected_at,seconds,up_mid,up_best_bid,up_best_ask,down_mid,down_best_bid,down_best_ask,up_best_bid_size,up_best_ask_size,down_best_bid_size,down_best_ask_size
2026-01-06 13:45:00.762000+00:00,2026-01-06 13:45:01.304310+00:00,0.762,0.52,0.5,0.54,0.48,0.46,0.5,,,,
2026-01-06 13:45:01.782000+00:00,2026-01-06 13:45:02.306337+00:00,1.782,0.515,0.5,0.53,0.485,0.47,0.5,,,,
2026-01-06 13:45:02.885000+00:00,2026-01-06 13:45:03.305747+00:00,2.885,0.505,0.5,0.51,0.495,0.49,0.5,,,,
2026-01-06 13:45:03.878000+00:00,2026-01-06 13:45:04.305945+00:00,3.878,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:04.775000+00:00,2026-01-06 13:45:05.309244+00:00,4.775,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:05.998000+00:00,2026-01-06 13:45:06.320745+00:00,5.998,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:06.963000+00:00,2026-01-06 13:45:07.322414+00:00,6.963,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:07.911000+00:00,2026-01-06 13:45:08.322586+00:00,7.911,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:08.781000+00:00,2026-01-06 13:45:09.321669+00:00,8.781,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:09.715000+00:00,2026-01-06 13:45:10.322740+00:00,9.715,0.4649999999999999,0.46,0.47,0.535,0.53,0.54,,,,
2026-01-06 13:45:10.880000+00:00,2026-01-06 13:45:11.321602+00:00,10.88,0.47,0.46,0.48,0.53,0.52,0.54,,,,
2026-01-06 13:45:11.967000+00:00,2026-01-06 13:45:12.321521+00:00,11.967,0.44,0.43,0.45,0.56,0.55,0.57,,,,
2026-01-06 13:45:13.937000+00:00,2026-01-06 13:45:14.344730+00:00,13.937,0.42,0.41,0.43,0.575,0.57,0.58,,,,
2026-01-06 13:45:14.984000+00:00,2026-01-06 13:45:15.350450+00:00,14.984,0.43,0.42,0.44,0.5700000000000001,0.56,0.58,,,,
